,accession,gene
75069,>NM_122482.3,tny
75071,>NM_122483.4,AT5G25820
75073,>NM_122484.3,GATA12
75075,>NM_122485.2,AT5G25840
75077,>NM_122486.1,AT5G25850
75079,>NM_122487.1,AT5G25860
75081,>NM_122488.2,AT5G25870
75083,>NM_122489.3,NADP-ME3
75085,>NM_122490.4,IAA28
75087,>NM_122491.3,GA3
75089,>NM_122492.1,RLP52
75091,>NM_122493.3,AT5G25920
75093,>NM_122494.4,AT5G25930
75095,>NM_122495.4,AT5G25940
75097,>NM_122496.2,AT5G25950
75099,>NM_122498.3,AT5G25970
75101,>NM_122499.4,TGG2
75103,>NM_122500.1,AT5G25990
75105,>NM_122501.3,TGG1
75107,>NM_122502.3,AT5G26010
75109,>NM_122504.5,FC1
75111,>NM_122505.4,HDA2
75113,>NM_122506.2,AT5G26050
75115,>NM_122507.3,AT5G26060
75117,>NM_122508.2,AT5G26070
75119,>NM_122509.2,AT5G26080
75121,>NM_122510.2,AT5G26090
75123,>NM_122511.1,AT5G26100
75125,>NM_122512.4,AT5G26110
75127,>NM_122513.4,ASD2
75129,>NM_122514.2,AT5G26130
75131,>NM_122516.2,AT5G26150
75133,>NM_122517.5,AT5G26160
75135,>NM_122518.3,WRKY50
75137,>NM_122519.3,AT5G26180
75139,>NM_122520.2,AT5G26190
75141,>NM_122521.5,AT5G26200
75143,>NM_122522.5,AL4
75145,>NM_122523.4,AT5G26220
75147,>NM_122524.3,MAKR1
75149,>NM_122525.3,CLC-D
75151,>NM_122526.2,AT5G26250
75153,>NM_122527.4,AT5G26260
75155,>NM_122528.2,AT5G26270
75157,>NM_122529.3,AT5G26280
75159,>NM_122531.2,AT5G26300
75161,>NM_122532.3,UGT72E3
75163,>NM_122533.2,AT5G26320
75165,>NM_122534.4,AT5G26330
75167,>NM_122535.4,MSS1
75169,>NM_122537.4,AT5G26360
75171,>NM_122538.5,PWD
75173,>NM_122555.3,AT5G26731
75175,>NM_122557.3,SK 11
75177,>NM_122558.4,AT5G26760
75179,>NM_122559.2,AT5G26770
75181,>NM_122560.2,SHM2
75183,>NM_122561.2,AT5G26790
75185,>NM_122562.2,AT5G26800
75187,>NM_122564.5,IREG3
75189,>NM_122565.3,AT5G26830
75191,>NM_122566.1,AT5G26840
75193,>NM_122567.3,AT5G26850
75195,>NM_122568.4,LON1
75197,>NM_122571.1,AT5G26890
75199,>NM_122572.1,CDC20.4
75201,>NM_122573.4,TRM8
75203,>NM_122574.4,CBP60G
75205,>NM_122575.3,GATA23
75207,>NM_122576.5,DPD1
75209,>NM_122577.2,AGL93
75211,>NM_122578.4,AT5G26960
75213,>NM_122579.2,AT5G26970
75215,>NM_122580.4,SYP41
75217,>NM_122581.3,AT5G26990
75219,>NM_122582.2,ATK4
75221,>NM_122583.1,AT5G27010
75223,>NM_122584.2,AT5G27020
75225,>NM_122585.5,TPR3
75227,>NM_122587.1,AGL101
75229,>NM_122588.1,RLP53
75231,>NM_122589.1,AGL53
75233,>NM_122590.2,CDC20.3
75235,>NM_122591.3,AGL54
75237,>NM_122592.4,GLR2.1
75239,>NM_122593.2,AT5G27110
75241,>NM_122594.3,AT5G27120
75243,>NM_122595.2,AGL39
75245,>NM_122596.1,AT5G27140
75247,>NM_122597.3,NHX1
75249,>NM_122599.1,AT5G27170
75251,>NM_122602.2,ACP5
75253,>NM_122603.2,Cand8
75255,>NM_122604.1,AT5G27220
75257,>NM_122605.2,AT5G27230
75259,>NM_122606.1,AT5G27240
75261,>NM_122608.1,AT5G27260
75263,>NM_122609.3,EMB976
75265,>NM_122610.3,AT5G27280
75267,>NM_122611.4,AT5G27290
75269,>NM_122612.5,AT5G27300
75271,>NM_122613.1,AT5G27310
75273,>NM_122614.4,GID1C
75275,>NM_122615.4,AT5G27330
75277,>NM_122616.1,AT5G27340
75279,>NM_122617.2,SFP1
75281,>NM_122618.3,SFP2
75283,>NM_122619.1,AT5G27370
75285,>NM_122620.4,GSH2
75287,>NM_122621.4,AT5G27390
75289,>NM_122622.4,AT5G27400
75291,>NM_122623.4,AT5G27410
75293,>NM_122624.4,CNI1
75295,>NM_122625.4,AT5G27430
75297,>NM_122626.4,AT5G27440
75299,>NM_122627.6,MK
75301,>NM_122628.3,AT5G27460
75303,>NM_122629.3,AT5G27470
75305,>NM_122631.4,AT5G27490
75307,>NM_122633.1,AT5G27510
75309,>NM_122634.4,PNC2
75311,>NM_122635.2,AT5G27530
75313,>NM_122636.4,MIRO1
75315,>NM_122637.4,AT5G27550
75317,>NM_122638.4,AT5G27560
75319,>NM_122639.2,CDC20.5
75321,>NM_122640.2,AGL89
75323,>NM_122642.5,LACS7
75325,>NM_122643.3,ALY1
75327,>NM_122644.5,CYCH;1
75329,>NM_122645.5,ACBP5
75331,>NM_122646.4,TIF3B1
75333,>NM_122647.3,AT5G27650
75335,>NM_122649.5,HTA7
75337,>NM_122650.5,RECQSIM
75339,>NM_122651.3,AT5G27690
75341,>NM_122652.7,AT5G27700
75343,>NM_122653.4,AT5G27710
75345,>NM_122654.4,emb1644
75347,>NM_122655.4,AT5G27730
75349,>NM_122656.5,EMB2775
75351,>NM_122657.4,AT5G27750
75353,>NM_122658.4,AT5G27760
75355,>NM_122659.4,AT5G27770
75357,>NM_122660.2,SAUR75
75359,>NM_122661.1,AT5G27790
75361,>NM_122662.1,AT5G27800
75363,>NM_122663.2,AT5G27810
75365,>NM_122664.4,AT5G27820
75367,>NM_122665.4,AT5G27830
75369,>NM_122666.4,TOPP8
75371,>NM_122667.4,AT5G27850
75373,>NM_122668.4,AT5G27860
75375,>NM_122669.2,AT5G27870
75377,>NM_122670.2,AT5G27880
75379,>NM_122671.7,AT5G27890
75381,>NM_122673.2,NF-YC8
75383,>NM_122674.3,AT5G27920
75385,>NM_122675.4,AT5G27930
75387,>NM_122676.2,WPP3
75389,>NM_122677.1,AT5G27945
75391,>NM_122678.3,AT5G27950
75393,>NM_122679.2,AGL90
75395,>NM_122680.3,AT5G27970
75397,>NM_122681.4,AT5G27980
75399,>NM_122682.4,AT5G27990
75401,>NM_122683.2,AT5G28000
75403,>NM_122684.2,AT5G28010
75405,>NM_122685.3,CYSD2
75407,>NM_122686.2,DES1
75409,>NM_122687.3,AT5G28040
75411,>NM_122688.4,AT5G28050
75413,>NM_122689.4,AT5G28060
75415,>NM_122692.1,AT5G28090
75417,>NM_122698.5,AT5G28150
75419,>NM_122699.1,AT5G28160
75421,>NM_122701.1,AT5G28180
75423,>NM_122702.1,AT5G28190
75425,>NM_122704.1,AT5G28210
75427,>NM_122705.4,AT5G28220
75429,>NM_122712.3,NEK3
75431,>NM_122713.3,AT5G28300
75433,>NM_122714.1,AT5G28310
75435,>NM_122715.5,AT5G28320
75437,>NM_122717.3,AT5G28340
75439,>NM_122718.6,AT5G28350
75441,>NM_122720.3,AT5G28370
75443,>NM_122721.2,AT5G28380
75445,>NM_122722.2,AT5G28390
75447,>NM_122723.4,AT5G28400
75449,>NM_122724.2,AT5G28410
75451,>NM_122728.3,AT5G28450
75453,>NM_122730.3,AT5G28470
75455,>NM_122732.3,LSH1
75457,>NM_122733.3,AT5G28500
75459,>NM_122734.2,BGLU24
75461,>NM_122735.4,AT5G28520
75463,>NM_122736.2,FRS10
75465,>NM_122737.4,BIP1
75467,>NM_122738.1,AT5G28550
75469,>NM_122739.1,AT5G28560
75471,>NM_122742.1,AT5G28590
75473,>NM_122744.4,AT5G28610
75475,>NM_122745.1,AT5G28620
75477,>NM_122746.3,AT5G28630
75479,>NM_122747.4,AN3
75481,>NM_122748.3,WRKY74
75483,>NM_122749.1,AT5G28660
75485,>NM_122751.2,ANX2
75487,>NM_122752.4,AT5G28690
75489,>NM_122755.2,AT5G28720
75491,>NM_122756.1,AT5G28730
75493,>NM_122757.4,AT5G28740
75495,>NM_122758.4,AT5G28750
75497,>NM_122760.4,BZO2H3
75499,>NM_122761.1,AT5G28780
75501,>NM_122766.4,AT5G28830
75503,>NM_122767.4,GME
75505,>NM_122768.2,AT5G28850
75507,>NM_122774.4,AT5G28900
75509,>NM_122775.5,AT5G28910
75511,>NM_122776.2,AT5G28920
75513,>NM_122779.1,AT5G28950
75515,>NM_122780.3,AT5G28960
75517,>NM_122784.5,PHL1
75519,>NM_122789.1,AT5G29050
75521,>NM_122791.1,AT5G29070
75523,>NM_122795.1,AT5G29210
75525,>NM_122823.4,AT5G32440
75527,>NM_122824.5,AT5G32450
75529,>NM_122826.5,AT5G32470
75531,>NM_122838.2,AT5G32590
75533,>NM_122845.1,SRS8
75535,>NM_122852.4,AT5G33280
75537,>NM_122853.4,XGD1
75539,>NM_122854.4,AT5G33300
75541,>NM_122856.3,CUE1
75543,>NM_122857.3,AT5G33330
75545,>NM_122858.3,CDR1
75547,>NM_122861.4,AT5G33370
75549,>NM_122863.2,AT5G33390
75551,>NM_122867.1,AT5G34780
75553,>NM_122872.1,AT5G34830
75555,>NM_122874.4,PAP26
75557,>NM_122876.1,AT5G34870
75559,>NM_122878.2,AT5G34885
75561,>NM_122884.2,AT5G34930
75563,>NM_122885.2,GUS3
75565,>NM_122899.3,OS9
75567,>NM_122900.2,AT5G35090
75569,>NM_122901.4,AT5G35100
75571,>NM_122903.1,AT5G35120
75573,>NM_122907.4,AT5G35160
75575,>NM_122908.4,AT5G35170
75577,>NM_122909.3,AT5G35180
75579,>NM_122910.2,EXT13
75581,>NM_122911.4,AT5G35200
75583,>NM_122912.4,PTM
75585,>NM_122913.4,EGY1
75587,>NM_122914.1,AT5G35230
75589,>NM_122921.1,AT5G35300
75591,>NM_122923.3,AT5G35320
75593,>NM_122924.3,MBD02
75595,>NM_122927.4,CAC2
75597,>NM_122928.3,AT5G35370
75599,>NM_122929.2,AT5G35380
75601,>NM_122930.3,PRK1
75603,>NM_122931.3,AT5G35400
75605,>NM_122932.5,SOS2
75607,>NM_122934.5,AT5G35430
75609,>NM_122936.5,AT5G35450
75611,>NM_122937.3,AT5G35460
75613,>NM_122939.4,AT5G35480
75615,>NM_122942.2,AT5G35510
75617,>NM_122943.3,MIS12
75619,>NM_122944.5,AT5G35530
75621,>NM_122945.1,AT5G35540
75623,>NM_122946.3,TT2
75625,>NM_122947.4,AT5G35560
75627,>NM_122948.3,AT5G35570
75629,>NM_122949.3,AT5G35580
75631,>NM_122950.4,PAA1
75633,>NM_122951.1,HDA7
75635,>NM_122952.1,AT5G35610
75637,>NM_122953.3,LSP1
75639,>NM_122954.4,GS2
75641,>NM_122955.3,AT5G35640
75643,>NM_122958.4,iqd33
75645,>NM_122959.4,AT5G35680
75647,>NM_122960.5,AT5G35690
75649,>NM_122961.4,FIM5
75651,>NM_122963.4,AT5G35730
75653,>NM_122964.3,AT5G35735
75655,>NM_122965.3,AT5G35740
75657,>NM_122966.3,HK2
75659,>NM_122967.2,AT5G35760
75661,>NM_122968.2,SAP
75663,>NM_122970.6,G6PD1
75665,>NM_122972.1,AT5G35810
75667,>NM_122974.1,AT5G35830
75669,>NM_122975.3,PHYC
75671,>NM_122978.2,AT5G35870
75673,>NM_122980.1,AT5G35890
75675,>NM_122981.4,LBD35
75677,>NM_122982.4,AT5G35910
75679,>NM_122983.1,CYP79A4P
75681,>NM_122984.3,AT5G35930
75683,>NM_122986.1,AT5G35950
75685,>NM_122987.2,AT5G35960
75687,>NM_122988.5,AT5G35970
75689,>NM_122989.4,YAK1
75691,>NM_122991.2,AT5G36000
75693,>NM_122999.1,AT5G36080
75695,>NM_123001.6,AT5G36100
75697,>NM_123002.2,CYP716A1
75699,>NM_123003.4,CCB3
75701,>NM_123004.2,AT5G36130
75703,>NM_123005.2,CYP716A2
75705,>NM_123006.4,PEN3
75707,>NM_123007.6,AT5G36160
75709,>NM_123008.3,HCF109
75711,>NM_123009.4,scpl1
75713,>NM_123010.1,AT5G36190
75715,>NM_123011.1,AT5G36200
75717,>NM_123012.6,AT5G36210
75719,>NM_123013.4,CYP81D1
75721,>NM_123014.4,AT5G36230
75723,>NM_123015.1,AT5G36240
75725,>NM_123016.2,PP2C74
75727,>NM_123017.4,AT5G36260
75729,>NM_123019.2,AT5G36280
75731,>NM_123020.5,AT5G36290
75733,>NM_123024.2,AT5G36670
75735,>NM_123025.3,AT5G36770
75737,>NM_123026.2,AT5G36690
75739,>NM_123027.4,PGLP1
75741,>NM_123028.3,AT5G36710
75743,>NM_123029.1,AT5G36720
75745,>NM_123030.1,AT5G36730
75747,>NM_123035.2,AT5G36680
75749,>NM_123036.1,AT5G36780
75751,>NM_123037.5,AT5G36790
75753,>NM_123038.3,AT5G36800
75755,>NM_123039.2,AT5G36810
75757,>NM_123040.1,AT5G36820
75759,>NM_123045.4,GSL09
75761,>NM_123046.4,ACS
75763,>NM_123047.4,BGLU42
75765,>NM_123048.2,AT5G36900
75767,>NM_123049.3,THI2.2
75769,>NM_123050.2,AT5G36920
75771,>NM_123051.4,AT5G36930
75773,>NM_123052.5,CAT3
75775,>NM_123053.5,DEG10
75777,>NM_123054.3,AT5G36960
75779,>NM_123055.2,NHL25
75781,>NM_123056.1,AT5G36980
75783,>NM_123059.3,AT5G37010
75785,>NM_123060.3,ARF8
75787,>NM_123061.1,AT5G37030
75789,>NM_123062.1,AT5G37040
75791,>NM_123063.2,AT5G37050
75793,>NM_123064.3,SEF
75795,>NM_123065.2,CHX24
75797,>NM_123066.4,AT5G37070
75799,>NM_123072.4,AT5G37130
75801,>NM_123073.1,AT5G37140
75803,>NM_123074.2,AT5G37150
75805,>NM_123075.2,AT5G37160
75807,>NM_123076.2,AT5G37170
75809,>NM_123077.3,SUS5
75811,>NM_123078.3,CIP4
75813,>NM_123079.1,AT5G37200
75815,>NM_123080.3,AT5G37210
75817,>NM_123081.1,AT5G37220
75819,>NM_123082.2,AT5G37230
75821,>NM_123083.5,AT5G37240
75823,>NM_123084.1,AT5G37250
75825,>NM_123085.3,RVE2
75827,>NM_123086.1,AT5G37270
75829,>NM_123087.1,AT5G37280
75831,>NM_123088.4,AT5G37290
75833,>NM_123089.3,WSD1
75835,>NM_123090.4,AT5G37310
75837,>NM_123091.2,AT5G37320
75839,>NM_123093.4,AT5G37340
75841,>NM_123094.2,AT5G37350
75843,>NM_123095.6,AT5G37360
75845,>NM_123096.3,ATSRL1
75847,>NM_123097.5,AT5G37380
75849,>NM_123099.2,AT5G37400
75851,>NM_123100.2,AT5G37410
75853,>NM_123101.1,AT5G37420
75855,>NM_123102.1,AT5G37430
75857,>NM_123103.3,AT5G37440
75859,>NM_123104.1,AT5G37450
75861,>NM_123105.2,AT5G37460
75863,>NM_123106.2,AT5G37470
75865,>NM_123107.4,AT5G37480
75867,>NM_123108.4,AT5G37490
75869,>NM_123109.5,GORK
75871,>NM_123110.2,EMB1467
75873,>NM_123111.1,AT5G37520
75875,>NM_123112.3,AT5G37530
75877,>NM_123113.3,AT5G37540
75879,>NM_123114.4,AT5G37550
75881,>NM_123115.2,AT5G37560
75883,>NM_123116.2,AT5G37570
75885,>NM_123119.4,GSR 1
75887,>NM_123120.2,AT5G37610
75889,>NM_123121.1,AT5G37620
75891,>NM_123122.4,EMB2656
75893,>NM_123123.1,UBQ9
75895,>NM_123124.1,AT5G37650
75897,>NM_123125.4,PDLP7
75899,>NM_123126.3,AT5G37670
75901,>NM_123127.4,ARLA1A
75903,>NM_123128.3,AT5G37690
75905,>NM_123131.4,ALY4
75907,>NM_123132.2,AT5G37730
75909,>NM_123133.4,AT5G37740
75911,>NM_123134.4,AT5G37750
75913,>NM_123135.2,AT5G37760
75915,>NM_123136.3,TCH2
75917,>NM_123137.4,CAM1
75919,>NM_123138.3,AT5G37790
75921,>NM_123139.2,RSL1
75923,>NM_123140.2,NIP4;1
75925,>NM_123141.2,NIP4;2
75927,>NM_123142.5,OXP1
75929,>NM_123143.3,AT5G37840
75931,>NM_123144.4,SOS4
75933,>NM_123145.1,AT5G37860
75935,>NM_123146.1,AT5G37870
75937,>NM_123148.4,AT5G37890
75939,>NM_123149.1,AT5G37900
75941,>NM_123150.1,AT5G37910
75943,>NM_123151.1,AT5G37920
75945,>NM_123152.4,AT5G37930
75947,>NM_123153.4,AT5G37940
75949,>NM_123154.3,AT5G37950
75951,>NM_123155.1,AT5G37960
75953,>NM_123156.2,AT5G37970
75955,>NM_123157.2,AT5G37980
75957,>NM_123158.4,AT5G37990
75959,>NM_123159.3,AT5G38000
75961,>NM_123160.3,AT5G38010
75963,>NM_123161.3,AT5G38020
75965,>NM_123162.4,AT5G38030
75967,>NM_123164.2,AT5G38040
75969,>NM_123165.3,AT5G38050
75971,>NM_123166.3,AT5G38060
75973,>NM_123167.5,AT5G38070
75975,>NM_123168.1,AT5G38080
75977,>NM_123169.1,AT5G38090
75979,>NM_123170.3,AT5G38100
75981,>NM_123171.4,ASF1B
75983,>NM_123172.4,4CL8
75985,>NM_123173.5,AT5G38130
75987,>NM_123174.5,NF-YC12
75989,>NM_123176.3,AT5G38160
75991,>NM_123177.3,AT5G38170
75993,>NM_123178.3,AT5G38180
75995,>NM_123179.2,AT5G38190
75997,>NM_123180.1,AT5G38195
75999,>NM_123181.4,AT5G38200
76001,>NM_123182.4,AT5G38210
76003,>NM_123183.6,AT5G38220
76005,>NM_123187.1,AT5G38260
76007,>NM_123188.2,AT5G38270
76009,>NM_123189.2,PR5K
76011,>NM_123190.3,AT5G38290
76013,>NM_123191.3,AT5G38300
76015,>NM_123192.3,AT5G38310
76017,>NM_123193.3,AT5G38320
76019,>NM_123194.3,LCR80
76021,>NM_123195.1,AT5G38340
76023,>NM_123196.2,AT5G38350
76025,>NM_123199.3,AT5G38380
76027,>NM_123200.2,AT5G38390
76029,>NM_123201.2,AT5G38400
76031,>NM_123202.4,RBCS3B
76033,>NM_123203.5,RBCS2B
76035,>NM_123204.4,RBCS1B
76037,>NM_123205.1,AT5G38440
76039,>NM_123206.3,CYP735A1
76041,>NM_123207.2,AT5G38460
76043,>NM_123208.2,RAD23D
76045,>NM_123209.4,GRF3
76047,>NM_123210.2,AT5G38490
76049,>NM_123211.1,AT5G38500
76051,>NM_123212.3,AT5G38510
76053,>NM_123213.4,AT5G38520
76055,>NM_123214.5,TSBtype2
76057,>NM_123216.6,AT5G38550
76059,>NM_123217.3,PERK8
76061,>NM_123218.2,AT5G38570
76063,>NM_123219.1,AT5G38580
76065,>NM_123220.3,AT5G38590
76067,>NM_123221.4,AT5G38600
76069,>NM_123222.2,AT5G38610
76071,>NM_123223.1,AT5G38620
76073,>NM_123224.3,CYB-1
76075,>NM_123225.3,AT5G38640
76077,>NM_123226.3,AT5G38650
76079,>NM_123227.6,APE1
76081,>NM_123228.1,AT5G38670
76083,>NM_123229.1,AT5G38680
76085,>NM_123230.4,AT5G38690
76087,>NM_123231.4,AT5G38700
76089,>NM_123232.3,AT5G38710
76091,>NM_123233.4,AT5G38720
76093,>NM_123234.2,AT5G38730
76095,>NM_123235.2,AGL77
76097,>NM_123236.1,AT5G38750
76099,>NM_123237.2,AT5G38760
76101,>NM_123238.2,GDU7
76103,>NM_123239.4,AT5G38780
76105,>NM_123240.2,AT5G38790
76107,>NM_123241.3,bZIP43
76109,>NM_123242.1,AT5G38810
76111,>NM_123243.1,AT5G38820
76113,>NM_123244.4,AT5G38830
76115,>NM_123245.4,AT5G38840
76117,>NM_123246.4,AT5G38850
76119,>NM_123247.5,BIM3
76121,>NM_123249.3,AUG5
76123,>NM_123250.4,AT5G38890
76125,>NM_123252.3,AT5G38900
76127,>NM_123253.2,AT5G38910
76129,>NM_123254.1,AT5G38920
76131,>NM_123255.2,AT5G38930
76133,>NM_123256.4,AT5G38940
76135,>NM_123257.1,AT5G38950
76137,>NM_123258.2,AT5G38960
76139,>NM_123259.4,BR6OX1
76141,>NM_123260.5,AT5G38980
76143,>NM_123261.4,AT5G38990
76145,>NM_123262.2,AT5G39000
76147,>NM_123263.2,AT5G39010
76149,>NM_123264.2,AT5G39020
76151,>NM_123265.2,AT5G39030
76153,>NM_123266.8,ABCB27
76155,>NM_123267.6,PMAT1
76157,>NM_123270.3,AT5G39080
76159,>NM_123271.3,AT5G39090
76161,>NM_123273.2,AT5G39110
76163,>NM_123274.2,AT5G39120
76165,>NM_123275.4,AT5G39130
76167,>NM_123276.1,AT5G39140
76169,>NM_123277.4,AT5G39150
76171,>NM_123278.4,AT5G39160
76173,>NM_123279.1,AT5G39170
76175,>NM_123280.3,AT5G39180
76177,>NM_123281.4,GER2
76179,>NM_123282.2,AT5G39200
76181,>NM_123283.5,CRR7
76183,>NM_123284.4,AT5G39220
76185,>NM_123285.1,AT5G39230
76187,>NM_123286.2,AT5G39240
76189,>NM_123287.4,AT5G39250
76191,>NM_123288.3,EXPA21
76193,>NM_123289.3,EXPA22
76195,>NM_123290.2,EXPA23
76197,>NM_123291.2,EXP26
76199,>NM_123292.2,EXPA25
76201,>NM_123293.2,EXPA24
76203,>NM_123294.4,UDG4
76205,>NM_123295.4,AT5G39330
76207,>NM_123296.4,AHP3
76209,>NM_123297.2,AT5G39350
76211,>NM_123298.5,EDL2
76213,>NM_123299.1,AT5G39370
76215,>NM_123301.1,AT5G39390
76217,>NM_123302.4,PTEN1
76219,>NM_123303.4,AT5G39410
76221,>NM_123304.4,cdc2cAt
76223,>NM_123305.1,AT5G39430
76225,>NM_123306.1,SnRK1.3
76227,>NM_123307.4,AT5G39450
76229,>NM_123308.1,AT5G39460
76231,>NM_123309.1,AT5G39470
76233,>NM_123310.1,AT5G39480
76235,>NM_123311.1,AT5G39490
76237,>NM_123312.2,GNL1
76239,>NM_123313.5,SGR4
76241,>NM_123314.4,AT5G39520
76243,>NM_123315.5,AT5G39530
76245,>NM_123316.1,AT5G39540
76247,>NM_123317.4,VIM3
76249,>NM_123318.3,AT5G39560
76251,>NM_123319.3,AT5G39570
76253,>NM_123320.4,AT5G39580
76255,>NM_123321.4,AT5G39590
76257,>NM_123323.3,NAC6
76259,>NM_123324.1,RABG1
76261,>NM_123325.1,AT5G39630
76263,>NM_123326.1,AT5G39640
76265,>NM_123327.2,DAU2
76267,>NM_123328.2,CDF2
76269,>NM_123329.2,AT5G39670
76271,>NM_123330.3,EMB2744
76273,>NM_123331.1,NAC093
76275,>NM_123332.1,MYB89
76277,>NM_123333.2,EMB2745
76279,>NM_123334.3,AIG2L
76281,>NM_123335.4,AT5G39730
76283,>NM_123336.6,RPL5B
76285,>NM_123337.1,AGL81
76287,>NM_123338.3,HB23
76289,>NM_123339.4,AT5G39770
76291,>NM_123341.2,AT5G39785
76293,>NM_123342.3,AT5G39790
76295,>NM_123343.4,AT5G39800
76297,>NM_123344.2,AGL98
76299,>NM_123345.3,NAC094
76301,>NM_123346.5,DEG8
76303,>NM_123347.2,AT5G39840
76305,>NM_123348.2,AT5G39850
76307,>NM_123349.3,PRE1
76309,>NM_123350.2,AT5G39870
76311,>NM_123351.4,AT5G39880
76313,>NM_123352.3,AT5G39890
76315,>NM_123353.4,AT5G39900
76317,>NM_123354.1,AT5G39910
76319,>NM_123355.2,AT5G39920
76321,>NM_123356.3,CLPS5
76323,>NM_123357.2,AT5G39940
76325,>NM_123358.4,TRX2
76327,>NM_123359.4,AT5G39960
76329,>NM_123360.5,AT5G39970
76331,>NM_123361.2,AT5G39980
76333,>NM_123362.5,AT5G39990
76335,>NM_123363.2,AT5G40000
76337,>NM_123364.2,AATP1
76339,>NM_123365.4,AT5G40020
76341,>NM_123366.2,AT5G40030
76343,>NM_123367.3,AT5G40040
76345,>NM_123368.1,AT5G40050
76347,>NM_123369.4,AT5G40060
76349,>NM_123370.1,AT5G40070
76351,>NM_123371.4,AT5G40080
76353,>NM_123372.4,AT5G40090
76355,>NM_123373.3,AT5G40100
76357,>NM_123375.1,AGL76
76359,>NM_123377.2,AT5G40140
76361,>NM_123378.3,AT5G40150
76363,>NM_123379.3,AT5G40155
76365,>NM_123380.3,EMB506
76367,>NM_123381.3,RLP54
76369,>NM_123382.2,AT5G40180
76371,>NM_123383.6,AT5G40190
76373,>NM_123384.3,DEG9
76375,>NM_123385.3,UMAMIT42
76377,>NM_123386.2,AGL43
76379,>NM_123387.3,UMAMIT37
76381,>NM_123388.5,UMAMIT40
76383,>NM_123389.4,AT5G40250
76385,>NM_123390.3,SWEET8
76387,>NM_123391.4,AT5G40270
76389,>NM_123392.2,ERA1
76391,>NM_123393.1,AT5G40290
76393,>NM_123394.4,AT5G40300
76395,>NM_123395.2,AT5G40310
76397,>NM_123396.2,AT5G40320
76399,>NM_123397.3,MYB23
76401,>NM_123398.3,AT5G40340
76403,>NM_123399.4,MYB24
76405,>NM_123400.2,MYB115
76407,>NM_123401.4,GRXC2
76409,>NM_123402.5,CRK42
76411,>NM_123403.4,SIP1
76413,>NM_123404.3,AT5G40400
76415,>NM_123405.4,AT5G40410
76417,>NM_123406.3,OLEO2
76419,>NM_123407.1,MYB22
76421,>NM_123408.3,MKK3
76423,>NM_123409.6,AT5G40450
76425,>NM_123410.2,AT5G40460
76427,>NM_123411.4,AT5G40470
76429,>NM_123412.4,EMB3012
76431,>NM_123413.3,AT5G40490
76433,>NM_123414.4,AT5G40500
76435,>NM_123415.3,AT5G40510
76437,>NM_123416.4,AT5G40520
76439,>NM_123417.4,AT5G40530
76441,>NM_123418.5,AT5G40540
76443,>NM_123419.4,SGF29b
76445,>NM_123421.4,AT5G40570
76447,>NM_123422.4,PBB2
76449,>NM_123423.4,AT5G40590
76451,>NM_123424.2,AT5G40600
76453,>NM_123425.5,GPDHp
76455,>NM_123426.2,AT5G40620
76457,>NM_123427.3,AT5G40630
76459,>NM_123428.3,AT5G40640
76461,>NM_123429.3,AT5G40645
76463,>NM_123430.2,SDH2-2
76465,>NM_123431.4,AT5G40660
76467,>NM_123432.4,AT5G40670
76469,>NM_123433.1,AT5G40680
76471,>NM_123434.3,AT5G40690
76473,>NM_123435.4,AT5G40700
76475,>NM_123436.3,AT5G40710
76477,>NM_123437.4,AT5G40720
76479,>NM_123438.3,AGP24
76481,>NM_123439.4,AUG6
76483,>NM_123440.1,AT5G40750
76485,>NM_123441.3,G6PD6
76487,>NM_123442.5,PHB3
76489,>NM_123444.2,AT5G40790
76491,>NM_123445.2,AT5G40800
76493,>NM_123446.5,AT5G40810
76495,>NM_123447.3,ATR
76497,>NM_123448.3,AT5G40830
76499,>NM_123449.3,SYN2
76501,>NM_123450.5,UPM1
76503,>NM_123451.4,AT5G40860
76505,>NM_123452.5,UK/UPRT1
76507,>NM_123453.3,AT5G40880
76509,>NM_123454.3,CLC-A
76511,>NM_123455.3,AT5G40900
76513,>NM_123456.1,AT5G40910
76515,>NM_123458.5,TOM20-4
76517,>NM_123459.2,FLA20
76519,>NM_123460.5,RPL27
76521,>NM_123461.3,AT5G40960
76523,>NM_123463.3,AT5G40980
76525,>NM_123464.2,GLIP1
76527,>NM_123465.4,YSL4
76529,>NM_123466.3,NRPB12
76531,>NM_123467.2,AT5G41020
76533,>NM_123468.2,AT5G41030
76535,>NM_123469.2,RWP1
76537,>NM_123470.4,AT5G41050
76539,>NM_123471.4,AT5G41060
76541,>NM_123472.3,DRB5
76543,>NM_123473.4,GDPD2
76545,>NM_123474.2,NAC095
76547,>NM_123475.3,AT5G41100
76549,>NM_123476.5,AT5G41110
76551,>NM_123477.5,AT5G41120
76553,>NM_123478.4,AT5G41130
76555,>NM_123479.4,AT5G41140
76557,>NM_123480.4,UVH1
76559,>NM_123482.3,AT5G41170
76561,>NM_123483.3,AT5G41180
76563,>NM_123484.3,AT5G41190
76565,>NM_123485.1,AGL75
76567,>NM_123486.4,GSTT1
76569,>NM_123487.4,GSTT3
76571,>NM_123489.4,GSTT2
76573,>NM_123490.1,AT5G41250
76575,>NM_123491.4,BSK8
76577,>NM_123492.4,AT5G41270
76579,>NM_123493.4,AT5G41280
76581,>NM_123494.2,AT5G41290
