,accession,gene
154189,>XR_005963661.1,LOC121397420
154191,>XR_005963662.1,LOC121397424
154193,>XR_005963663.1,LOC121397427
154195,>XR_005963664.1,LOC121397428
154197,>XR_005963665.1,LOC121397432
154199,>XR_005963666.1,LOC121397433
154201,>XR_005963667.1,LOC121397442
154203,>XR_005963668.1,LOC121397443
154205,>XR_005963669.1,LOC121397444
154207,>XR_005963670.1,LOC121397445
154209,>XR_005963671.1,LOC121397446
154211,>XR_005963672.1,LOC121397447
154213,>XR_005963673.1,LOC121397448
154215,>XR_005963674.1,LOC121397449
154217,>XR_005963675.1,LOC121397450
154219,>XR_005963676.1,LOC121397451
154221,>XR_005963677.1,LOC121397452
154223,>XR_005963678.1,LOC121397453
154225,>XR_005963679.1,LOC121397454
154227,>XR_005963680.1,LOC121397455
154229,>XR_005963681.1,LOC121397456
154231,>XR_005963682.1,LOC121397457
154233,>XR_005963683.1,LOC121397458
154235,>XR_005963684.1,LOC121397459
154237,>XR_005963685.1,LOC121397460
154239,>XR_005963686.1,LOC121397461
154241,>XR_005963687.1,LOC121397462
154243,>XR_005963688.1,LOC121397463
154245,>XR_005963689.1,LOC121397464
154247,>XR_005963690.1,LOC121397465
154249,>XR_005963691.1,LOC121397466
154251,>XR_005963692.1,LOC121397467
154253,>XR_005963693.1,LOC121397468
154255,>XR_005963694.1,LOC121397469
154257,>XR_005963695.1,LOC121397471
154259,>XR_005963696.1,LOC121397472
154261,>XR_005963697.1,LOC121397473
154263,>XR_005963698.1,LOC121397474
154265,>XR_005963699.1,LOC121397475
154267,>XR_005963700.1,LOC121397477
154269,>XR_005963701.1,LOC121397478
154271,>XR_005963702.1,LOC121397479
154273,>XR_005963703.1,LOC121397480
154275,>XR_005963704.1,LOC121397481
154277,>XR_005963705.1,LOC121397482
154279,>XR_005963706.1,LOC121397483
154281,>XR_005963707.1,LOC121397484
154283,>XR_005963708.1,LOC121397485
154285,>XR_005963709.1,LOC121397486
154287,>XR_005963710.1,LOC121397487
154289,>XR_005963711.1,LOC121397488
154291,>XR_005963712.1,LOC121397489
154293,>XR_005963713.1,LOC121397490
154295,>XR_005963714.1,LOC121397491
154297,>XR_005963715.1,LOC121397492
154299,>XR_005963716.1,LOC121397493
154301,>XR_005963717.1,LOC121397494
154303,>XR_005963718.1,LOC121397495
154305,>XR_005963719.1,LOC121397496
154307,>XR_005963720.1,LOC121397497
154309,>XR_005963721.1,LOC121397498
154311,>XR_005963722.1,LOC121397499
154313,>XR_005963723.1,LOC121397500
154315,>XR_005963724.1,LOC121397501
154317,>XR_005963725.1,ccnb3.S
154319,>XR_005963726.1,kif4a.S
154321,>XR_005963727.1,irs4.S
154323,>XR_005963728.1,MGC80699
154325,>XR_005963729.1,MGC80699
154327,>XR_005963730.1,MGC80699
154329,>XR_005963731.1,MGC80699
154331,>XR_005963732.1,syt11.S
154333,>XR_005963733.1,golga2.S
154335,>XR_005963734.1,dpf3.S
154337,>XR_005963735.1,dpf3.S
154339,>XR_005963736.1,dpf3.S
154341,>XR_005963737.1,slc25a44.S
154343,>XR_005963738.1,LOC121397545
154345,>XR_005963739.1,LOC108701113
154347,>XR_005963740.1,LOC108701113
154349,>XR_005963741.1,LOC108699876
154351,>XR_005963742.1,LOC108699876
154353,>XR_005963743.1,LOC121397549
154355,>XR_005963744.1,LOC108700036
154357,>XR_005963745.1,klc1.S
154359,>XR_005963746.1,LOC121397551
154361,>XR_005963747.1,LOC121397552
154363,>XR_005963748.1,LOC108700108
154365,>XR_005963749.1,LOC121397553
154367,>XR_005963750.1,LOC121397553
154369,>XR_005963751.1,LOC121397555
154371,>XR_005963752.1,LOC121397556
154373,>XR_005963753.1,LOC121397556
154375,>XR_005963754.1,LOC121397559
154377,>XR_005963755.1,LOC108700013
154379,>XR_005963756.1,LOC108700013
154381,>XR_005963757.1,LOC121397564
154383,>XR_005963758.1,LOC121397565
154385,>XR_005963759.1,rprd2.S
154387,>XR_005963760.1,LOC121397567
154389,>XR_005963761.1,prcc.S
154391,>XR_005963762.1,LOC108711013
154393,>XR_005963763.1,LOC121397571
154395,>XR_005963764.1,LOC121397571
154397,>XR_005963765.1,LOC121397572
154399,>XR_005963766.1,LOC108700365
154401,>XR_005963767.1,LOC108700369
154403,>XR_005963768.1,LOC121397577
154405,>XR_005963769.1,LOC121397578
154407,>XR_005963770.1,LOC100037001
154409,>XR_005963771.1,LOC121397580
154411,>XR_005963772.1,LOC121397580
154413,>XR_005963773.1,LOC121397589
154415,>XR_005963774.1,LOC121397590
154417,>XR_005963775.1,LOC121397591
154419,>XR_005963776.1,LOC121397591
154421,>XR_005963777.1,LOC108700398
154423,>XR_005963778.1,LOC108700398
154425,>XR_005963779.1,LOC121397592
154427,>XR_005963780.1,LOC121397594
154429,>XR_005963781.1,LOC121397595
154431,>XR_005963782.1,LOC121397596
154433,>XR_005963783.1,LOC121397596
154435,>XR_005963784.1,LOC121397598
154437,>XR_005963785.1,LOC108706262
154439,>XR_005963786.1,LOC121397601
154441,>XR_005963787.1,LOC121397601
154443,>XR_005963788.1,LOC121397603
154445,>XR_005963789.1,LOC121397604
154447,>XR_005963790.1,LOC121397606
154449,>XR_005963791.1,LOC121397607
154451,>XR_005963792.1,LOC121397608
154453,>XR_005963793.1,muc1.S
154455,>XR_005963794.1,rusc1.S
154457,>XR_005963795.1,LOC108700451
154459,>XR_005963796.1,thrsp.S
154461,>XR_005963797.1,thrsp.S
154463,>XR_005963798.1,LOC121397609
154465,>XR_005963799.1,LOC108705851
154467,>XR_005963800.1,LOC108705851
154469,>XR_005963801.1,LOC108700024
154471,>XR_005963802.1,LOC121397611
154473,>XR_005963803.1,LOC121397612
154475,>XR_005963804.1,LOC121397613
154477,>XR_005963805.1,pacs2.S
154479,>XR_005963806.1,LOC121397659
154481,>XR_005963807.1,LOC108699798
154483,>XR_005963808.1,LOC121397660
154485,>XR_005963809.1,LOC121397660
154487,>XR_005963810.1,LOC121397660
154489,>XR_005963811.1,LOC121397665
154491,>XR_005963812.1,LOC121397666
154493,>XR_005963813.1,LOC121397666
154495,>XR_005963814.1,LOC121397666
154497,>XR_005963815.1,LOC121397667
154499,>XR_005963816.1,LOC121397669
154501,>XR_005963817.1,lrsam1.S
154503,>XR_005963818.1,LOC121397670
154505,>XR_005963819.1,LOC121397670
154507,>XR_005963820.1,LOC121397670
154509,>XR_005963821.1,LOC121397670
154511,>XR_005963822.1,LOC121397671
154513,>XR_005963823.1,g2e3.S
154515,>XR_005963824.1,LOC121397672
154517,>XR_005963825.1,LOC121397674
154519,>XR_005963826.1,LOC121397677
154521,>XR_005963827.1,LOC121397679
154523,>XR_005963828.1,LOC121397681
154525,>XR_005963829.1,LOC108700624
154527,>XR_005963830.1,LOC121397682
154529,>XR_005963831.1,LOC108700651
154531,>XR_005963832.1,LOC108700638
154533,>XR_005963833.1,LOC121397690
154535,>XR_005963834.1,LOC121397691
154537,>XR_005963835.1,LOC121397692
154539,>XR_005963836.1,LOC121397693
154541,>XR_005963837.1,LOC121397694
154543,>XR_005963838.1,LOC121397695
154545,>XR_005963839.1,LOC121397696
154547,>XR_005963840.1,LOC121397698
154549,>XR_005963841.1,LOC121397699
154551,>XR_005963842.1,LOC121397700
154553,>XR_005963843.1,LOC121397701
154555,>XR_005963844.1,LOC121397702
154557,>XR_005963845.1,LOC121397703
154559,>XR_005963846.1,LOC121397705
154561,>XR_005963847.1,LOC121397706
154563,>XR_005963848.1,LOC121397707
154565,>XR_005963849.1,LOC121397708
154567,>XR_005963850.1,LOC121397713
154569,>XR_005963851.1,LOC121397714
154571,>XR_005963852.1,LOC121397714
154573,>XR_005963853.1,LOC121397715
154575,>XR_005963854.1,LOC121397716
154577,>XR_005963855.1,LOC108700049
154579,>XR_005963856.1,LOC108700049
154581,>XR_005963857.1,LOC121397718
154583,>XR_005963858.1,LOC121397718
154585,>XR_005963859.1,LOC121397719
154587,>XR_005963860.1,ssr4.S
154589,>XR_005963861.1,LOC108700057
154591,>XR_005963862.1,LOC121397720
154593,>XR_005963863.1,LOC108699907
154595,>XR_005963864.1,LOC108699913
154597,>XR_005963865.1,LOC108700502
154599,>XR_005963866.1,LOC121397721
154601,>XR_005963867.1,wnk3.S
154603,>XR_005963868.1,LOC121397724
154605,>XR_005963869.1,LOC121397725
154607,>XR_005963870.1,LOC121397727
154609,>XR_005963871.1,LOC121397728
154611,>XR_005963872.1,LOC121397728
154613,>XR_005963873.1,LOC121397728
154615,>XR_005963874.1,LOC108699698
154617,>XR_005963875.1,LOC121397729
154619,>XR_005963876.1,LOC121397730
154621,>XR_005963877.1,LOC121397731
154623,>XR_005963878.1,swi5.S
154625,>XR_005963879.1,LOC121397732
154627,>XR_005963880.1,LOC121397733
154629,>XR_005963881.1,LOC121397737
154631,>XR_005963882.1,LOC121397738
154633,>XR_005963883.1,LOC121397739
154635,>XR_005963884.1,LOC108699836
154637,>XR_005963885.1,LOC108699836
154639,>XR_005963886.1,LOC108699836
154641,>XR_005963887.1,LOC121397740
154643,>XR_005963888.1,LOC108700172
154645,>XR_005963889.1,LOC121397741
154647,>XR_005963890.1,LOC121397743
154649,>XR_005963891.1,LOC121397746
154651,>XR_005963892.1,LOC121397749
154653,>XR_005963893.1,LOC121397750
154655,>XR_005963894.1,LOC108700181
154657,>XR_005963895.1,LOC121397754
154659,>XR_005963896.1,LOC121397755
154661,>XR_005963897.1,mcf2.S
154663,>XR_005963898.1,atp11c.S
154665,>XR_005963899.1,atp11c.S
154667,>XR_005963900.1,LOC121397757
154669,>XR_005963901.1,LOC121397758
154671,>XR_005963902.1,LOC121397759
154673,>XR_005963903.1,LOC108699949
154675,>XR_005963904.1,LOC108699949
154677,>XR_005963905.1,LOC108699949
154679,>XR_005963906.1,fosb.S
154681,>XR_005963907.1,LOC108700200
154683,>XR_005963908.1,LOC121397760
154685,>XR_005963909.1,LOC121397761
154687,>XR_005963910.1,LOC121397764
154689,>XR_005963911.1,ncbp1.S
154691,>XR_005963912.1,LOC121397771
154693,>XR_005963913.1,LOC121397772
154695,>XR_005963914.1,hook3.S
154697,>XR_005963915.1,LOC108700245
154699,>XR_005963916.1,LOC121397778
154701,>XR_005963917.1,LOC121397780
154703,>XR_005963918.1,LOC121397782
154705,>XR_005963919.1,LOC121397785
154707,>XR_005963920.1,LOC121397786
154709,>XR_005963921.1,LOC108699896
154711,>XR_005963922.1,LOC108700265
154713,>XR_005963923.1,LOC108700265
154715,>XR_005963924.1,LOC108700265
154717,>XR_005963925.1,LOC121397789
154719,>XR_005963926.1,LOC121397790
154721,>XR_005963927.1,LOC121397791
154723,>XR_005963928.1,LOC121397792
154725,>XR_005963929.1,LOC121397799
154727,>XR_005963930.1,thoc2.S
154729,>XR_005963931.1,LOC121397805
154731,>XR_005963932.1,LOC121397806
154733,>XR_005963933.1,LOC121397807
154735,>XR_005963934.1,LOC121397808
154737,>XR_005963935.1,LOC121397809
154739,>XR_005963936.1,LOC121397810
154741,>XR_005963937.1,LOC121397811
154743,>XR_005963938.1,LOC121397812
154745,>XR_005963939.1,LOC121397813
154747,>XR_005963940.1,LOC121397814
154749,>XR_005963941.1,LOC121397815
154751,>XR_005963942.1,LOC121397816
154753,>XR_005963943.1,LOC121397817
154755,>XR_005963944.1,LOC121397818
154757,>XR_005963945.1,LOC121397819
154759,>XR_005963946.1,LOC121397820
154761,>XR_005963947.1,LOC121397821
154763,>XR_005963948.1,LOC121397822
154765,>XR_005963949.1,LOC121397823
154767,>XR_005963950.1,LOC121397824
154769,>XR_005963951.1,LOC121397825
154771,>XR_005963952.1,LOC121397826
154773,>XR_005963953.1,LOC121397827
154775,>XR_005963954.1,LOC121397828
154777,>XR_005963955.1,LOC121397829
154779,>XR_005963956.1,LOC121397830
154781,>XR_005963957.1,LOC121397831
154783,>XR_005963958.1,LOC121397832
154785,>XR_005963959.1,LOC121397833
154787,>XR_005963960.1,LOC121397835
154789,>XR_005963961.1,LOC121397836
154791,>XR_005963962.1,LOC121397838
154793,>XR_005963963.1,LOC121397845
154795,>XR_005963964.1,LOC121397848
154797,>XR_005963965.1,LOC121397849
154799,>XR_005963966.1,LOC121397850
154801,>XR_005963967.1,LOC121397851
154803,>XR_005963968.1,LOC121397852
154805,>XR_005963969.1,LOC121397853
154807,>XR_005963970.1,LOC121397854
154809,>XR_005963971.1,LOC121397855
154811,>XR_005963972.1,LOC121397856
154813,>XR_005963973.1,LOC121397857
154815,>XR_005963974.1,LOC121397858
154817,>XR_005963975.1,LOC121397859
154819,>XR_005963976.1,LOC121397860
154821,>XR_005963977.1,LOC121397861
154823,>XR_005963978.1,LOC121397862
154825,>XR_005963979.1,LOC121397863
154827,>XR_005963980.1,LOC121397864
154829,>XR_005963981.1,rae1.L
154831,>XR_005963982.1,cwc27.S
154833,>XR_005963983.1,tbccd1.L
154835,>XR_005963984.1,rrn3.L
154837,>XR_005963985.1,thap1.S
154839,>XR_005963986.1,septin11.S
154841,>XR_005963987.1,septin11.S
154843,>XR_005963988.1,septin11.S
154845,>XR_005963989.1,septin11.S
154847,>XR_005963990.1,luc7l.L
154849,>XR_005963991.1,luc7l.L
154851,>XR_005963992.1,LOC121397866
154853,>XR_005963993.1,LOC121397867
154855,>XR_005963994.1,LOC121397870
154857,>XR_005963995.1,LOC121397872
154859,>XR_005963996.1,ss18l1.L
154861,>XR_005963997.1,ss18l1.L
154863,>XR_005963998.1,LOC121397875
154865,>XR_005963999.1,LOC108701458
154867,>XR_005964000.1,mllt1.S
154869,>XR_005964001.1,LOC108701696
154871,>XR_005964002.1,znf335.L
154873,>XR_005964003.1,LOC121397882
154875,>XR_005964004.1,LOC121397882
154877,>XR_005964005.1,LOC121397882
154879,>XR_005964006.1,LOC121397882
154881,>XR_005964007.1,LOC121397882
154883,>XR_005964008.1,LOC121397882
154885,>XR_005964009.1,LOC121397882
154887,>XR_005964010.1,LOC121397882
154889,>XR_005964011.1,LOC121397882
154891,>XR_005964012.1,LOC121397883
154893,>XR_005964013.1,LOC121397891
154895,>XR_005964014.1,LOC121397892
154897,>XR_005964015.1,LOC108700904
154899,>XR_005964016.1,LOC121397895
154901,>XR_005964017.1,LOC121397897
154903,>XR_005964018.1,LOC121397898
154905,>XR_005964019.1,LOC108701009
154907,>XR_005964020.1,LOC121397899
154909,>XR_005964021.1,LOC121397900
154911,>XR_005964022.1,LOC121397901
154913,>XR_005964023.1,LOC108701689
154915,>XR_005964024.1,LOC108701134
154917,>XR_005964025.1,LOC108701134
154919,>XR_005964026.1,LOC121397905
154921,>XR_005964027.1,LOC121397906
154923,>XR_005964028.1,LOC121397909
154925,>XR_005964029.1,LOC121397910
154927,>XR_005964030.1,LOC121397912
154929,>XR_005964031.1,LOC121397913
154931,>XR_005964032.1,cyb561.L
154933,>XR_005964033.1,LOC108705691
154935,>XR_005964034.1,LOC121397914
154937,>XR_005964035.1,LOC121397915
154939,>XR_005964036.1,LOC121397916
154941,>XR_005964037.1,LOC121397916
154943,>XR_005964038.1,LOC121397918
154945,>XR_005964039.1,marchf7.L
154947,>XR_005964040.1,marchf7.L
154949,>XR_005964041.1,marchf7.L
154951,>XR_005964042.1,marchf7.L
154953,>XR_005964043.1,LOC121397919
154955,>XR_005964044.1,LOC108702006
154957,>XR_005964045.1,LOC121397924
154959,>XR_005964046.1,map3k3.L
154961,>XR_005964047.1,LOC121397926
154963,>XR_005964048.1,mtarc1.S
154965,>XR_005964049.1,LOC121397928
154967,>XR_005964050.1,LOC121397929
154969,>XR_005964051.1,mtarc1.S
154971,>XR_005964052.1,mtarc1.S
154973,>XR_005964053.1,LOC121397931
154975,>XR_005964054.1,LOC121397933
154977,>XR_005964055.1,LOC121397935
154979,>XR_005964056.1,ccnt2.L
154981,>XR_005964057.1,LOC121397939
154983,>XR_005964058.1,LOC121397940
154985,>XR_005964059.1,LOC121397941
154987,>XR_005964060.1,LOC121397941
154989,>XR_005964061.1,LOC121397941
154991,>XR_005964062.1,LOC121397941
154993,>XR_005964063.1,LOC121397941
154995,>XR_005964064.1,LOC121397941
154997,>XR_005964065.1,LOC121397941
154999,>XR_005964066.1,LOC121397941
155001,>XR_005964067.1,dck.1.S
155003,>XR_005964068.1,LOC121398014
155005,>XR_005964069.1,LOC121398015
155007,>XR_005964070.1,LOC121398016
155009,>XR_005964071.1,LOC121398016
155011,>XR_005964072.1,LOC121398017
155013,>XR_005964073.1,LOC121398019
155015,>XR_005964074.1,LOC121398021
155017,>XR_005964075.1,LOC121398022
155019,>XR_005964076.1,LOC121398022
155021,>XR_005964077.1,LOC121398023
155023,>XR_005964078.1,LOC121398024
155025,>XR_005964079.1,LOC121398024
155027,>XR_005964080.1,LOC121398026
155029,>XR_005964081.1,LOC121398028
155031,>XR_005964082.1,LOC121393096
155033,>XR_005964083.1,LOC121398030
155035,>XR_005964084.1,LOC121398035
155037,>XR_005964085.1,dusp19.L
155039,>XR_005964086.1,LOC121398036
155041,>XR_005964087.1,ghdc.L
155043,>XR_005964088.1,LOC108701308
155045,>XR_005964089.1,LOC108704324
155047,>XR_005964090.1,LOC108704324
155049,>XR_005964091.1,LOC121398044
155051,>XR_005964092.1,LOC108703754
155053,>XR_005964093.1,LOC108703754
155055,>XR_005964094.1,LOC108703753
155057,>XR_005964095.1,LOC121398093
155059,>XR_005964096.1,LOC121398094
155061,>XR_005964097.1,LOC121398095
155063,>XR_005964098.1,LOC121398096
155065,>XR_005964099.1,LOC121398097
155067,>XR_005964100.1,LOC121398097
155069,>XR_005964101.1,LOC108703777
155071,>XR_005964102.1,LOC108701479
155073,>XR_005964103.1,LOC108701058
155075,>XR_005964104.1,unc13d.L
155077,>XR_005964105.1,LOC121398101
155079,>XR_005964106.1,LOC121398106
155081,>XR_005964107.1,LOC121398106
155083,>XR_005964108.1,LOC121398107
155085,>XR_005964109.1,lrrc59.L
155087,>XR_005964110.1,lrrc59.L
155089,>XR_005964111.1,lrrc59.L
155091,>XR_005964112.1,atxn2l.L
155093,>XR_005964113.1,LOC121398109
155095,>XR_005964114.1,LOC121398110
155097,>XR_005964115.1,LOC121398111
155099,>XR_005964116.1,LOC121398111
155101,>XR_005964117.1,LOC108703874
155103,>XR_005964118.1,LOC121398117
155105,>XR_005964119.1,LOC121398119
155107,>XR_005964120.1,LOC108701743
155109,>XR_005964121.1,LOC121398125
155111,>XR_005964122.1,LOC121398126
155113,>XR_005964123.1,LOC121398128
155115,>XR_005964124.1,LOC121398129
155117,>XR_005964125.1,LOC121398132
155119,>XR_005964126.1,LOC121398134
155121,>XR_005964127.1,LOC121398142
155123,>XR_005964128.1,LOC108701348
155125,>XR_005964129.1,LOC121398144
155127,>XR_005964130.1,LOC121398155
155129,>XR_005964131.1,LOC108700929
155131,>XR_005964132.1,LOC121398157
155133,>XR_005964133.1,LOC121398157
155135,>XR_005964134.1,LOC121398158
155137,>XR_005964135.1,LOC108701425
155139,>XR_005964136.1,LOC108700810
155141,>XR_005964137.1,LOC108700810
155143,>XR_005964138.1,LOC108703917
155145,>XR_005964139.1,slc4a3.L
155147,>XR_005964140.1,LOC121398163
155149,>XR_005964141.1,LOC121398163
155151,>XR_005964142.1,LOC121398163
155153,>XR_005964143.1,lrrc45.L
155155,>XR_005964144.1,lrrc45.L
155157,>XR_005964145.1,LOC108701463
155159,>XR_005964146.1,LOC108703922
155161,>XR_005964147.1,LOC121398171
155163,>XR_005964148.1,LOC121398173
155165,>XR_005964149.1,LOC108704326
155167,>XR_005964150.1,LOC108701026
155169,>XR_005964151.1,LOC108701026
155171,>XR_005964152.1,LOC108701026
155173,>XR_005964153.1,LOC108701654
155175,>XR_005964154.1,LOC108700829
155177,>XR_005964155.1,LOC121398179
155179,>XR_005964156.1,LOC121398180
155181,>XR_005964157.1,LOC121398181
155183,>XR_005964158.1,LOC121398182
155185,>XR_005964159.1,LOC121398182
155187,>XR_005964160.1,LOC108704750
155189,>XR_005964161.1,LOC121398185
155191,>XR_005964162.1,LOC121398187
155193,>XR_005964163.1,LOC108701212
155195,>XR_005964164.1,LOC108701212
155197,>XR_005964165.1,LOC108701212
155199,>XR_005964166.1,LOC108701800
155201,>XR_005964167.1,LOC108706172
155203,>XR_005964168.1,LOC108700779
155205,>XR_005964169.1,LOC108700765
155207,>XR_005964170.1,LOC121398189
155209,>XR_005964171.1,LOC121398192
155211,>XR_005964172.1,slc26a11.L
155213,>XR_005964173.1,LOC121398195
155215,>XR_005964174.1,LOC108700897
155217,>XR_005964175.1,LOC121398196
155219,>XR_005964176.1,LOC121398198
155221,>XR_005964177.1,LOC121398204
155223,>XR_005964178.1,LOC121398206
155225,>XR_005964179.1,LOC121398206
155227,>XR_005964180.1,LOC121398206
155229,>XR_005964181.1,LOC121398206
155231,>XR_005964182.1,LOC121398206
155233,>XR_005964183.1,LOC121398207
155235,>XR_005964184.1,LOC121398208
155237,>XR_005964185.1,LOC121398208
155239,>XR_005964186.1,LOC121398209
155241,>XR_005964187.1,LOC121398210
155243,>XR_005964188.1,LOC108701248
155245,>XR_005964189.1,LOC108701248
155247,>XR_005964190.1,LOC121398217
155249,>XR_005964191.1,LOC121398220
155251,>XR_005964192.1,LOC121398227
155253,>XR_005964193.1,LOC121398231
155255,>XR_005964194.1,LOC121398232
155257,>XR_005964195.1,LOC121398233
155259,>XR_005964196.1,LOC121398234
155261,>XR_005964197.1,LOC121398235
155263,>XR_005964198.1,LOC121398236
155265,>XR_005964199.1,LOC121398238
155267,>XR_005964200.1,LOC121398241
155269,>XR_005964201.1,LOC121398243
155271,>XR_005964202.1,LOC121398245
155273,>XR_005964203.1,LOC121398250
155275,>XR_005964204.1,LOC108701363
155277,>XR_005964205.1,LOC121398251
155279,>XR_005964206.1,kcnq2.L
155281,>XR_005964207.1,LOC108701426
155283,>XR_005964208.1,LOC108701426
155285,>XR_005964209.1,LOC121398256
155287,>XR_005964210.1,LOC121398258
155289,>XR_005964211.1,LOC121398258
155291,>XR_005964212.1,LOC121398259
155293,>XR_005964213.1,LOC121398260
155295,>XR_005964214.1,LOC121398261
155297,>XR_005964215.1,LOC121398267
155299,>XR_005964216.1,LOC121398271
155301,>XR_005964217.1,pdgfa.L
155303,>XR_005964218.1,LOC108702059
155305,>XR_005964219.1,LOC121398279
155307,>XR_005964220.1,LOC121398281
155309,>XR_005964221.1,LOC121398284
155311,>XR_005964222.1,LOC121398285
155313,>XR_005964223.1,LOC121398286
155315,>XR_005964224.1,LOC121398291
155317,>XR_005964225.1,LOC108701017
155319,>XR_005964226.1,LOC108701017
155321,>XR_005964227.1,LOC121398298
155323,>XR_005964228.1,LOC121398299
155325,>XR_005964229.1,atp6v0a1.L
155327,>XR_005964230.1,LOC121398301
155329,>XR_005964231.1,LOC121398302
155331,>XR_005964232.1,LOC121398303
155333,>XR_005964233.1,LOC108702001
155335,>XR_005964234.1,LOC108706454
155337,>XR_005964235.1,LOC108701364
155339,>XR_005964236.1,LOC121398312
155341,>XR_005964237.1,LOC121398313
155343,>XR_005964238.1,LOC121398314
155345,>XR_005964239.1,itprid2.L
155347,>XR_005964240.1,LOC121398316
155349,>XR_005964241.1,LOC121398317
155351,>XR_005964242.1,LOC121398318
155353,>XR_005964243.1,LOC121398319
155355,>XR_005964244.1,LOC121398320
155357,>XR_005964245.1,LOC121398320
155359,>XR_005964246.1,LOC108705835
155361,>XR_005964247.1,LOC121398321
155363,>XR_005964248.1,hsd3b7.L
155365,>XR_005964249.1,LOC121398322
155367,>XR_005964250.1,rtel1.L
155369,>XR_005964251.1,LOC121398326
155371,>XR_005964252.1,LOC108700971
155373,>XR_005964253.1,LOC108700971
155375,>XR_005964254.1,LOC108700957
155377,>XR_005964255.1,LOC108700957
155379,>XR_005964256.1,LOC108700957
155381,>XR_005964257.1,LOC108700957
155383,>XR_005964258.1,LOC108700957
155385,>XR_005964259.1,LOC108705882
155387,>XR_005964260.1,LOC108700959
155389,>XR_005964261.1,LOC121398329
155391,>XR_005964262.1,LOC108701863
155393,>XR_005964263.1,LOC108701863
155395,>XR_005964264.1,LOC121398333
155397,>XR_005964265.1,LOC121398334
155399,>XR_005964266.1,LOC121398335
155401,>XR_005964267.1,LOC121398337
155403,>XR_005964268.1,LOC121398341
155405,>XR_005964269.1,LOC121398341
155407,>XR_005964270.1,LOC121398340
155409,>XR_005964271.1,LOC108704387
155411,>XR_005964272.1,LOC121398343
155413,>XR_005964273.1,LOC108706104
155415,>XR_005964274.1,LOC121398354
155417,>XR_005964275.1,LOC121398359
155419,>XR_005964276.1,LOC121398363
155421,>XR_005964277.1,LOC121398360
155423,>XR_005964278.1,LOC121398365
155425,>XR_005964279.1,LOC121398365
155427,>XR_005964280.1,LOC121398366
155429,>XR_005964281.1,LOC121398367
155431,>XR_005964282.1,LOC121398368
155433,>XR_005964283.1,LOC121398368
155435,>XR_005964284.1,LOC108703901
155437,>XR_005964285.1,LOC108703901
155439,>XR_005964286.1,LOC121398369
155441,>XR_005964287.1,LOC121398369
155443,>XR_005964288.1,LOC121398370
155445,>XR_005964289.1,LOC121398371
155447,>XR_005964290.1,LOC121398372
155449,>XR_005964291.1,LOC108700891
155451,>XR_005964292.1,LOC121398377
155453,>XR_005964293.1,LOC121398379
155455,>XR_005964294.1,LOC121398385
155457,>XR_005964295.1,LOC121398396
155459,>XR_005964296.1,LOC121398407
155461,>XR_005964297.1,LOC121398413
155463,>XR_005964298.1,LOC121398419
155465,>XR_005964299.1,LOC121398424
155467,>XR_005964300.1,LOC121398431
155469,>XR_005964301.1,LOC121398443
155471,>XR_005964302.1,LOC121398454
155473,>XR_005964303.1,LOC121398465
155475,>XR_005964304.1,LOC121398468
155477,>XR_005964305.1,LOC121398469
155479,>XR_005964306.1,LOC121398470
155481,>XR_005964307.1,LOC121398466
155483,>XR_005964308.1,LOC121398471
155485,>XR_005964309.1,LOC121398472
155487,>XR_005964310.1,LOC121398473
155489,>XR_005964311.1,LOC121398474
155491,>XR_005964312.1,LOC121398475
155493,>XR_005964313.1,LOC121398476
155495,>XR_005964314.1,LOC121398477
155497,>XR_005964315.1,LOC121398484
155499,>XR_005964316.1,LOC121398488
155501,>XR_005964317.1,LOC121398489
155503,>XR_005964318.1,LOC121398490
155505,>XR_005964319.1,LOC121398491
155507,>XR_005964320.1,LOC121398492
155509,>XR_005964321.1,LOC121398493
155511,>XR_005964322.1,LOC121398494
155513,>XR_005964323.1,LOC121398495
155515,>XR_005964324.1,LOC121398496
155517,>XR_005964325.1,LOC121398497
155519,>XR_005964326.1,LOC121398498
155521,>XR_005964327.1,LOC121398499
155523,>XR_005964328.1,LOC121398500
155525,>XR_005964329.1,LOC121398501
155527,>XR_005964330.1,LOC121398502
155529,>XR_005964331.1,LOC121398503
155531,>XR_005964332.1,LOC121398504
155533,>XR_005964333.1,LOC121398505
155535,>XR_005964334.1,LOC121398506
155537,>XR_005964335.1,LOC121398507
155539,>XR_005964336.1,LOC121398508
155541,>XR_005964337.1,LOC121398509
155543,>XR_005964338.1,LOC121398510
155545,>XR_005964339.1,LOC121398511
155547,>XR_005964340.1,LOC121398512
155549,>XR_005964341.1,LOC121398513
155551,>XR_005964342.1,LOC121398514
155553,>XR_005964343.1,LOC121398515
155555,>XR_005964344.1,LOC121398516
155557,>XR_005964345.1,LOC121398517
155559,>XR_005964346.1,LOC121398518
155561,>XR_005964347.1,LOC121398519
155563,>XR_005964348.1,LOC121398520
155565,>XR_005964349.1,LOC121398521
155567,>XR_005964350.1,LOC121398522
155569,>XR_005964351.1,LOC121398523
155571,>XR_005964352.1,LOC121398524
155573,>XR_005964353.1,LOC121398525
155575,>XR_005964354.1,LOC121398526
155577,>XR_005964355.1,LOC121398527
155579,>XR_005964356.1,LOC121398528
155581,>XR_005964357.1,LOC121398529
155583,>XR_005964358.1,LOC121398530
155585,>XR_005964359.1,LOC121398531
