,accession,gene
95191,>NR_068626.1,21ur-15031
95193,>NR_068627.1,21ur-15339
95195,>NR_068628.1,Y40B10A.10
95197,>NR_068629.1,F22F7.9
95199,>NR_068630.1,F22F7.10
95201,>NR_068631.1,21ur-15659
95203,>NR_068632.1,21ur-11644
95205,>NR_068633.1,Y5H2B.8
95207,>NR_068634.1,Y5H2A.5
95209,>NR_068635.1,21ur-7342
95211,>NR_068636.1,F56A4.13
95213,>NR_068637.1,21ur-15315
95215,>NR_068638.1,21ur-14138
95217,>NR_068639.1,W02H5.15
95219,>NR_068640.1,W02H5.14
95221,>NR_068641.1,W02H5.13
95223,>NR_068642.1,W02G9.8
95225,>NR_068643.1,W02G9.9
95227,>NR_068644.1,W02G9.7
95229,>NR_068645.1,W02G9.6
95231,>NR_068646.1,C24B9.17
95233,>NR_068647.1,mir-2219
95235,>NR_068650.1,21ur-14769
95237,>NR_068651.1,21ur-12334
95239,>NR_068654.1,F59D6.10
95241,>NR_068655.1,F59D6.11
95243,>NR_068656.1,21ur-14628
95245,>NR_068657.1,K08D9.8
95247,>NR_068658.1,K08D9.7
95249,>NR_068659.1,T28A11.24
95251,>NR_068660.1,21ur-12191
95253,>NR_068661.1,21ur-12925
95255,>NR_068662.2,mir-4922.2
95257,>NR_068663.2,mir-4922.1
95259,>NR_068664.1,21ur-15093
95261,>NR_068665.1,F27E11.6
95263,>NR_068666.1,21ur-8722
95265,>NR_068667.1,21ur-11956
95267,>NR_068668.1,C07G3.13
95269,>NR_068669.1,21ur-15101
95271,>NR_068670.1,T24A6.23
95273,>NR_068671.1,T22F3.14
95275,>NR_068672.1,21ur-15544
95277,>NR_068673.1,21ur-15392
95279,>NR_068674.1,Y39H10A.9
95281,>NR_068675.1,Y39H10A.8
95283,>NR_068676.1,21ur-10092
95285,>NR_068677.1,21ur-14490
95287,>NR_068678.1,K07C6.16
95289,>NR_068679.1,K07C6.17
95291,>NR_068680.1,B0213.21
95293,>NR_068681.1,B0213.22
95295,>NR_068682.1,21ur-12305
95297,>NR_068683.1,B0213.23
95299,>NR_068684.1,B0213.25
95301,>NR_068685.1,B0213.24
95303,>NR_068686.1,21ur-12341
95305,>NR_068687.1,21ur-15323
95307,>NR_068688.1,T05B4.19
95309,>NR_068689.1,T05B4.18
95311,>NR_068690.1,T05B4.17
95313,>NR_068691.1,T05B4.16
95315,>NR_068692.1,T05B4.15
95317,>NR_068693.1,Y45G5AM.11
95319,>NR_068694.1,Y45G5AM.10
95321,>NR_068695.1,21ur-9143
95323,>NR_068696.1,21ur-15340
95325,>NR_068697.1,21ur-15336
95327,>NR_068698.1,21ur-13832
95329,>NR_068699.1,ZC132.10
95331,>NR_068700.1,F13A2.13
95333,>NR_068701.1,F13A2.12
95335,>NR_068702.1,T28F12.4
95337,>NR_068703.1,Y61A9LA.13
95339,>NR_068704.1,21ur-15363
95341,>NR_068705.1,R02F11.7
95343,>NR_068706.1,R02F11.6
95345,>NR_068707.1,R02F11.8
95347,>NR_068708.1,C37H5.16
95349,>NR_068709.1,C37H5.15
95351,>NR_068710.1,T19H12.13
95353,>NR_068711.1,T19H12.14
95355,>NR_068712.1,C02E7.17
95357,>NR_068713.1,C02E7.16
95359,>NR_068714.1,21ur-15266
95361,>NR_068715.1,21ur-12877
95363,>NR_068716.1,C13D9.13
95365,>NR_068717.1,21ur-13377
95367,>NR_068718.1,21ur-14932
95369,>NR_068719.1,Y58A7A.9
95371,>NR_068720.1,Y58A7A.10
95373,>NR_068721.1,Y58A7A.11
95375,>NR_068722.1,Y58A7A.7
95377,>NR_068723.1,Y58A7A.8
95379,>NR_068724.1,21ur-12792
95381,>NR_068725.1,F14F9.9
95383,>NR_068726.1,C03A7.15
95385,>NR_068727.1,Y49G5B.5
95387,>NR_068728.1,Y49G5B.2
95389,>NR_068729.1,Y49G5B.3
95391,>NR_068730.1,Y49G5B.4
95393,>NR_068731.1,Y49G5B.6
95395,>NR_068732.1,C52A10.4
95397,>NR_068733.1,B0238.18
95399,>NR_068734.1,21ur-8852
95401,>NR_068735.1,21ur-13827
95403,>NR_068736.1,C10G8.9
95405,>NR_068737.1,T09D3.10
95407,>NR_068738.1,T09D3.11
95409,>NR_068739.1,T09D3.12
95411,>NR_068740.1,C35A11.11
95413,>NR_068741.1,C35A11.10
95415,>NR_068742.1,C35A11.7
95417,>NR_068743.1,C35A11.9
95419,>NR_068744.1,C35A11.5
95421,>NR_068745.1,C35A11.6
95423,>NR_068746.1,C35A11.8
95425,>NR_068747.1,F08F3.12
95427,>NR_068748.1,F08F3.13
95429,>NR_068750.1,F08F3.15
95431,>NR_068751.1,F08F3.16
95433,>NR_068752.1,F08F3.14
95435,>NR_068753.1,ZC317.8
95437,>NR_068754.1,C24G6.10
95439,>NR_068755.1,C24G6.11
95441,>NR_068756.1,21ur-12866
95443,>NR_068757.1,C18C4.14
95445,>NR_068758.1,C18C4.13
95447,>NR_068759.1,C18C4.12
95449,>NR_068760.1,C18C4.11
95451,>NR_068761.1,C18C4.15
95453,>NR_068762.1,C18C4.16
95455,>NR_068763.1,CD4.13
95457,>NR_068764.1,CD4.14
95459,>NR_068765.1,21ur-13757
95461,>NR_068766.1,CD4.15
95463,>NR_068767.1,CD4.16
95465,>NR_068768.1,M03E7.9
95467,>NR_068769.1,M03E7.8
95469,>NR_068770.1,M03E7.7
95471,>NR_068771.1,M03E7.6
95473,>NR_068772.1,T01C2.3
95475,>NR_068773.1,T01C2.5
95477,>NR_068774.1,T01C2.4
95479,>NR_068775.1,21ur-14278
95481,>NR_068776.1,C14C11.9
95483,>NR_068777.1,C14C11.11
95485,>NR_068778.1,C14C11.10
95487,>NR_068779.1,21ur-14854
95489,>NR_068780.1,F25B4.15
95491,>NR_068781.1,F25B4.14
95493,>NR_068782.1,F25B4.13
95495,>NR_068783.1,F25B4.12
95497,>NR_068784.1,F25B4.11
95499,>NR_068785.1,F25B4.16
95501,>NR_068786.1,K09H11.14
95503,>NR_068787.1,K09H11.13
95505,>NR_068788.1,K09H11.12
95507,>NR_068789.1,F44E7.14
95509,>NR_068790.1,F44E7.15
95511,>NR_068793.1,F44E7.13
95513,>NR_068794.1,ZC250.11
95515,>NR_068795.1,ZC250.10
95517,>NR_068796.1,ZC250.6
95519,>NR_068797.1,ZC250.7
95521,>NR_068798.1,ZC250.8
95523,>NR_068799.1,ZC250.9
95525,>NR_068800.1,F26F12.11
95527,>NR_068801.1,F26F12.15
95529,>NR_068802.1,F26F12.10
95531,>NR_068803.1,F26F12.13
95533,>NR_068804.1,F26F12.16
95535,>NR_068805.1,F26F12.17
95537,>NR_068806.1,F26F12.19
95539,>NR_068807.1,F26F12.20
95541,>NR_068808.1,F26F12.9
95543,>NR_068809.1,F26F12.12
95545,>NR_068810.1,F26F12.14
95547,>NR_068811.1,F26F12.18
95549,>NR_068812.1,C02G6.5
95551,>NR_068813.1,21ur-13560
95553,>NR_068814.1,C04E6.14
95555,>NR_068815.1,21ur-12710
95557,>NR_068816.1,M03F8.8
95559,>NR_068817.1,M03F8.9
95561,>NR_068818.1,M03F8.10
95563,>NR_068819.1,C10F3.12
95565,>NR_068820.1,C10F3.13
95567,>NR_068821.1,C10F3.14
95569,>NR_068822.1,C10F3.17
95571,>NR_068823.1,C10F3.10
95573,>NR_068824.1,C10F3.11
95575,>NR_068825.1,C10F3.9
95577,>NR_068826.1,21ur-12141
95579,>NR_068827.1,C10F3.16
95581,>NR_068828.1,C10F3.15
95583,>NR_068829.1,F29G9.14
95585,>NR_068830.1,F29G9.13
95587,>NR_068831.1,F29G9.10
95589,>NR_068832.1,F29G9.9
95591,>NR_068833.1,F29G9.17
95593,>NR_068834.1,F29G9.16
95595,>NR_068835.1,F29G9.15
95597,>NR_068836.1,F29G9.12
95599,>NR_068837.1,F29G9.11
95601,>NR_068838.1,R01B10.7
95603,>NR_068839.1,Y38A10A.9
95605,>NR_068840.1,Y38A10A.8
95607,>NR_068841.1,Y38A10A.10
95609,>NR_068842.1,F17A9.7
95611,>NR_068843.1,F12F3.6
95613,>NR_068844.1,21ur-14790
95615,>NR_068845.1,F12F3.7
95617,>NR_068846.1,F12F3.8
95619,>NR_068847.1,F12F3.5
95621,>NR_068848.1,H05O09.3
95623,>NR_068849.1,W06H8.11
95625,>NR_068850.1,W06H8.9
95627,>NR_068851.1,W06H8.10
95629,>NR_068852.1,W06H8.15
95631,>NR_068853.1,W06H8.12
95633,>NR_068854.1,W06H8.13
95635,>NR_068855.1,W06H8.14
95637,>NR_068856.1,K08B12.10
95639,>NR_068857.1,K08B12.11
95641,>NR_068858.1,K08B12.9
95643,>NR_068859.1,K08B12.8
95645,>NR_068860.1,K08B12.6
95647,>NR_068861.1,K08B12.7
95649,>NR_068862.1,K08B12.12
95651,>NR_068863.1,K08B12.13
95653,>NR_068864.1,F31F7.6
95655,>NR_068865.1,F31F7.8
95657,>NR_068866.1,F31F7.5
95659,>NR_068867.1,F31F7.4
95661,>NR_068868.1,F31F7.7
95663,>NR_068869.1,21ur-15384
95665,>NR_068870.1,T28C12.11
95667,>NR_068871.1,T28C12.10
95669,>NR_068872.1,T28C12.13
95671,>NR_068873.1,T28C12.9
95673,>NR_068874.1,T28C12.14
95675,>NR_068875.1,T28C12.12
95677,>NR_068876.1,T28C12.8
95679,>NR_068877.1,T28C12.7
95681,>NR_068878.1,F13H6.7
95683,>NR_068879.1,F13H6.14
95685,>NR_068880.1,F13H6.11
95687,>NR_068881.1,F13H6.15
95689,>NR_068882.1,F13H6.19
95691,>NR_068883.1,F13H6.18
95693,>NR_068884.1,F13H6.23
95695,>NR_068885.1,F13H6.20
95697,>NR_068886.1,F13H6.25
95699,>NR_068887.1,F13H6.26
95701,>NR_068888.1,F13H6.22
95703,>NR_068889.1,F13H6.6
95705,>NR_068890.1,F13H6.27
95707,>NR_068891.1,F13H6.9
95709,>NR_068892.1,F13H6.8
95711,>NR_068893.1,F13H6.12
95713,>NR_068894.1,F13H6.10
95715,>NR_068895.1,F13H6.24
95717,>NR_068896.1,F13H6.16
95719,>NR_068897.1,F13H6.13
95721,>NR_068898.1,F13H6.17
95723,>NR_068899.1,F13H6.21
95725,>NR_068900.1,F57F4.6
95727,>NR_068901.1,F57F4.7
95729,>NR_068902.1,F57F4.8
95731,>NR_068903.1,F57F4.5
95733,>NR_068904.1,T05H4.16
95735,>NR_068905.1,ZK40.4
95737,>NR_068906.1,ZK40.5
95739,>NR_068907.1,ZK40.3
95741,>NR_068908.1,ZK40.6
95743,>NR_068909.1,ZK40.8
95745,>NR_068910.1,ZK40.7
95747,>NR_068911.1,W01A11.14
95749,>NR_068912.1,W01A11.11
95751,>NR_068913.1,W01A11.15
95753,>NR_068914.1,W01A11.20
95755,>NR_068915.1,W01A11.19
95757,>NR_068916.1,W01A11.13
95759,>NR_068917.1,W01A11.12
95761,>NR_068918.1,W01A11.18
95763,>NR_068919.1,W01A11.17
95765,>NR_068920.1,W01A11.16
95767,>NR_068921.1,W01A11.10
95769,>NR_068922.1,21ur-14753
95771,>NR_068923.1,F46E10.13
95773,>NR_068924.1,F46E10.16
95775,>NR_068925.1,F46E10.17
95777,>NR_068926.1,F46E10.15
95779,>NR_068927.1,F46E10.14
95781,>NR_068928.1,21ur-15248
95783,>NR_068929.1,K04A8.16
95785,>NR_068930.1,K04A8.17
95787,>NR_068931.1,K04A8.11
95789,>NR_068932.1,K04A8.12
95791,>NR_068933.1,K04A8.14
95793,>NR_068934.1,K04A8.15
95795,>NR_068935.1,K04A8.13
95797,>NR_068936.1,21ur-14330
95799,>NR_068937.1,F44C4.10
95801,>NR_068938.1,F44C4.11
95803,>NR_068939.1,F44C4.12
95805,>NR_068940.1,21ur-13417
95807,>NR_068941.1,F44C4.9
95809,>NR_068942.1,T10H9.10
95811,>NR_068943.1,T10H9.9
95813,>NR_068945.1,K11G9.13
95815,>NR_068946.1,K11G9.12
95817,>NR_068947.1,K11G9.11
95819,>NR_068948.1,K11G9.8
95821,>NR_068949.1,K11G9.7
95823,>NR_068950.1,K11G9.10
95825,>NR_068951.1,K11G9.9
95827,>NR_068952.1,K11G9.14
95829,>NR_068953.1,W02F12.9
95831,>NR_068954.1,W02F12.10
95833,>NR_068955.1,W02F12.11
95835,>NR_068956.1,ZC487.8
95837,>NR_068957.1,ZC487.6
95839,>NR_068958.1,ZC487.7
95841,>NR_068959.1,T25F10.8
95843,>NR_068960.1,T25F10.10
95845,>NR_068961.1,T25F10.11
95847,>NR_068962.1,T25F10.7
95849,>NR_068963.1,T25F10.9
95851,>NR_068964.1,ZC404.17
95853,>NR_068965.1,21ur-13378
95855,>NR_068966.1,T27B2.2
95857,>NR_068967.1,T15B7.18
95859,>NR_068968.1,T15B7.19
95861,>NR_068969.1,C55H1.5
95863,>NR_068970.1,21ur-14826
95865,>NR_068971.1,C55H1.4
95867,>NR_068972.1,T19F4.7
95869,>NR_068973.1,T19F4.2
95871,>NR_068974.1,T19F4.3
95873,>NR_068975.1,T19F4.6
95875,>NR_068976.1,T19F4.5
95877,>NR_068977.1,T19F4.8
95879,>NR_068978.1,T19F4.4
95881,>NR_068979.1,K11C4.7
95883,>NR_068980.1,K11C4.8
95885,>NR_068981.1,K11C4.10
95887,>NR_068982.1,K11C4.13
95889,>NR_068983.1,K11C4.12
95891,>NR_068984.1,K11C4.9
95893,>NR_068985.1,K11C4.11
95895,>NR_068986.1,Y57E12B.9
95897,>NR_068987.1,Y57E12B.6
95899,>NR_068988.1,Y57E12B.7
95901,>NR_068989.1,Y57E12B.8
95903,>NR_068990.1,Y57E12B.5
95905,>NR_068992.1,T07H8.10
95907,>NR_068993.1,21ur-10923
95909,>NR_068994.1,21ur-11640
95911,>NR_068995.1,21ur-15462
95913,>NR_068996.1,21ur-12056
95915,>NR_068997.1,F20A1.12
95917,>NR_068998.1,F20A1.13
95919,>NR_068999.1,21ur-12361
95921,>NR_069000.1,F20A1.14
95923,>NR_069001.1,F27B10.3
95925,>NR_069002.1,F27B10.2
95927,>NR_069003.1,21ur-13369
95929,>NR_069004.1,VC5.17
95931,>NR_069005.1,VC5.16
95933,>NR_069006.1,VC5.14
95935,>NR_069007.1,VC5.13
95937,>NR_069008.1,VC5.10
95939,>NR_069009.1,VC5.9
95941,>NR_069010.1,VC5.8
95943,>NR_069011.1,VC5.15
95945,>NR_069012.1,VC5.11
95947,>NR_069013.1,VC5.12
95949,>NR_069014.1,21ur-12685
95951,>NR_069015.1,F10D2.15
95953,>NR_069016.1,F09G2.12
95955,>NR_069017.1,F09G2.13
95957,>NR_069018.1,F09G2.10
95959,>NR_069019.1,F09G2.11
95961,>NR_069020.1,C05C8.10
95963,>NR_069021.1,F07G11.10
95965,>NR_069022.1,21ur-14194
95967,>NR_069023.1,21ur-14915
95969,>NR_069024.1,F07C4.16
95971,>NR_069025.1,21ur-11768
95973,>NR_069026.1,21ur-14055
95975,>NR_069027.1,T05B11.9
95977,>NR_069028.1,T05B11.11
95979,>NR_069029.1,T05B11.10
95981,>NR_069030.1,T05B11.12
95983,>NR_069031.1,T05B11.13
95985,>NR_069032.1,21ur-10977
95987,>NR_069033.1,C26F1.14
95989,>NR_069034.1,C26F1.13
95991,>NR_069035.1,21ur-10679
95993,>NR_069036.1,ZK742.8
95995,>NR_069037.1,21ur-14304
95997,>NR_069038.1,21ur-15049
95999,>NR_069039.1,21ur-13344
96001,>NR_069040.1,Y97E10B.12
96003,>NR_069041.1,21ur-14789
96005,>NR_069042.1,Y97E10B.14
96007,>NR_069043.1,Y97E10B.13
96009,>NR_069044.1,F26D11.17
96011,>NR_069045.1,F26D11.18
96013,>NR_069046.1,F26D11.19
96015,>NR_069047.1,F26D11.14
96017,>NR_069048.1,F26D11.15
96019,>NR_069049.1,F26D11.16
96021,>NR_069050.1,Y97E10AL.4
96023,>NR_069051.1,Y97E10AL.5
96025,>NR_069052.1,Y97E10AM.2
96027,>NR_069053.1,Y97E10AM.3
96029,>NR_069054.1,F43H9.5
96031,>NR_069055.1,ZC513.15
96033,>NR_069056.1,21ur-11653
96035,>NR_069057.1,ZC513.16
96037,>NR_069058.1,ZC513.17
96039,>NR_069059.1,ZC513.18
96041,>NR_069060.1,F58G4.8
96043,>NR_069061.1,D1014.11
96045,>NR_069062.1,21ur-14985
96047,>NR_069063.1,21ur-11921
96049,>NR_069064.1,K07C11.13
96051,>NR_069065.1,C16D9.14
96053,>NR_069066.1,C16D9.12
96055,>NR_069067.1,C16D9.13
96057,>NR_069068.1,C16D9.15
96059,>NR_069069.1,21ur-15011
96061,>NR_069070.1,C08D8.4
96063,>NR_069071.1,C08D8.5
96065,>NR_069072.1,C08D8.6
96067,>NR_069073.1,F52E1.15
96069,>NR_069074.1,F52E1.16
96071,>NR_069075.1,K11D5.1
96073,>NR_069076.1,T23B12.12
96075,>NR_069077.1,ZK994.11
96077,>NR_069078.1,ZK994.9
96079,>NR_069079.1,ZK994.10
96081,>NR_069080.1,21ur-10609
96083,>NR_069081.1,F45F2.16
96085,>NR_069082.1,F45F2.15
96087,>NR_069083.1,F45F2.14
96089,>NR_069084.1,F25G6.15
96091,>NR_069085.1,F25G6.18
96093,>NR_069086.1,F25G6.13
96095,>NR_069087.1,F25G6.20
96097,>NR_069088.1,F25G6.12
96099,>NR_069089.1,F25G6.14
96101,>NR_069090.1,F25G6.17
96103,>NR_069091.1,F25G6.16
96105,>NR_069092.1,F25G6.19
96107,>NR_069093.1,C10B5.4
96109,>NR_069094.1,21ur-11079
96111,>NR_069095.1,F28A12.6
96113,>NR_069096.1,F28A12.7
96115,>NR_069097.1,F28A12.8
96117,>NR_069098.1,F28A12.5
96119,>NR_069099.1,F28A12.9
96121,>NR_069100.1,ZC190.14
96123,>NR_069101.1,ZC190.15
96125,>NR_069102.1,ZC190.16
96127,>NR_069103.1,ZC190.11
96129,>NR_069104.1,ZC190.12
96131,>NR_069105.1,ZC190.13
96133,>NR_069106.1,21ur-15085
96135,>NR_069107.1,21ur-14767
96137,>NR_069108.1,B0507.13
96139,>NR_069109.1,B0507.14
96141,>NR_069110.1,C01B7.14
96143,>NR_069111.1,C01B7.8
96145,>NR_069112.1,C01B7.9
96147,>NR_069113.1,C01B7.10
96149,>NR_069114.1,C01B7.15
96151,>NR_069115.1,C01B7.12
96153,>NR_069116.1,C01B7.11
96155,>NR_069117.1,C01B7.16
96157,>NR_069118.1,C01B7.13
96159,>NR_069119.1,F07B7.15
96161,>NR_069120.1,F07B7.16
96163,>NR_069121.1,K06C4.24
96165,>NR_069122.1,K06C4.26
96167,>NR_069123.1,K06C4.21
96169,>NR_069124.1,K06C4.23
96171,>NR_069125.1,K06C4.19
96173,>NR_069126.1,K06C4.20
96175,>NR_069127.1,K06C4.25
96177,>NR_069128.1,K06C4.18
96179,>NR_069129.1,K06C4.22
96181,>NR_069130.1,H14N18.5
96183,>NR_069131.1,H14N18.8
96185,>NR_069132.1,H14N18.7
96187,>NR_069133.1,H14N18.6
96189,>NR_069134.1,T19A5.10
96191,>NR_069135.1,T19A5.9
96193,>NR_069136.1,T19A5.7
96195,>NR_069137.1,T19A5.13
96197,>NR_069138.1,T19A5.8
96199,>NR_069139.1,T19A5.12
96201,>NR_069140.1,T19A5.11
96203,>NR_069141.1,21ur-13392
96205,>NR_069142.1,R03H4.11
96207,>NR_069143.1,C25E10.15
96209,>NR_069144.1,C25E10.14
96211,>NR_069145.1,T27E4.17
96213,>NR_069146.1,T27E4.18
96215,>NR_069147.1,T27E4.20
96217,>NR_069148.1,T27E4.14
96219,>NR_069149.1,T27E4.13
96221,>NR_069150.1,T27E4.16
96223,>NR_069151.1,T27E4.19
96225,>NR_069152.1,T27E4.11
96227,>NR_069153.1,T27E4.15
96229,>NR_069154.1,T27E4.12
96231,>NR_069155.1,F21C10.14
96233,>NR_069156.1,F21C10.15
96235,>NR_069157.1,F21C10.16
96237,>NR_069158.1,21ur-13351
96239,>NR_069159.1,21ur-14438
96241,>NR_069160.1,B0222.14
96243,>NR_069161.1,C24B5.9
96245,>NR_069162.1,C24B5.7
96247,>NR_069163.1,21ur-13393
96249,>NR_069164.1,C24B5.8
96251,>NR_069165.1,T18H9.8
96253,>NR_069166.1,T18H9.9
96255,>NR_069167.1,T18H9.10
96257,>NR_069168.1,F07C3.15
96259,>NR_069169.1,F07C3.12
96261,>NR_069170.1,F07C3.11
96263,>NR_069171.1,F07C3.14
96265,>NR_069172.1,F07C3.13
96267,>NR_069173.1,ZK682.10
96269,>NR_069174.1,ZK682.9
96271,>NR_069175.1,ZK682.11
96273,>NR_069176.1,ZK682.12
96275,>NR_069177.1,ZK682.8
96277,>NR_069178.1,srpr-3
96279,>NR_069179.1,F44A2.9
96281,>NR_069180.1,F44A2.12
96283,>NR_069181.1,F44A2.11
96285,>NR_069182.1,F44A2.10
96287,>NR_069183.1,21ur-14825
96289,>NR_069184.1,E02C12.17
96291,>NR_069185.1,E02C12.15
96293,>NR_069186.1,E02C12.16
96295,>NR_069187.1,F36D4.10
96297,>NR_069188.1,F36D4.12
96299,>NR_069189.1,21ur-15485
96301,>NR_069190.1,F36D4.9
96303,>NR_069191.1,F36D4.11
96305,>NR_069192.1,H24G06.2
96307,>NR_069193.1,H24G06.3
96309,>NR_069194.1,H24G06.4
96311,>NR_069195.1,K06A4.11
96313,>NR_069196.1,K06A4.14
96315,>NR_069197.1,K06A4.12
96317,>NR_069198.1,K06A4.2
96319,>NR_069199.1,K06A4.13
96321,>NR_069200.1,C50F4.17
96323,>NR_069201.1,C50F4.18
96325,>NR_069202.1,21ur-12258
96327,>NR_069203.1,K09G1.6
96329,>NR_069204.1,K09G1.5
96331,>NR_069205.1,T06E4.19
96333,>NR_069206.1,T06E4.18
96335,>NR_069207.1,21ur-13884
96337,>NR_069208.1,T06E4.17
96339,>NR_069209.1,T06E4.16
96341,>NR_069210.1,ZK287.12
96343,>NR_069211.1,ZK287.13
96345,>NR_069212.1,21ur-11059
96347,>NR_069213.1,sulp-8
96349,>NR_069214.1,ZK287.15
96351,>NR_069215.1,ZK287.14
96353,>NR_069216.1,ZK287.11
96355,>NR_069217.1,xbx-6
96357,>NR_069218.1,21ur-14353
96359,>NR_069219.1,F40F9.15
96361,>NR_069220.1,F40F9.14
96363,>NR_069221.1,F40F9.13
96365,>NR_069222.1,F40F9.16
96367,>NR_069223.1,F58E6.17
96369,>NR_069224.1,21ur-12194
96371,>NR_069225.1,F58E6.16
96373,>NR_069226.1,F58E6.15
96375,>NR_069227.1,F46B6.16
96377,>NR_069228.1,F46B6.18
96379,>NR_069229.1,F46B6.15
96381,>NR_069230.1,F46B6.17
96383,>NR_069231.1,21ur-14905
96385,>NR_069232.1,R07B5.11
96387,>NR_069233.1,T11A5.10
96389,>NR_069234.1,T11A5.9
96391,>NR_069235.1,C50H2.16
96393,>NR_069236.1,21ur-12229
96395,>NR_069237.1,C50H2.15
96397,>NR_069238.1,21ur-13306
96399,>NR_069239.1,T07C12.17
96401,>NR_069240.1,C27H6.11
96403,>NR_069241.1,C27H6.10
96405,>NR_069242.1,C27H6.12
96407,>NR_069243.1,21ur-15143
96409,>NR_069244.1,K08H10.13
96411,>NR_069245.1,K08H10.14
96413,>NR_069246.1,K08H10.15
96415,>NR_069247.1,K08H10.16
96417,>NR_069248.1,T06E8.5
96419,>NR_069249.1,T06E8.7
96421,>NR_069250.1,T06E8.6
96423,>NR_069251.1,T06E8.4
96425,>NR_069252.1,T06E8.3
96427,>NR_069253.1,F57A8.9
96429,>NR_069254.1,21ur-13441
96431,>NR_069255.1,C08B6.17
96433,>NR_069256.1,C08B6.16
96435,>NR_069257.1,C51E3.11
96437,>NR_069258.1,C51E3.12
96439,>NR_069259.1,21ur-13198
96441,>NR_069260.1,C12D8.24
96443,>NR_069261.1,C12D8.22
96445,>NR_069262.1,fubl-1
96447,>NR_069263.1,C12D8.23
96449,>NR_069264.1,C12D8.25
96451,>NR_069265.1,21ur-13262
96453,>NR_069266.1,Y22F5A.10
96455,>NR_069267.1,Y22F5A.8
96457,>NR_069268.1,Y22F5A.9
96459,>NR_069270.1,B0024.17
96461,>NR_069271.1,21ur-8896
96463,>NR_069272.1,B0024.18
96465,>NR_069273.1,Y22F5B.1
96467,>NR_069274.1,K07C5.15
96469,>NR_069275.1,K07C5.16
96471,>NR_069276.1,21ur-15379
96473,>NR_069277.1,K07C5.17
96475,>NR_069278.1,AC3.16
96477,>NR_069279.1,AC3.15
96479,>NR_069280.1,AC3.14
96481,>NR_069281.1,21ur-15033
96483,>NR_069282.1,Y32F6A.7
96485,>NR_069283.1,F22E12.6
96487,>NR_069284.1,F22E12.8
96489,>NR_069285.1,F22E12.11
96491,>NR_069286.1,F22E12.7
96493,>NR_069287.1,F22E12.13
96495,>NR_069288.1,F22E12.10
96497,>NR_069289.1,F22E12.9
96499,>NR_069290.1,F22E12.12
96501,>NR_069291.1,Y32F6B.6
96503,>NR_069292.1,21ur-15622
96505,>NR_069293.1,Y32F6B.7
96507,>NR_069294.1,Y32F6B.5
96509,>NR_069295.1,C35A5.14
96511,>NR_069296.1,C35A5.12
96513,>NR_069297.1,C35A5.13
96515,>NR_069298.1,F25D1.11
96517,>NR_069299.1,F25D1.10
96519,>NR_069300.1,F25D1.9
96521,>NR_069302.1,21ur-14682
96523,>NR_069303.1,F32G8.8
96525,>NR_069304.1,F32G8.11
96527,>NR_069305.1,F32G8.12
96529,>NR_069306.1,F32G8.9
96531,>NR_069307.1,F32G8.10
96533,>NR_069308.1,T21C9.14
96535,>NR_069309.1,T21C9.15
96537,>NR_069310.1,T21C9.16
96539,>NR_069311.1,T21C9.17
96541,>NR_069312.1,C32C4.13
96543,>NR_069313.1,C32C4.12
96545,>NR_069314.1,C32C4.9
96547,>NR_069315.1,C32C4.11
96549,>NR_069316.1,C32C4.14
96551,>NR_069317.1,C32C4.15
96553,>NR_069319.1,C32C4.10
96555,>NR_069320.1,F29F11.10
96557,>NR_069321.1,F29F11.16
96559,>NR_069322.1,F29F11.18
96561,>NR_069323.1,F29F11.11
96563,>NR_069324.1,F29F11.19
96565,>NR_069325.1,F29F11.17
96567,>NR_069326.1,F29F11.13
96569,>NR_069327.1,F29F11.14
96571,>NR_069328.1,F29F11.12
96573,>NR_069329.1,F29F11.9
96575,>NR_069330.1,F29F11.8
96577,>NR_069331.1,F29F11.7
96579,>NR_069332.1,F29F11.15
96581,>NR_069333.1,C05A2.2
96583,>NR_069334.1,C05A2.3
96585,>NR_069335.1,T28B11.19
96587,>NR_069336.1,T28B11.17
96589,>NR_069337.1,T28B11.18
96591,>NR_069338.1,T28B11.4
96593,>NR_069339.1,T28B11.14
96595,>NR_069340.1,T28B11.22
96597,>NR_069341.1,T28B11.7
96599,>NR_069342.1,T28B11.11
96601,>NR_069343.1,T28B11.24
96603,>NR_069344.1,T28B11.13
96605,>NR_069345.1,T28B11.12
96607,>NR_069346.1,T28B11.10
96609,>NR_069347.1,T28B11.3
96611,>NR_069348.1,T28B11.9
96613,>NR_069349.1,T28B11.6
96615,>NR_069350.1,T28B11.23
96617,>NR_069351.1,T28B11.21
96619,>NR_069352.1,T28B11.16
96621,>NR_069353.1,T28B11.15
96623,>NR_069354.1,T28B11.2
96625,>NR_069355.1,T28B11.8
96627,>NR_069356.1,T28B11.25
96629,>NR_069357.1,T28B11.5
96631,>NR_069358.1,T28B11.20
96633,>NR_069359.1,F28H7.12
96635,>NR_069360.1,D1054.21
96637,>NR_069361.1,D1054.22
96639,>NR_069362.1,D1054.20
96641,>NR_069363.1,D1054.19
96643,>NR_069364.1,C29A12.15
96645,>NR_069365.1,C29A12.9
96647,>NR_069366.1,C29A12.11
96649,>NR_069367.1,C29A12.19
96651,>NR_069368.1,C29A12.21
96653,>NR_069369.1,21ur-10209
96655,>NR_069370.1,C29A12.20
