,total,NM,NR,XM,XR,NM_XM,NR_XR
S-Lap2,1,1,0,0,0,1,0
Cpr66D,1,1,0,0,0,1,0
CG32023,1,1,0,0,0,1,0
CG32024,1,1,0,0,0,1,0
CG32026,1,1,0,0,0,1,0
CG32032,1,1,0,0,0,1,0
CG32040,1,1,0,0,0,1,0
ghi,1,1,0,0,0,1,0
CG32036,1,1,0,0,0,1,0
CG32053,1,1,0,0,0,1,0
CG32054,1,1,0,0,0,1,0
Srg2,1,1,0,0,0,1,0
CG32055,1,1,0,0,0,1,0
Ir67c,1,1,0,0,0,1,0
CG32061,1,1,0,0,0,1,0
S-Lap4,1,1,0,0,0,1,0
CG32066,2,2,0,0,0,2,0
CG32079,1,1,0,0,0,1,0
CG32081,1,1,0,0,0,1,0
CG32069,1,1,0,0,0,1,0
Elo68alpha,1,1,0,0,0,1,0
CG32071,1,1,0,0,0,1,0
CG32074,1,1,0,0,0,1,0
Alg10,1,1,0,0,0,1,0
CG7573,1,1,0,0,0,1,0
Vha16-2,1,1,0,0,0,1,0
CG32091,1,1,0,0,0,1,0
CG32085,1,1,0,0,0,1,0
sunn,1,1,0,0,0,1,0
CG32087,1,1,0,0,0,1,0
Cubn2,1,1,0,0,0,1,0
CG32095,1,1,0,0,0,1,0
CG32099,1,1,0,0,0,1,0
CG32100,1,1,0,0,0,1,0
CG32102,1,1,0,0,0,1,0
CG32109,1,1,0,0,0,1,0
Vps13D,1,1,0,0,0,1,0
CG32110,1,1,0,0,0,1,0
CG32117,1,1,0,0,0,1,0
CG32115,1,1,0,0,0,1,0
RpS12,1,1,0,0,0,1,0
CG32119,1,1,0,0,0,1,0
Tsp68C,2,2,0,0,0,2,0
CG32137,2,2,0,0,0,2,0
Ptip,1,1,0,0,0,1,0
saturn,1,1,0,0,0,1,0
CG32148,1,1,0,0,0,1,0
CG32847,1,1,0,0,0,1,0
CG32147,1,1,0,0,0,1,0
Best3,1,1,0,0,0,1,0
Notum,1,1,0,0,0,1,0
CG13049,1,1,0,0,0,1,0
dsx-c73A,1,1,0,0,0,1,0
CG32161,1,1,0,0,0,1,0
CG32170,1,1,0,0,0,1,0
Afg3l2,2,2,0,0,0,2,0
CG13731,1,1,0,0,0,1,0
CG32176,1,1,0,0,0,1,0
edin,1,1,0,0,0,1,0
Ndfip,1,1,0,0,0,1,0
Ccn,1,1,0,0,0,1,0
CG32182,1,1,0,0,0,1,0
CG32181,1,1,0,0,0,1,0
CG42816,1,1,0,0,0,1,0
CG32187,1,1,0,0,0,1,0
CG32188,1,1,0,0,0,1,0
CG32189,1,1,0,0,0,1,0
CG32192,2,2,0,0,0,2,0
Met75Ca,1,1,0,0,0,1,0
CG32198,1,1,0,0,0,1,0
CG32201,1,1,0,0,0,1,0
CG32199,1,1,0,0,0,1,0
CG32202,1,1,0,0,0,1,0
CG32206,2,2,0,0,0,2,0
825-Oak,1,1,0,0,0,1,0
CG32213,1,1,0,0,0,1,0
CG32212,1,1,0,0,0,1,0
Ltn1,1,1,0,0,0,1,0
CG32221,1,1,0,0,0,1,0
CG32219,1,1,0,0,0,1,0
Csas,1,1,0,0,0,1,0
CG32228,1,1,0,0,0,1,0
Pex23,1,1,0,0,0,1,0
CG32225,1,1,0,0,0,1,0
CG5498,1,1,0,0,0,1,0
Gr77a,1,1,0,0,0,1,0
park,2,2,0,0,0,2,0
CG32436,1,1,0,0,0,1,0
CG32437,1,1,0,0,0,1,0
CG32440,1,1,0,0,0,1,0
Syx7,2,2,0,0,0,2,0
EMC10,2,2,0,0,0,2,0
ORMDL,1,1,0,0,0,1,0
CG32444,1,1,0,0,0,1,0
CG32445,1,1,0,0,0,1,0
CG32450,1,1,0,0,0,1,0
CG32454,1,1,0,0,0,1,0
CG32462,1,1,0,0,0,1,0
CG32459,1,1,0,0,0,1,0
Mes2,2,2,0,0,0,2,0
CG32461,1,1,0,0,0,1,0
Vps11,1,1,0,0,0,1,0
CG31528,1,1,0,0,0,1,0
CG31525,1,1,0,0,0,1,0
CG31538,1,1,0,0,0,1,0
Snr1,1,1,0,0,0,1,0
NKCC,2,2,0,0,0,2,0
Nmdar1,1,1,0,0,0,1,0
Rheb,2,2,0,0,0,2,0
Spec2,1,1,0,0,0,1,0
CG31551,1,1,0,0,0,1,0
CG31546,1,1,0,0,0,1,0
CG31548,1,1,0,0,0,1,0
Wdr33,2,2,0,0,0,2,0
Sec8,1,1,0,0,0,1,0
Obp83ef,1,1,0,0,0,1,0
Obp83g,1,1,0,0,0,1,0
CG31559,1,1,0,0,0,1,0
CG15594,1,1,0,0,0,1,0
Osi16,1,1,0,0,0,1,0
CG31560,1,1,0,0,0,1,0
Pif2,1,1,0,0,0,1,0
CG2336,1,1,0,0,0,1,0
CG31482,1,1,0,0,0,1,0
CG31286,1,1,0,0,0,1,0
CG31496,1,1,0,0,0,1,0
nxf4,1,1,0,0,0,1,0
CG17944,1,1,0,0,0,1,0
sgll,2,2,0,0,0,2,0
CG31473,1,1,0,0,0,1,0
ato,1,1,0,0,0,1,0
CG31464,1,1,0,0,0,1,0
CG31463,1,1,0,0,0,1,0
DppIII,2,2,0,0,0,2,0
CG31454,1,1,0,0,0,1,0
mRpS18A,1,1,0,0,0,1,0
hb,2,2,0,0,0,2,0
osk,2,2,0,0,0,2,0
CG18473,1,1,0,0,0,1,0
CG31415,1,1,0,0,0,1,0
CG9458,1,1,0,0,0,1,0
Gr85a,1,1,0,0,0,1,0
Npc2e,1,1,0,0,0,1,0
Syn,4,4,0,0,0,4,0
Timp,1,1,0,0,0,1,0
sle,2,2,0,0,0,2,0
CG12592,1,1,0,0,0,1,0
CG31406,2,2,0,0,0,2,0
CG31391,1,1,0,0,0,1,0
CG31467,1,1,0,0,0,1,0
CG31373,1,1,0,0,0,1,0
MED7,1,1,0,0,0,1,0
fau,1,1,0,0,0,1,0
CG45078,1,1,0,0,0,1,0
Sptz,1,1,0,0,0,1,0
CG18476,1,1,0,0,0,1,0
CG31368,2,2,0,0,0,2,0
Cad87A,1,1,0,0,0,1,0
Hsp70Aa,1,1,0,0,0,1,0
Cpn,2,2,0,0,0,2,0
eIF3d2,1,1,0,0,0,1,0
Adk1,1,1,0,0,0,1,0
MBD-R2,1,1,0,0,0,1,0
Hsp70Ba,1,1,0,0,0,1,0
CG31347,1,1,0,0,0,1,0
CG31345,1,1,0,0,0,1,0
Cyp304a1,1,1,0,0,0,1,0
CG8141,1,1,0,0,0,1,0
CG8476,1,1,0,0,0,1,0
Ravus,1,1,0,0,0,1,0
TBC1D5,1,1,0,0,0,1,0
CG8630,1,1,0,0,0,1,0
Osi22,1,1,0,0,0,1,0
PK2-R2,2,2,0,0,0,2,0
PK2-R1,1,1,0,0,0,1,0
mthl12,1,1,0,0,0,1,0
CG8870,1,1,0,0,0,1,0
CG14374,1,1,0,0,0,1,0
CG31337,1,1,0,0,0,1,0
Argp,1,1,0,0,0,1,0
ems,1,1,0,0,0,1,0
Ipp,1,1,0,0,0,1,0
Orc2,1,1,0,0,0,1,0
CG31533,1,1,0,0,0,1,0
CG31327,1,1,0,0,0,1,0
CG31321,1,1,0,0,0,1,0
Dnaaf5,1,1,0,0,0,1,0
CG8087,1,1,0,0,0,1,0
Cad88C,1,1,0,0,0,1,0
Polr2G,1,1,0,0,0,1,0
CG42726,1,1,0,0,0,1,0
CG44014,1,1,0,0,0,1,0
AOX2,1,1,0,0,0,1,0
CG31294,1,1,0,0,0,1,0
cv-d,1,1,0,0,0,1,0
CG32855,1,1,0,0,0,1,0
CG31275,1,1,0,0,0,1,0
CG31274,1,1,0,0,0,1,0
Ns1,1,1,0,0,0,1,0
CG31267,1,1,0,0,0,1,0
CG31419,1,1,0,0,0,1,0
Sgs5bis,1,1,0,0,0,1,0
CG14324,1,1,0,0,0,1,0
CG14323,1,1,0,0,0,1,0
CG31251,1,1,0,0,0,1,0
CG31360,1,1,0,0,0,1,0
CG31249,1,1,0,0,0,1,0
14-3-3epsilon,4,4,0,0,0,4,0
Tgs1,1,1,0,0,0,1,0
koko,4,4,0,0,0,4,0
CG31231,1,1,0,0,0,1,0
CG31229,1,1,0,0,0,1,0
CG31230,1,1,0,0,0,1,0
CG31226,2,2,0,0,0,2,0
CG42359,1,1,0,0,0,1,0
cry,1,1,0,0,0,1,0
Ino80,1,1,0,0,0,1,0
CG31404,1,1,0,0,0,1,0
CG31245,1,1,0,0,0,1,0
CG31244,1,1,0,0,0,1,0
CG31220,1,1,0,0,0,1,0
CG31459,1,1,0,0,0,1,0
Gr92a,1,1,0,0,0,1,0
Dic2,1,1,0,0,0,1,0
CG31199,1,1,0,0,0,1,0
CG31195,1,1,0,0,0,1,0
Takl1,1,1,0,0,0,1,0
CG31223,1,1,0,0,0,1,0
CG31189,1,1,0,0,0,1,0
CG31207,1,1,0,0,0,1,0
Rab1,1,1,0,0,0,1,0
bap,1,1,0,0,0,1,0
CheB93b,1,1,0,0,0,1,0
CG31176,1,1,0,0,0,1,0
CG31343,1,1,0,0,0,1,0
CG31198,1,1,0,0,0,1,0
CG42335,1,1,0,0,0,1,0
Gr93b,1,1,0,0,0,1,0
Gr93c,1,1,0,0,0,1,0
Gr93d,1,1,0,0,0,1,0
Ir94a,1,1,0,0,0,1,0
Ir94b,1,1,0,0,0,1,0
Ir94c,1,1,0,0,0,1,0
Sar1,4,4,0,0,0,4,0
CG5382,1,1,0,0,0,1,0
lqfR,2,2,0,0,0,2,0
btn,1,1,0,0,0,1,0
CG31161,1,1,0,0,0,1,0
Gr94a,1,1,0,0,0,1,0
CG31365,1,1,0,0,0,1,0
CG31457,1,1,0,0,0,1,0
fzo,1,1,0,0,0,1,0
CG31515,1,1,0,0,0,1,0
Ir94f,1,1,0,0,0,1,0
Qsox4,1,1,0,0,0,1,0
Hmgcr,1,1,0,0,0,1,0
CG31141,1,1,0,0,0,1,0
CG31142,1,1,0,0,0,1,0
Slimp,1,1,0,0,0,1,0
twin,6,6,0,0,0,6,0
BRWD3,1,1,0,0,0,1,0
CG31128,1,1,0,0,0,1,0
Wsck,1,1,0,0,0,1,0
CG31125,1,1,0,0,0,1,0
CG31126,1,1,0,0,0,1,0
RabX4,1,1,0,0,0,1,0
Kaz,1,1,0,0,0,1,0
CG31121,2,2,0,0,0,2,0
PIG-S,1,1,0,0,0,1,0
sud1,1,1,0,0,0,1,0
CG31115,1,1,0,0,0,1,0
CG31111,1,1,0,0,0,1,0
CG11839,1,1,0,0,0,1,0
CG31510,1,1,0,0,0,1,0
CG31106,1,1,0,0,0,1,0
CG31104,1,1,0,0,0,1,0
CG31098,1,1,0,0,0,1,0
CG31097,1,1,0,0,0,1,0
CG31288,1,1,0,0,0,1,0
CG31370,1,1,0,0,0,1,0
CG31436,1,1,0,0,0,1,0
CG31099,1,1,0,0,0,1,0
CG31437,1,1,0,0,0,1,0
Muc96D,1,1,0,0,0,1,0
Lgr3,1,1,0,0,0,1,0
CG31380,1,1,0,0,0,1,0
CG31093,1,1,0,0,0,1,0
CG31089,1,1,0,0,0,1,0
Hex-t2,1,1,0,0,0,1,0
TwdlL,2,2,0,0,0,2,0
TwdlN,1,1,0,0,0,1,0
TwdlR,1,1,0,0,0,1,0
beat-VII,1,1,0,0,0,1,0
CG31076,1,1,0,0,0,1,0
CG31077,1,1,0,0,0,1,0
spn-D,1,1,0,0,0,1,0
PolA2,1,1,0,0,0,1,0
Gr98b,1,1,0,0,0,1,0
Gr98d,1,1,0,0,0,1,0
CG31055,3,3,0,0,0,3,0
nenya,1,1,0,0,0,1,0
CG31253,1,1,0,0,0,1,0
CG31131,1,1,0,0,0,1,0
CG31041,1,1,0,0,0,1,0
alpha-Man-Ic,1,1,0,0,0,1,0
Ppi1,2,2,0,0,0,2,0
CG31029,1,1,0,0,0,1,0
Rsod,1,1,0,0,0,1,0
PH4alphaEFB,1,1,0,0,0,1,0
spdo,1,1,0,0,0,1,0
PH4alphaNE1,1,1,0,0,0,1,0
PH4alphaSG1,1,1,0,0,0,1,0
PH4alphaNE2,1,1,0,0,0,1,0
CG31021,1,1,0,0,0,1,0
CG31013,1,1,0,0,0,1,0
PH4alphaPV,1,1,0,0,0,1,0
wts,1,1,0,0,0,1,0
CG31008,1,1,0,0,0,1,0
CG31007,1,1,0,0,0,1,0
Zwilch,1,1,0,0,0,1,0
gskt,1,1,0,0,0,1,0
CG31204,1,1,0,0,0,1,0
CG3982,1,1,0,0,0,1,0
CG17122,1,1,0,0,0,1,0
CG33127,1,1,0,0,0,1,0
CG33128,1,1,0,0,0,1,0
cutlet,1,1,0,0,0,1,0
fipi,1,1,0,0,0,1,0
tkv,4,4,0,0,0,4,0
CheA29a,1,1,0,0,0,1,0
CG32986,1,1,0,0,0,1,0
CG32987,1,1,0,0,0,1,0
CG32988,1,1,0,0,0,1,0
CG32983,1,1,0,0,0,1,0
CG32985,1,1,0,0,0,1,0
CG32984,1,1,0,0,0,1,0
Ance-2,1,1,0,0,0,1,0
NimB4,1,1,0,0,0,1,0
CG43333,1,1,0,0,0,1,0
CG33120,1,1,0,0,0,1,0
CG33116,1,1,0,0,0,1,0
TotE,1,1,0,0,0,1,0
Hf,1,1,0,0,0,1,0
Tif-IA,1,1,0,0,0,1,0
SCAP,1,1,0,0,0,1,0
Debcl,1,1,0,0,0,1,0
CG33140,1,1,0,0,0,1,0
Boot,1,1,0,0,0,1,0
mthl13,1,1,0,0,0,1,0
GalT1,2,2,0,0,0,2,0
CG33012,1,1,0,0,0,1,0
AGBE,1,1,0,0,0,1,0
CG33137,1,1,0,0,0,1,0
Impbeta11,1,1,0,0,0,1,0
cGlr1,1,1,0,0,0,1,0
mthl4,1,1,0,0,0,1,0
MED9,1,1,0,0,0,1,0
BomS6,1,1,0,0,0,1,0
CG44434,1,1,0,0,0,1,0
hbn,1,1,0,0,0,1,0
grau,1,1,0,0,0,1,0
Obp59a,1,1,0,0,0,1,0
Gr59e,1,1,0,0,0,1,0
Gr59f,1,1,0,0,0,1,0
Ctr9,2,2,0,0,0,2,0
stet,2,2,0,0,0,2,0
CG33159,1,1,0,0,0,1,0
CG33160,1,1,0,0,0,1,0
mthl2,1,1,0,0,0,1,0
Lcp65Ae,1,1,0,0,0,1,0
Lcp65Ab2,1,1,0,0,0,1,0
mthl6,1,1,0,0,0,1,0
Mocs1,2,2,0,0,0,2,0
Est-P,1,1,0,0,0,1,0
CG33060,1,1,0,0,0,1,0
CG33158,1,1,0,0,0,1,0
CG7730,1,1,0,0,0,1,0
Polr3G,1,1,0,0,0,1,0
Gorab,1,1,0,0,0,1,0
Nca,1,1,0,0,0,1,0
in,1,1,0,0,0,1,0
CG5969,1,1,0,0,0,1,0
isoQC,2,2,0,0,0,2,0
Targ1,2,2,0,0,0,2,0
Targ2,5,5,0,0,0,5,0
CG32945,1,1,0,0,0,1,0
CG1142,1,1,0,0,0,1,0
CG33191,1,1,0,0,0,1,0
CG33189,1,1,0,0,0,1,0
mRpL47,1,1,0,0,0,1,0
eca,1,1,0,0,0,1,0
CG32939,1,1,0,0,0,1,0
CG14683,1,1,0,0,0,1,0
GstD3,1,1,0,0,0,1,0
Hsp70Bbb,1,1,0,0,0,1,0
CG33109,1,1,0,0,0,1,0
MtnD,1,1,0,0,0,1,0
P5CDh2,6,6,0,0,0,6,0
CG33099,1,1,0,0,0,1,0
CG33093,1,1,0,0,0,1,0
CG33110,1,1,0,0,0,1,0
CG33107,1,1,0,0,0,1,0
Hex-t1,1,1,0,0,0,1,0
Boh1,1,1,0,0,0,1,0
Spase12,1,1,0,0,0,1,0
janA,3,3,0,0,0,3,0
Tpi,3,3,0,0,0,3,0
Inx7,1,1,0,0,0,1,0
CG10962,1,1,0,0,0,1,0
CG33177,1,1,0,0,0,1,0
CG33172,1,1,0,0,0,1,0
CG43672,1,1,0,0,0,1,0
Tmtc1,1,1,0,0,0,1,0
CG33281,1,1,0,0,0,1,0
CG42820,1,1,0,0,0,1,0
Apoltp,1,1,0,0,0,1,0
Muc30E,1,1,0,0,0,1,0
Cpr31A,1,1,0,0,0,1,0
rho-5,1,1,0,0,0,1,0
CG33306,1,1,0,0,0,1,0
CG18636,1,1,0,0,0,1,0
CG18420,1,1,0,0,0,1,0
CG33308,1,1,0,0,0,1,0
CG33309,1,1,0,0,0,1,0
CG33310,1,1,0,0,0,1,0
CG13083,1,1,0,0,0,1,0
CG10481,1,1,0,0,0,1,0
CG33322,1,1,0,0,0,1,0
CheB38b,1,1,0,0,0,1,0
CheB38a,1,1,0,0,0,1,0
CG9270,1,1,0,0,0,1,0
Ir41a,1,1,0,0,0,1,0
CheB42b,1,1,0,0,0,1,0
CheB42c,1,1,0,0,0,1,0
CheB42a,1,1,0,0,0,1,0
ppk25,1,1,0,0,0,1,0
Or46a,2,2,0,0,0,2,0
CG33477,1,1,0,0,0,1,0
CG33476,1,1,0,0,0,1,0
CG33475,1,1,0,0,0,1,0
Cyp12d1-d,1,1,0,0,0,1,0
Syx6,3,3,0,0,0,3,0
BaraA1,2,2,0,0,0,2,0
CG33468,1,1,0,0,0,1,0
CG7639,1,1,0,0,0,1,0
CG33461,1,1,0,0,0,1,0
CG33462,1,1,0,0,0,1,0
CG33463,1,1,0,0,0,1,0
CG33458,1,1,0,0,0,1,0
CG33459,1,1,0,0,0,1,0
CG33454,1,1,0,0,0,1,0
mei-W68,1,1,0,0,0,1,0
CG33226,1,1,0,0,0,1,0
CG9294,1,1,0,0,0,1,0
aln,1,1,0,0,0,1,0
CG32318,1,1,0,0,0,1,0
CG33230,1,1,0,0,0,1,0
Dhc62B,1,1,0,0,0,1,0
CG33233,2,2,0,0,0,2,0
Rdh,1,1,0,0,0,1,0
CG42458,1,1,0,0,0,1,0
CG33278,1,1,0,0,0,1,0
Urm1,1,1,0,0,0,1,0
ldbr,1,1,0,0,0,1,0
Pdxk,1,1,0,0,0,1,0
Ilp5,1,1,0,0,0,1,0
CG6216,1,1,0,0,0,1,0
CG33500,1,1,0,0,0,1,0
CG33272,1,1,0,0,0,1,0
CG33267,1,1,0,0,0,1,0
CG33490,1,1,0,0,0,1,0
CG33271,1,1,0,0,0,1,0
CG33270,1,1,0,0,0,1,0
CG7377,1,1,0,0,0,1,0
CG33268,1,1,0,0,0,1,0
Muc68Ca,1,1,0,0,0,1,0
Ccdc56,1,1,0,0,0,1,0
Muc68E,1,1,0,0,0,1,0
Or69a,2,2,0,0,0,2,0
CG33262,1,1,0,0,0,1,0
CG33263,1,1,0,0,0,1,0
CG13476,1,1,0,0,0,1,0
Rpn12R,1,1,0,0,0,1,0
ind,1,1,0,0,0,1,0
CG33259,1,1,0,0,0,1,0
CG7276,1,1,0,0,0,1,0
CG7304,1,1,0,0,0,1,0
CG6244,1,1,0,0,0,1,0
CG13064,1,1,0,0,0,1,0
CG33257,1,1,0,0,0,1,0
CG13028,1,1,0,0,0,1,0
CG33285,1,1,0,0,0,1,0
CG33284,1,1,0,0,0,1,0
AsnS,1,1,0,0,0,1,0
CG33288,1,1,0,0,0,1,0
CG33290,1,1,0,0,0,1,0
CG33217,1,1,0,0,0,1,0
CG33293,1,1,0,0,0,1,0
CG33325,1,1,0,0,0,1,0
CG17207,1,1,0,0,0,1,0
Kif19A,1,1,0,0,0,1,0
Sp212,1,1,0,0,0,1,0
CG33331,1,1,0,0,0,1,0
CG33332,1,1,0,0,0,1,0
AhcyL2,2,2,0,0,0,2,0
CG33333,1,1,0,0,0,1,0
att-ORFB,1,1,0,0,0,1,0
Fancd2,1,1,0,0,0,1,0
CG33337,1,1,0,0,0,1,0
p38c,1,1,0,0,0,1,0
CG33339,1,1,0,0,0,1,0
CG33340,1,1,0,0,0,1,0
CG33341,1,1,0,0,0,1,0
CG33346,1,1,0,0,0,1,0
CG3857,1,1,0,0,0,1,0
Acsf3,1,1,0,0,0,1,0
CG33235,1,1,0,0,0,1,0
pkm,1,1,0,0,0,1,0
Ste:CG33247,1,1,0,0,0,1,0
Ste:CG33246,1,1,0,0,0,1,0
Ste:CG33245,1,1,0,0,0,1,0
Ste:CG33244,1,1,0,0,0,1,0
Ste:CG33243,1,1,0,0,0,1,0
Ste:CG33242,1,1,0,0,0,1,0
Ste:CG33241,1,1,0,0,0,1,0
Ste:CG33240,1,1,0,0,0,1,0
Ste:CG33239,1,1,0,0,0,1,0
Ste:CG33238,1,1,0,0,0,1,0
Ste:CG33237,1,1,0,0,0,1,0
Ste:CG33236,1,1,0,0,0,1,0
CG42271,2,2,0,0,0,2,0
CG5541,2,2,0,0,0,2,0
Lcch3,1,1,0,0,0,1,0
Rai1,1,1,0,0,0,1,0
CG33252,1,1,0,0,0,1,0
CG33502,1,1,0,0,0,1,0
snRNA:U1:21D,1,0,1,0,0,0,1
snRNA:U5:23D,1,0,1,0,0,0,1
snRNA:U4:25F,1,0,1,0,0,0,1
snRNA:U6atac,1,0,1,0,0,0,1
Uhg2,2,0,2,0,0,0,2
snoRNA:U14:30Eb,1,0,1,0,0,0,1
snoRNA:U14:30Ea,1,0,1,0,0,0,1
snoRNA:Me18S-G1620,1,0,1,0,0,0,1
snoRNA:Me18S-A1576,1,0,1,0,0,0,1
snRNA:U2:34ABa,1,0,1,0,0,0,1
snRNA:U2:34ABb,1,0,1,0,0,0,1
snRNA:U5:34A,1,0,1,0,0,0,1
snRNA:U5:35D,1,0,1,0,0,0,1
snRNA:U4:38AB,1,0,1,0,0,0,1
snRNA:U5:38ABa,1,0,1,0,0,0,1
snRNA:U2:38ABb,1,0,1,0,0,0,1
snRNA:U2:38ABa,1,0,1,0,0,0,1
snRNA:U5:38ABb,1,0,1,0,0,0,1
Uhg3,3,0,3,0,0,0,3
snRNA:U4:39B,1,0,1,0,0,0,1
lncRNA:CR30009,2,0,2,0,0,0,2
snoRNA:Me28S-A1322,1,0,1,0,0,0,1
Uhg1,2,0,2,0,0,0,2
snoRNA:Me28S-G3081a,1,0,1,0,0,0,1
snoRNA:Me28S-A3407a,1,0,1,0,0,0,1
snoRNA:Me28S-A1666a,1,0,1,0,0,0,1
snoRNA:U29:54Eb,1,0,1,0,0,0,1
snoRNA:U29:54Ec,1,0,1,0,0,0,1
snoRNA:U76:54Eb,1,0,1,0,0,0,1
snoRNA:U29:54Ed,1,0,1,0,0,0,1
snoRNA:U27:54Ea,1,0,1,0,0,0,1
snoRNA:Me28S-G3277a,1,0,1,0,0,0,1
snoRNA:snR38:54Eb,1,0,1,0,0,0,1
snoRNA:U31:54Eb,1,0,1,0,0,0,1
snoRNA:U31:54Ec,1,0,1,0,0,0,1
snoRNA:U31:54Ed,1,0,1,0,0,0,1
snoRNA:U27:54Eb,1,0,1,0,0,0,1
snoRNA:snR38:54Ec,1,0,1,0,0,0,1
snoRNA:Me18S-A28a,1,0,1,0,0,0,1
5SrRNA:CR33452,1,0,1,0,0,0,1
5SrRNA:CR33451,1,0,1,0,0,0,1
5SrRNA:CR33450,1,0,1,0,0,0,1
5SrRNA:CR33449,1,0,1,0,0,0,1
5SrRNA:CR33448,1,0,1,0,0,0,1
5SrRNA:CR33447,1,0,1,0,0,0,1
5SrRNA:CR33446,1,0,1,0,0,0,1
5SrRNA:CR33445,1,0,1,0,0,0,1
5SrRNA:CR33444,1,0,1,0,0,0,1
5SrRNA:CR33443,1,0,1,0,0,0,1
5SrRNA:CR33442,1,0,1,0,0,0,1
5SrRNA:CR33441,1,0,1,0,0,0,1
5SrRNA:CR33440,1,0,1,0,0,0,1
5SrRNA:CR33439,1,0,1,0,0,0,1
5SrRNA:CR33438,1,0,1,0,0,0,1
5SrRNA:CR33437,1,0,1,0,0,0,1
5SrRNA:CR33436,1,0,1,0,0,0,1
5SrRNA:CR33435,1,0,1,0,0,0,1
5SrRNA:CR33434,1,0,1,0,0,0,1
5SrRNA:CR33433,1,0,1,0,0,0,1
5SrRNA:CR33432,1,0,1,0,0,0,1
5SrRNA:CR33431,1,0,1,0,0,0,1
5SrRNA:CR33430,1,0,1,0,0,0,1
5SrRNA:CR33429,1,0,1,0,0,0,1
5SrRNA:CR33428,1,0,1,0,0,0,1
5SrRNA:CR33427,1,0,1,0,0,0,1
5SrRNA:CR33426,1,0,1,0,0,0,1
5SrRNA:CR33425,1,0,1,0,0,0,1
5SrRNA:CR33424,1,0,1,0,0,0,1
5SrRNA:CR33423,1,0,1,0,0,0,1
5SrRNA:CR33422,1,0,1,0,0,0,1
5SrRNA:CR33421,1,0,1,0,0,0,1
5SrRNA:CR33420,1,0,1,0,0,0,1
5SrRNA:CR33419,1,0,1,0,0,0,1
5SrRNA:CR33418,1,0,1,0,0,0,1
5SrRNA:CR33417,1,0,1,0,0,0,1
5SrRNA:CR33415,1,0,1,0,0,0,1
5SrRNA:CR33414,1,0,1,0,0,0,1
5SrRNA:CR33413,1,0,1,0,0,0,1
5SrRNA:CR33412,1,0,1,0,0,0,1
5SrRNA:CR33411,1,0,1,0,0,0,1
5SrRNA:CR33410,1,0,1,0,0,0,1
5SrRNA:CR33409,1,0,1,0,0,0,1
5SrRNA:CR33408,1,0,1,0,0,0,1
5SrRNA:CR33407,1,0,1,0,0,0,1
5SrRNA:CR33406,1,0,1,0,0,0,1
5SrRNA:CR33405,1,0,1,0,0,0,1
5SrRNA:CR33404,1,0,1,0,0,0,1
5SrRNA:CR33403,1,0,1,0,0,0,1
5SrRNA:CR33402,1,0,1,0,0,0,1
5SrRNA:CR33401,1,0,1,0,0,0,1
5SrRNA:CR33400,1,0,1,0,0,0,1
5SrRNA:CR33399,1,0,1,0,0,0,1
5SrRNA:CR33398,1,0,1,0,0,0,1
5SrRNA:CR33397,1,0,1,0,0,0,1
5SrRNA:CR33396,1,0,1,0,0,0,1
5SrRNA:CR33395,1,0,1,0,0,0,1
5SrRNA:CR33394,1,0,1,0,0,0,1
5SrRNA:CR33393,1,0,1,0,0,0,1
5SrRNA:CR33392,1,0,1,0,0,0,1
5SrRNA:CR33391,1,0,1,0,0,0,1
5SrRNA:CR33390,1,0,1,0,0,0,1
5SrRNA:CR33389,1,0,1,0,0,0,1
5SrRNA:CR33388,1,0,1,0,0,0,1
5SrRNA:CR33387,1,0,1,0,0,0,1
5SrRNA:CR33386,1,0,1,0,0,0,1
5SrRNA:CR33385,1,0,1,0,0,0,1
5SrRNA:CR33384,1,0,1,0,0,0,1
5SrRNA:CR33383,1,0,1,0,0,0,1
5SrRNA:CR33382,1,0,1,0,0,0,1
5SrRNA:CR33381,1,0,1,0,0,0,1
5SrRNA:CR33380,1,0,1,0,0,0,1
5SrRNA:CR33379,1,0,1,0,0,0,1
5SrRNA:CR33378,1,0,1,0,0,0,1
5SrRNA:CR33377,1,0,1,0,0,0,1
5SrRNA:CR33376,1,0,1,0,0,0,1
5SrRNA:CR33375,1,0,1,0,0,0,1
5SrRNA:CR33374,1,0,1,0,0,0,1
5SrRNA:CR33373,1,0,1,0,0,0,1
5SrRNA:CR33372,1,0,1,0,0,0,1
5SrRNA:CR33370,1,0,1,0,0,0,1
5SrRNA:CR33369,1,0,1,0,0,0,1
5SrRNA:CR33368,1,0,1,0,0,0,1
5SrRNA:CR33367,1,0,1,0,0,0,1
5SrRNA:CR33366,1,0,1,0,0,0,1
5SrRNA:CR33365,1,0,1,0,0,0,1
5SrRNA:CR33364,1,0,1,0,0,0,1
5SrRNA:CR33362,1,0,1,0,0,0,1
5SrRNA:CR33361,1,0,1,0,0,0,1
5SrRNA:CR33360,1,0,1,0,0,0,1
5SrRNA:CR33359,1,0,1,0,0,0,1
5SrRNA:CR33358,1,0,1,0,0,0,1
5SrRNA:CR33357,1,0,1,0,0,0,1
5SrRNA:CR33355,1,0,1,0,0,0,1
5SrRNA:CR33354,1,0,1,0,0,0,1
5SrRNA:CR33353,1,0,1,0,0,0,1
snoRNA:Psi18S-1820,1,0,1,0,0,0,1
snRNA:U5:63BC,1,0,1,0,0,0,1
