,accession,gene
79621,>XM_066309779.1,LOC136356191
79623,>XM_066309780.1,LOC136356192
79625,>XM_066309781.1,LOC112938689
79627,>XM_066309782.1,LOC112938782
79629,>XM_066309783.1,LOC136356193
79631,>XM_066309784.1,LOC136356194
79633,>XM_066309785.1,LOC136356195
79635,>XM_066309786.1,LOC136356196
79637,>XM_066309787.1,LOC107278693
79639,>XM_066309788.1,LOC136356198
79641,>XM_066309789.1,LOC136356199
79643,>XM_066309790.1,LOC107275762
79645,>XM_066309791.1,LOC9269829
79647,>XM_066309792.1,LOC136356200
79649,>XM_066309793.1,LOC136356201
79651,>XM_066309794.1,LOC136356202
79653,>XM_066309795.1,LOC136356203
79655,>XM_066309796.1,LOC112936085
79657,>XM_066309797.1,LOC136356205
79659,>XM_066309798.1,LOC136356206
79661,>XM_066309799.1,LOC107278547
79663,>XM_066309800.1,LOC107280634
79665,>XM_066309801.1,LOC136356208
79667,>XM_066309802.1,LOC107278229
79669,>XM_066309803.1,LOC136356209
79671,>XM_066309804.1,LOC107275841
79673,>XM_066309805.1,LOC112938599
79675,>XM_066309806.1,LOC136356211
79677,>XM_066309807.1,LOC136356212
79679,>XM_066309808.1,LOC136356213
79681,>XM_066309809.1,LOC136356215
79683,>XM_066309810.1,LOC136356216
79685,>XM_066309811.1,LOC112938633
79687,>XM_066309812.1,LOC4335873
79689,>XM_066309813.1,LOC136356219
79691,>XM_066309814.1,LOC136356221
79693,>XM_066309815.1,LOC136356222
79695,>XM_066309816.1,LOC136356220
79697,>XM_066309817.1,LOC112938813
79699,>XM_066309818.1,LOC136356223
79701,>XM_066309819.1,LOC136356224
79703,>XM_066309820.1,LOC112938730
79705,>XM_066309821.1,LOC136356225
79707,>XM_066309822.1,LOC136356226
79709,>XM_066309823.1,LOC4336164
79711,>XM_066309824.1,LOC107280680
79713,>XM_066309825.1,LOC107280651
79715,>XM_066309826.1,LOC136356227
79717,>XM_066309827.1,LOC136356228
79719,>XM_066309828.1,LOC107278684
79721,>XM_066309829.1,LOC136356230
79723,>XM_066309830.1,LOC107275723
79725,>XM_066309831.1,LOC136356232
79727,>XM_066309832.1,LOC136356233
79729,>XM_066309833.1,LOC107275754
79731,>XM_066309834.1,LOC107280695
79733,>XM_066309835.1,LOC136356234
79735,>XM_066309836.1,LOC4336736
79737,>XM_066309837.1,LOC136356237
79739,>XM_066309838.1,LOC136351229
79741,>XM_066309839.1,LOC136356238
79743,>XM_066309840.1,LOC136356239
79745,>XM_066309841.1,LOC4336997
79747,>XM_066309842.1,LOC136356240
79749,>XM_066309843.1,LOC9266802
79751,>XM_066309844.1,LOC136356241
79753,>XM_066309845.1,LOC136356243
79755,>XM_066309846.1,LOC136356244
79757,>XM_066309847.1,LOC136356245
79759,>XM_066309848.1,LOC4337233
79761,>XM_066309849.1,LOC112938784
79763,>XM_066309850.1,LOC4337246
79765,>XM_066309851.1,LOC136356246
79767,>XM_066309852.1,LOC4337307
79769,>XM_066309853.1,LOC107277992
79771,>XM_066309854.1,LOC136356247
79773,>XM_066309855.1,LOC4337512
79775,>XM_066309856.1,LOC107277208
79777,>XM_066309857.1,LOC107275790
79779,>XM_066309858.1,LOC4334979
79781,>XM_066309859.1,LOC4334979
79783,>XM_066309860.1,LOC4334979
79785,>XM_066309861.1,LOC4334979
79787,>XM_066309862.1,LOC4334979
79789,>XM_066309863.1,LOC9271676
79791,>XM_066309864.1,LOC9271676
79793,>XM_066309865.1,LOC9271676
79795,>XM_066309866.1,LOC9271676
79797,>XM_066309867.1,LOC9271676
79799,>XM_066309868.1,LOC9271676
79801,>XM_066309869.1,LOC4336838
79803,>XM_066309870.1,LOC4335727
79805,>XM_066309871.1,LOC4335727
79807,>XM_066309872.1,LOC9266233
79809,>XM_066309873.1,LOC9266233
79811,>XM_066309874.1,LOC9266233
79813,>XM_066309875.1,LOC4335417
79815,>XM_066309876.1,LOC9266400
79817,>XM_066309877.1,LOC4327459
79819,>XM_066309878.1,LOC9266400
79821,>XM_066309879.1,LOC4337071
79823,>XM_066309880.1,LOC4337245
79825,>XM_066309881.1,LOC4335330
79827,>XM_066309882.1,LOC136356254
79829,>XM_066309883.1,LOC4335002
79831,>XM_066309884.1,LOC107279831
79833,>XM_066309885.1,LOC107279831
79835,>XM_066309886.1,LOC107279831
79837,>XM_066309887.1,LOC4327459
79839,>XM_066309888.1,LOC107279831
79841,>XM_066309889.1,LOC4336608
79843,>XM_066309890.1,LOC4336608
79845,>XM_066309891.1,LOC4327459
79847,>XM_066309892.1,LOC4336344
79849,>XM_066309893.1,LOC4336344
79851,>XM_066309894.1,LOC4336344
79853,>XM_066309895.1,LOC4336344
79855,>XM_066309896.1,LOC4336344
79857,>XM_066309897.1,LOC4327459
79859,>XM_066309898.1,LOC4336344
79861,>XM_066309899.1,LOC4336344
79863,>XM_066309900.1,LOC4336344
79865,>XM_066309901.1,LOC4336344
79867,>XM_066309902.1,LOC4336344
79869,>XM_066309903.1,LOC4336344
79871,>XM_066309904.1,LOC4336344
79873,>XM_066309905.1,LOC107278106
79875,>XM_066309906.1,LOC136356255
79877,>XM_066309907.1,LOC136356255
79879,>XM_066309908.1,LOC136356256
79881,>XM_066309909.1,LOC4336645
79883,>XM_066309910.1,LOC4327367
79885,>XM_066309911.1,LOC4336672
79887,>XM_066309912.1,LOC4336672
79889,>XM_066309913.1,LOC4336672
79891,>XM_066309914.1,LOC4335404
79893,>XM_066309915.1,LOC4335404
79895,>XM_066309916.1,LOC4335404
79897,>XM_066309917.1,LOC4335404
79899,>XM_066309918.1,LOC4335404
79901,>XM_066309919.1,LOC4336812
79903,>XM_066309920.1,LOC4336824
79905,>XM_066309921.1,LOC4334939
79907,>XM_066309922.1,LOC4334939
79909,>XM_066309923.1,LOC4334939
79911,>XM_066309924.1,LOC4334939
79913,>XM_066309925.1,LOC4334939
79915,>XM_066309926.1,LOC4334939
79917,>XM_066309927.1,LOC9271091
79919,>XM_066309928.1,LOC4337108
79921,>XM_066309929.1,LOC4337108
79923,>XM_066309930.1,LOC112936011
79925,>XM_066309931.1,LOC112936134
79927,>XM_066309932.1,LOC112936134
79929,>XM_066309933.1,LOC112936134
79931,>XM_066309934.1,LOC4337116
79933,>XM_066309935.1,LOC4337113
79935,>XM_066309936.1,LOC4337118
79937,>XM_066309937.1,LOC4337129
79939,>XM_066309938.1,LOC4337144
79941,>XM_066309939.1,LOC4336842
79943,>XM_066309940.1,LOC4336842
79945,>XM_066309941.1,LOC4334987
79947,>XM_066309942.1,LOC4335160
79949,>XM_066309943.1,LOC4335160
79951,>XM_066309944.1,LOC4327382
79953,>XM_066309945.1,LOC9268838
79955,>XM_066309946.1,LOC4335899
79957,>XM_066309947.1,LOC4336560
79959,>XM_066309948.1,LOC4336560
79961,>XM_066309949.1,LOC4336560
79963,>XM_066309950.1,LOC4336560
79965,>XM_066309951.1,LOC4336560
79967,>XM_066309952.1,LOC4336560
79969,>XM_066309953.1,LOC4336560
79971,>XM_066309954.1,LOC4336560
79973,>XM_066309955.1,LOC136356264
79975,>XM_066309956.1,LOC4336296
79977,>XM_066309957.1,LOC4336297
79979,>XM_066309958.1,LOC4335026
79981,>XM_066309959.1,LOC4335026
79983,>XM_066309960.1,LOC4335633
79985,>XM_066309961.1,LOC4335637
79987,>XM_066309962.1,LOC136356266
79989,>XM_066309963.1,LOC136356266
79991,>XM_066309964.1,LOC107280598
79993,>XM_066309965.1,LOC4335198
79995,>XM_066309966.1,LOC4335198
79997,>XM_066309967.1,LOC4335198
79999,>XM_066309968.1,LOC9270447
80001,>XM_066309969.1,LOC9270447
80003,>XM_066309970.1,LOC9270447
80005,>XM_066309971.1,LOC9270447
80007,>XM_066309972.1,LOC9270447
80009,>XM_066309973.1,LOC9270447
80011,>XM_066309974.1,LOC9270447
80013,>XM_066309975.1,LOC9270447
80015,>XM_066309976.1,LOC9270447
80017,>XM_066309977.1,LOC9270447
80019,>XM_066309978.1,LOC9270447
80021,>XM_066309979.1,LOC9270447
80023,>XM_066309980.1,LOC9270447
80025,>XM_066309981.1,LOC9270447
80027,>XM_066309982.1,LOC9270447
80029,>XM_066309983.1,LOC9270447
80031,>XM_066309984.1,LOC9270447
80033,>XM_066309985.1,LOC9270447
80035,>XM_066309986.1,LOC136356270
80037,>XM_066309987.1,LOC4335771
80039,>XM_066309988.1,LOC136356271
80041,>XM_066309989.1,LOC107277603
80043,>XM_066309990.1,LOC9269838
80045,>XM_066309991.1,LOC9269838
80047,>XM_066309992.1,LOC9269838
80049,>XM_066309993.1,LOC4336232
80051,>XM_066309994.1,LOC4336423
80053,>XM_066309995.1,LOC4336423
80055,>XM_066309996.1,LOC4336432
80057,>XM_066309997.1,LOC4336435
80059,>XM_066309998.1,LOC112938734
80061,>XM_066309999.1,LOC107276579
80063,>XM_066310000.1,LOC107277695
80065,>XM_066310001.1,LOC4335436
80067,>XM_066310002.1,LOC4336833
80069,>XM_066310003.1,LOC9270831
80071,>XM_066310004.1,LOC9270831
80073,>XM_066310005.1,LOC9270831
80075,>XM_066310006.1,LOC107276454
80077,>XM_066310007.1,LOC136356280
80079,>XM_066310008.1,LOC136356281
80081,>XM_066310009.1,LOC136356281
80083,>XM_066310010.1,LOC136356282
80085,>XM_066310011.1,LOC107276194
80087,>XM_066310012.1,LOC4336719
80089,>XM_066310013.1,LOC136356284
80091,>XM_066310014.1,LOC136356285
80093,>XM_066310015.1,LOC9268570
80095,>XM_066310016.1,LOC9269133
80097,>XM_066310017.1,LOC4335602
80099,>XM_066310018.1,LOC136356289
80101,>XM_066310019.1,LOC136356289
80103,>XM_066310020.1,LOC107277734
80105,>XM_066310021.1,LOC4335373
80107,>XM_066310022.1,LOC9267797
80109,>XM_066310023.1,LOC9272700
80111,>XM_066310024.1,LOC136356293
80113,>XM_066310025.1,LOC136356294
80115,>XM_066310026.1,LOC4326268
80117,>XM_066310027.1,LOC4326268
80119,>XM_066310028.1,LOC4336085
80121,>XM_066310029.1,LOC4326268
80123,>XM_066310030.1,LOC4336090
80125,>XM_066310031.1,LOC4326268
80127,>XM_066310032.1,LOC4326268
80129,>XM_066310033.1,LOC112938793
80131,>XM_066310034.1,LOC9271772
80133,>XM_066310035.1,LOC136356302
80135,>XM_066310036.1,LOC136356304
80137,>XM_066310037.1,LOC136356305
80139,>XM_066310038.1,LOC9269204
80141,>XM_066310039.1,LOC9269204
80143,>XM_066310040.1,LOC4337036
80145,>XM_066310041.1,LOC4327295
80147,>XM_066310042.1,LOC4337039
80149,>XM_066310043.1,LOC4337040
80151,>XM_066310044.1,LOC4337040
80153,>XM_066310045.1,LOC107278759
80155,>XM_066310046.1,LOC4337046
80157,>XM_066310047.1,LOC136356311
80159,>XM_066310048.1,LOC9267669
80161,>XM_066310049.1,LOC9267669
80163,>XM_066310050.1,LOC9267669
80165,>XM_066310051.1,LOC9267669
80167,>XM_066310052.1,LOC9267669
80169,>XM_066310053.1,LOC9267669
80171,>XM_066310054.1,LOC9267669
80173,>XM_066310055.1,LOC9267669
80175,>XM_066310056.1,LOC9267669
80177,>XM_066310057.1,LOC9267669
80179,>XM_066310058.1,LOC9267669
80181,>XM_066310059.1,LOC136356316
80183,>XM_066310060.1,LOC9271137
80185,>XM_066310061.1,LOC112937645
80187,>XM_066310062.1,LOC136356318
80189,>XM_066310063.1,LOC107280607
80191,>XM_066310064.1,LOC4335072
80193,>XM_066310065.1,LOC136351146
80195,>XM_066310066.1,LOC4335354
80197,>XM_066310067.1,LOC136356324
80199,>XM_066310068.1,LOC136356326
80201,>XM_066310069.1,LOC4335022
80203,>XM_066310070.1,LOC4335022
80205,>XM_066310071.1,LOC136356329
80207,>XM_066310072.1,LOC4335556
80209,>XM_066310073.1,LOC9269354
80211,>XM_066310074.1,LOC4337352
80213,>XM_066310075.1,LOC4337352
80215,>XM_066310076.1,LOC4337352
80217,>XM_066310077.1,LOC4326478
80219,>XM_066310078.1,LOC4337352
80221,>XM_066310079.1,LOC4337352
80223,>XM_066310080.1,LOC4337352
80225,>XM_066310081.1,LOC136351043
80227,>XM_066310082.1,LOC136356335
80229,>XM_066310083.1,LOC136356335
80231,>XM_066310084.1,LOC9269491
80233,>XM_066310085.1,LOC136356336
80235,>XM_066310086.1,LOC4336702
80237,>XM_066310087.1,LOC4336703
80239,>XM_066310088.1,LOC136356338
80241,>XM_066310089.1,LOC4324660
80243,>XM_066310090.1,LOC9267783
80245,>XM_066310091.1,LOC9267783
80247,>XM_066310092.1,LOC112938733
80249,>XM_066310093.1,LOC136356342
80251,>XM_066310094.1,LOC9268219
80253,>XM_066310095.1,LOC136356344
80255,>XM_066310096.1,LOC112938795
80257,>XM_066310097.1,LOC4337409
80259,>XM_066310098.1,LOC4337409
80261,>XM_066310099.1,LOC4337409
80263,>XM_066310100.1,LOC4337409
80265,>XM_066310101.1,LOC4337409
80267,>XM_066310102.1,LOC4337409
80269,>XM_066310103.1,LOC4337409
80271,>XM_066310104.1,LOC9268866
80273,>XM_066310105.1,LOC4336282
80275,>XM_066310106.1,LOC107277718
80277,>XM_066310107.1,LOC4324677
80279,>XM_066310108.1,LOC107280527
80281,>XM_066310109.1,LOC136356347
80283,>XM_066310110.1,LOC107280702
80285,>XM_066310111.1,LOC9270735
80287,>XM_066310112.1,LOC136356351
80289,>XM_066310113.1,LOC4334990
80291,>XM_066310114.1,LOC4336227
80293,>XM_066310115.1,LOC107276469
80295,>XM_066310116.1,LOC136356354
80297,>XM_066310117.1,LOC4336619
80299,>XM_066310118.1,LOC4335538
80301,>XM_066310119.1,LOC136356355
80303,>XM_066310120.1,LOC9268903
80305,>XM_066310121.1,LOC4336876
80307,>XM_066310122.1,LOC4336872
80309,>XM_066310123.1,LOC4336872
80311,>XM_066310124.1,LOC4336872
80313,>XM_066310125.1,LOC4336872
80315,>XM_066310126.1,LOC4336877
80317,>XM_066310127.1,LOC4335187
80319,>XM_066310128.1,LOC4335187
80321,>XM_066310129.1,LOC4335187
80323,>XM_066310130.1,LOC4335187
80325,>XM_066310131.1,LOC4335194
80327,>XM_066310132.1,LOC4335194
80329,>XM_066310133.1,LOC107278200
80331,>XM_066310134.1,LOC4336410
80333,>XM_066310135.1,LOC136356360
80335,>XM_066310136.1,LOC136356363
80337,>XM_066310137.1,LOC4335654
80339,>XM_066310138.1,LOC4335575
80341,>XM_066310139.1,LOC4335575
80343,>XM_066310140.1,LOC4335140
80345,>XM_066310141.1,LOC9270617
80347,>XM_066310142.1,LOC136356370
80349,>XM_066310143.1,LOC9268618
80351,>XM_066310144.1,LOC107280640
80353,>XM_066310145.1,LOC4335832
80355,>XM_066310146.1,LOC4335839
80357,>XM_066310147.1,LOC136356373
80359,>XM_066310148.1,LOC136356374
80361,>XM_066310149.1,LOC4337075
80363,>XM_066310150.1,LOC4337079
80365,>XM_066310151.1,LOC4325343
80367,>XM_066310152.1,LOC4336931
80369,>XM_066310153.1,LOC9271155
80371,>XM_066310154.1,LOC112938724
80373,>XM_066310155.1,LOC4336199
80375,>XM_066310156.1,LOC4336199
80377,>XM_066310157.1,LOC4336199
80379,>XM_066310158.1,LOC4324926
80381,>XM_066310159.1,LOC136356382
80383,>XM_066310160.1,LOC9269109
80385,>XM_066310161.1,LOC107277931
80387,>XM_066310162.1,LOC4336772
80389,>XM_066310163.1,LOC107277444
80391,>XM_066310164.1,LOC136356383
80393,>XM_066310165.1,LOC136356383
80395,>XM_066310166.1,LOC136356384
80397,>XM_066310167.1,LOC136356384
80399,>XM_066310168.1,LOC4335671
80401,>XM_066310169.1,LOC107276806
80403,>XM_066310170.1,LOC136356387
80405,>XM_066310171.1,LOC4337328
80407,>XM_066310172.1,LOC4337332
80409,>XM_066310173.1,LOC136356390
80411,>XM_066310174.1,LOC4337350
80413,>XM_066310175.1,LOC9267957
80415,>XM_066310176.1,LOC136356391
80417,>XM_066310177.1,LOC136356391
80419,>XM_066310178.1,LOC136351037
80421,>XM_066310179.1,LOC136351037
80423,>XM_066310180.1,LOC136351037
80425,>XM_066310181.1,LOC4337066
80427,>XM_066310182.1,LOC136351037
80429,>XM_066310183.1,LOC4336936
80431,>XM_066310184.1,LOC4336936
80433,>XM_066310185.1,LOC4337366
80435,>XM_066310186.1,LOC136351166
80437,>XM_066310187.1,LOC136351100
80439,>XM_066310188.1,LOC4336515
80441,>XM_066310189.1,LOC4335577
80443,>XM_066310190.1,LOC9270135
80445,>XM_066310191.1,LOC112938727
80447,>XM_066310192.1,LOC9266692
80449,>XM_066310193.1,LOC9266692
80451,>XM_066310194.1,LOC9266692
80453,>XM_066310195.1,LOC107280558
80455,>XM_066310196.1,LOC136356405
80457,>XM_066310197.1,LOC136356407
80459,>XM_066310198.1,LOC9266862
80461,>XM_066310199.1,LOC9266862
80463,>XM_066310200.1,LOC136356407
80465,>XM_066310201.1,LOC136356407
80467,>XM_066310202.1,LOC136356407
80469,>XM_066310203.1,LOC4336840
80471,>XM_066310204.1,LOC4336840
80473,>XM_066310205.1,LOC136356407
80475,>XM_066310206.1,LOC4335010
80477,>XM_066310207.1,LOC136356407
80479,>XM_066310208.1,LOC112937603
80481,>XM_066310209.1,LOC107278650
80483,>XM_066310210.1,LOC107278650
80485,>XM_066310211.1,LOC107278650
80487,>XM_066310212.1,LOC125078106
80489,>XM_066310213.1,LOC4326300
80491,>XM_066310214.1,LOC4337696
80493,>XM_066310215.1,LOC4326301
80495,>XM_066310216.1,LOC4337785
80497,>XM_066310217.1,LOC4337785
80499,>XM_066310218.1,LOC9272545
80501,>XM_066310219.1,LOC4337898
80503,>XM_066310220.1,LOC4337926
80505,>XM_066310221.1,LOC4337971
80507,>XM_066310222.1,LOC4324372
80509,>XM_066310223.1,LOC4325028
80511,>XM_066310224.1,LOC4338177
80513,>XM_066310225.1,LOC4338177
80515,>XM_066310227.1,LOC4338255
80517,>XM_066310228.1,LOC4324372
80519,>XM_066310229.1,LOC4338371
80521,>XM_066310230.1,LOC4324372
80523,>XM_066310231.1,LOC4324372
80525,>XM_066310232.1,LOC4338484
80527,>XM_066310233.1,LOC4324372
80529,>XM_066310234.1,LOC4338498
80531,>XM_066310235.1,LOC4338528
80533,>XM_066310236.1,LOC4324372
80535,>XM_066310237.1,LOC4338556
80537,>XM_066310238.1,LOC4338558
80539,>XM_066310239.1,LOC4324372
80541,>XM_066310240.1,LOC4324372
80543,>XM_066310241.1,LOC4338582
80545,>XM_066310242.1,LOC4338664
80547,>XM_066310243.1,LOC4324372
80549,>XM_066310244.1,LOC4324372
80551,>XM_066310245.1,LOC4338711
80553,>XM_066310246.1,LOC4324372
80555,>XM_066310247.1,LOC4324539
80557,>XM_066310248.1,LOC4338867
80559,>XM_066310249.1,LOC4324539
80561,>XM_066310250.1,LOC4338933
80563,>XM_066310251.1,LOC4338933
80565,>XM_066310252.1,LOC4338933
80567,>XM_066310253.1,LOC4338933
80569,>XM_066310254.1,LOC4338933
80571,>XM_066310255.1,LOC4338933
80573,>XM_066310256.1,LOC4338933
80575,>XM_066310257.1,LOC4338933
80577,>XM_066310258.1,LOC4338933
80579,>XM_066310259.1,LOC4338933
80581,>XM_066310260.1,LOC4338933
80583,>XM_066310261.1,LOC4338933
80585,>XM_066310262.1,LOC4338933
80587,>XM_066310263.1,LOC4338940
80589,>XM_066310264.1,LOC136356424
80591,>XM_066310265.1,LOC4324964
80593,>XM_066310266.1,LOC4339084
80595,>XM_066310267.1,LOC4339087
80597,>XM_066310268.1,LOC4339087
80599,>XM_066310269.1,LOC4339087
80601,>XM_066310270.1,LOC4339087
80603,>XM_066310271.1,LOC4339171
80605,>XM_066310272.1,LOC4339171
80607,>XM_066310274.1,LOC4339215
80609,>XM_066310275.1,LOC4339215
80611,>XM_066310276.1,LOC4339215
80613,>XM_066310277.1,LOC4339215
80615,>XM_066310278.1,LOC4339247
80617,>XM_066310279.1,LOC4339313
80619,>XM_066310280.1,LOC4339365
80621,>XM_066310281.1,LOC4339365
80623,>XM_066310282.1,LOC4339365
80625,>XM_066310283.1,LOC4339365
80627,>XM_066310284.1,LOC4339365
80629,>XM_066310285.1,LOC4339541
80631,>XM_066310286.1,LOC4339589
80633,>XM_066310287.1,LOC4339621
80635,>XM_066310288.1,LOC4339676
80637,>XM_066310289.1,LOC4339700
80639,>XM_066310290.1,HIRL1
80641,>XM_066310291.1,HIRL1
80643,>XM_066310292.1,LOC9267958
80645,>XM_066310293.1,LOC9270381
80647,>XM_066310294.1,LOC9270549
80649,>XM_066310295.1,LOC9272054
80651,>XM_066310296.1,LOC9272054
80653,>XM_066310297.1,LOC136351088
80655,>XM_066310298.1,LOC9271043
80657,>XM_066310299.1,LOC9271043
80659,>XM_066310300.1,LOC9271043
80661,>XM_066310301.1,LOC9271043
80663,>XM_066310302.1,LOC9271043
80665,>XM_066310303.1,LOC9271043
80667,>XM_066310304.1,LOC9271043
80669,>XM_066310305.1,LOC136356428
80671,>XM_066310306.1,LOC9267291
80673,>XM_066310307.1,LOC9269429
80675,>XM_066310308.1,LOC4338590
80677,>XM_066310309.1,LOC4339665
80679,>XM_066310310.1,LOC4338930
80681,>XM_066310311.1,LOC107275948
80683,>XM_066310312.1,LOC107275948
80685,>XM_066310313.1,LOC4339370
80687,>XM_066310314.1,LOC136356430
80689,>XM_066310315.1,LOC4337918
80691,>XM_066310316.1,LOC4338320
80693,>XM_066310317.1,LOC4338320
80695,>XM_066310318.1,LOC136356431
80697,>XM_066310319.1,LOC136356431
80699,>XM_066310320.1,LOC136356431
80701,>XM_066310321.1,LOC136356431
80703,>XM_066310322.1,LOC4339458
80705,>XM_066310323.1,LOC107280994
80707,>XM_066310324.1,LOC4338173
80709,>XM_066310325.1,LOC107280993
80711,>XM_066310326.1,LOC107277717
80713,>XM_066310327.1,LOC107277717
80715,>XM_066310328.1,LOC107277717
80717,>XM_066310329.1,LOC107277717
80719,>XM_066310330.1,LOC107277717
80721,>XM_066310331.1,LOC107277717
80723,>XM_066310332.1,LOC136356436
80725,>XM_066310333.1,LOC4338546
80727,>XM_066310334.1,LOC136356437
80729,>XM_066310335.1,LOC4337707
80731,>XM_066310336.1,LOC107280986
80733,>XM_066310337.1,LOC107277422
80735,>XM_066310338.1,LOC112939104
80737,>XM_066310339.1,LOC136356443
80739,>XM_066310340.1,LOC9268978
80741,>XM_066310341.1,LOC107277955
80743,>XM_066310342.1,LOC4339823
80745,>XM_066310343.1,LOC107276872
80747,>XM_066310344.1,LOC136351143
80749,>XM_066310345.1,LOC4339467
80751,>XM_066310346.1,LOC9268470
80753,>XM_066310347.1,LOC107276104
80755,>XM_066310348.1,LOC4338131
80757,>XM_066310349.1,LOC107280875
80759,>XM_066310350.1,LOC136356449
80761,>XM_066310351.1,LOC107278782
80763,>XM_066310352.1,LOC107278782
80765,>XM_066310353.1,LOC136356452
80767,>XM_066310354.1,LOC4324867
80769,>XM_066310355.1,LOC4338395
80771,>XM_066310356.1,LOC4338398
80773,>XM_066310357.1,LOC4338398
80775,>XM_066310358.1,LOC4338398
80777,>XM_066310359.1,LOC4338398
80779,>XM_066310360.1,LOC9270554
80781,>XM_066310361.1,LOC136351142
80783,>XM_066310362.1,LOC4324865
80785,>XM_066310363.1,LOC136356457
80787,>XM_066310364.1,LOC136351205
80789,>XM_066310365.1,LOC136356461
80791,>XM_066310366.1,LOC4339252
80793,>XM_066310367.1,LOC9267253
80795,>XM_066310368.1,LOC136356465
80797,>XM_066310369.1,LOC4337658
80799,>XM_066310370.1,LOC136356469
80801,>XM_066310371.1,LOC136356470
80803,>XM_066310372.1,LOC136356470
80805,>XM_066310373.1,LOC4339309
80807,>XM_066310374.1,LOC107276176
80809,>XM_066310375.1,LOC136351158
80811,>XM_066310376.1,LOC4339090
80813,>XM_066310377.1,LOC4339090
80815,>XM_066310378.1,LOC107276124
80817,>XM_066310379.1,LOC136356473
80819,>XM_066310380.1,LOC9267386
80821,>XM_066310381.1,LOC4337746
80823,>XM_066310382.1,LOC136356476
80825,>XM_066310383.1,LOC4339047
80827,>XM_066310384.1,LOC4325063
80829,>XM_066310385.1,LOC107277130
80831,>XM_066310386.1,LOC4337848
80833,>XM_066310387.1,LOC4337848
80835,>XM_066310388.1,LOC4337868
80837,>XM_066310389.1,LOC4337866
80839,>XM_066310390.1,LOC4337866
80841,>XM_066310391.1,LOC9270066
80843,>XM_066310392.1,LOC4337872
80845,>XM_066310393.1,LOC107281079
80847,>XM_066310394.1,LOC136356478
80849,>XM_066310395.1,LOC107280997
80851,>XM_066310396.1,LOC107280997
80853,>XM_066310397.1,LOC107280940
80855,>XM_066310398.1,LOC4339720
80857,>XM_066310399.1,LOC4339720
80859,>XM_066310400.1,LOC4339723
80861,>XM_066310401.1,LOC9271594
80863,>XM_066310402.1,LOC9271594
80865,>XM_066310403.1,LOC9271594
80867,>XM_066310404.1,LOC9271594
80869,>XM_066310405.1,LOC9271594
80871,>XM_066310406.1,LOC9271594
80873,>XM_066310407.1,LOC9271594
80875,>XM_066310408.1,LOC9271594
80877,>XM_066310409.1,LOC9271594
80879,>XM_066310410.1,LOC9271594
80881,>XM_066310411.1,LOC9271594
80883,>XM_066310412.1,LOC9271594
80885,>XM_066310413.1,LOC9271594
80887,>XM_066310414.1,LOC9271594
80889,>XM_066310415.1,LOC9271594
80891,>XM_066310416.1,LOC9271594
80893,>XM_066310417.1,LOC9271594
80895,>XM_066310418.1,LOC9271594
80897,>XM_066310419.1,LOC9271594
80899,>XM_066310420.1,LOC9271594
80901,>XM_066310421.1,LOC9271594
80903,>XM_066310422.1,LOC9271594
80905,>XM_066310423.1,LOC9271594
80907,>XM_066310424.1,LOC9271594
80909,>XM_066310425.1,LOC9271594
80911,>XM_066310426.1,LOC9271594
80913,>XM_066310427.1,LOC9271594
80915,>XM_066310428.1,LOC9271594
80917,>XM_066310429.1,LOC9271594
80919,>XM_066310430.1,LOC9271594
80921,>XM_066310431.1,LOC9271594
80923,>XM_066310432.1,LOC9271594
80925,>XM_066310433.1,LOC9271594
80927,>XM_066310434.1,LOC9271594
80929,>XM_066310435.1,LOC9271594
80931,>XM_066310436.1,LOC9271594
80933,>XM_066310437.1,LOC9271594
80935,>XM_066310438.1,LOC9271594
80937,>XM_066310439.1,LOC9271594
80939,>XM_066310440.1,LOC9271594
80941,>XM_066310441.1,LOC4339730
80943,>XM_066310442.1,LOC4339730
80945,>XM_066310443.1,LOC4339363
80947,>XM_066310444.1,LOC4337902
80949,>XM_066310445.1,LOC4337902
80951,>XM_066310446.1,LOC4337902
80953,>XM_066310447.1,LOC4337902
80955,>XM_066310448.1,LOC4338198
80957,>XM_066310449.1,LOC4338629
80959,>XM_066310450.1,LOC107275590
80961,>XM_066310451.1,LOC4338323
80963,>XM_066310452.1,LOC4338323
80965,>XM_066310453.1,LOC4338323
80967,>XM_066310454.1,LOC4338323
80969,>XM_066310455.1,LOC4338323
80971,>XM_066310456.1,LOC4338323
80973,>XM_066310457.1,LOC4338323
80975,>XM_066310458.1,LOC4338323
80977,>XM_066310459.1,LOC4338323
80979,>XM_066310460.1,LOC4338323
80981,>XM_066310461.1,LOC4338323
80983,>XM_066310462.1,LOC4338323
80985,>XM_066310463.1,LOC4338323
80987,>XM_066310464.1,LOC4338323
80989,>XM_066310465.1,LOC4338323
80991,>XM_066310466.1,LOC4338323
80993,>XM_066310467.1,LOC4338323
80995,>XM_066310468.1,LOC4338323
80997,>XM_066310469.1,LOC4338323
80999,>XM_066310470.1,LOC4338323
81001,>XM_066310471.1,LOC136356486
81003,>XM_066310472.1,LOC112939024
81005,>XM_066310473.1,LOC4338181
81007,>XM_066310474.1,LOC9269814
81009,>XM_066310475.1,LOC4337520
81011,>XM_066310476.1,LOC136356491
81013,>XM_066310477.1,LOC4339645
81015,>XM_066310478.1,LOC4324334
81017,>XM_066310479.1,LOC4324334
