,accession,gene
218519,>XR_010062727.1,LOC134484917
218521,>XR_010062728.1,LOC134484918
218523,>XR_010062729.1,LOC134484920
218525,>XR_010062730.1,LOC134484921
218527,>XR_010062731.1,LOC134484922
218529,>XR_010062732.1,LOC134484924
218531,>XR_010062733.1,LOC134484925
218533,>XR_010062734.1,LOC100910337
218535,>XR_010062735.1,LOC100910337
218537,>XR_010062736.1,LOC100910337
218539,>XR_010062737.1,Znf431l
218541,>XR_010062738.1,LOC134484936
218543,>XR_010062739.1,Znf431l11
218545,>XR_010062740.1,Znf431l11
218547,>XR_010062741.1,Znf431l11
218549,>XR_010062742.1,Znf431l11
218551,>XR_010062743.1,Znf431l11
218553,>XR_010062744.1,LOC134484939
218555,>XR_010062745.1,LOC120098776
218557,>XR_010062746.1,LOC134484941
218559,>XR_010062747.1,LOC102547024
218561,>XR_010062748.1,LOC134484943
218563,>XR_010062749.1,LOC134484943
218565,>XR_010062750.1,LOC134484944
218567,>XR_010062751.1,LOC134484944
218569,>XR_010062752.1,LOC134484944
218571,>XR_010062753.1,LOC134484944
218573,>XR_010062754.1,LOC134484945
218575,>XR_010062755.1,LOC134484946
218577,>XR_010062756.1,LOC134484948
218579,>XR_010062757.1,LOC134484949
218581,>XR_010062758.1,LOC108349489
218583,>XR_010062759.1,LOC134484950
218585,>XR_010062760.1,LOC120098787
218587,>XR_010062761.1,LOC120098787
218589,>XR_010062762.1,LOC102546604
218591,>XR_010062763.1,LOC102546604
218593,>XR_010062764.1,LOC102546604
218595,>XR_010062765.1,LOC102546491
218597,>XR_010062766.1,LOC102546491
218599,>XR_010062767.1,LOC102546491
218601,>XR_010062768.1,LOC102546491
218603,>XR_010062769.1,LOC102546491
218605,>XR_010062770.1,LOC102546491
218607,>XR_010062771.1,LOC102546491
218609,>XR_010062772.1,LOC102546491
218611,>XR_010062773.1,LOC102546491
218613,>XR_010062774.1,LOC134484951
218615,>XR_010062775.1,LOC108349492
218617,>XR_010062776.1,LOC108349492
218619,>XR_010062777.1,LOC108349493
218621,>XR_010062778.1,LOC108349493
218623,>XR_010062779.1,LOC134484952
218625,>XR_010062780.1,LOC102549339
218627,>XR_010062781.1,LOC102549339
218629,>XR_010062782.1,LOC134484955
218631,>XR_010062783.1,LOC134484955
218633,>XR_010062784.1,LOC134484956
218635,>XR_010062785.1,LOC134484957
218637,>XR_010062786.1,LOC134484957
218639,>XR_010062787.1,LOC134484957
218641,>XR_010062788.1,LOC120098796
218643,>XR_010062789.1,LOC134484958
218645,>XR_010062790.1,LOC134484959
218647,>XR_010062791.1,LOC134484960
218649,>XR_010062792.1,LOC134484961
218651,>XR_010062793.1,LOC134484961
218653,>XR_010062794.1,LOC134484961
218655,>XR_010062795.1,LOC134484963
218657,>XR_010062796.1,LOC134484963
218659,>XR_010062797.1,LOC134484964
218661,>XR_010062798.1,LOC134484965
218663,>XR_010062799.1,LOC120098806
218665,>XR_010062800.1,LOC120098806
218667,>XR_010062801.1,LOC120098805
218669,>XR_010062802.1,LOC134484966
218671,>XR_010062803.1,LOC134484967
218673,>XR_010062804.1,LOC134484967
218675,>XR_010062805.1,LOC134484967
218677,>XR_010062806.1,LOC134484967
218679,>XR_010062807.1,LOC134484967
218681,>XR_010062808.1,LOC134484968
218683,>XR_010062809.1,LOC134484968
218685,>XR_010062810.1,LOC102553457
218687,>XR_010062811.1,LOC102553457
218689,>XR_010062812.1,LOC134484969
218691,>XR_010062813.1,LOC134484970
218693,>XR_010062814.1,LOC134484971
218695,>XR_010062815.1,LOC134484972
218697,>XR_010062816.1,LOC134484972
218699,>XR_010062817.1,LOC134484973
218701,>XR_010062818.1,LOC134484973
218703,>XR_010062819.1,LOC103690933
218705,>XR_010062820.1,LOC103690933
218707,>XR_010062821.1,LOC103690933
218709,>XR_010062822.1,1700020N01Rikl
218711,>XR_010062823.1,1700020N01Rikl
218713,>XR_010062824.1,1700020N01Rikl
218715,>XR_010062825.1,1700020N01Rikl
218717,>XR_010062826.1,1700020N01Rikl
218719,>XR_010062827.1,1700020N01Rikl
218721,>XR_010062828.1,1700020N01Rikl
218723,>XR_010062829.1,1700020N01Rikl
218725,>XR_010062830.1,1700020N01Rikl
218727,>XR_010062831.1,1700020N01Rikl
218729,>XR_010062832.1,1700020N01Rikl
218731,>XR_010062833.1,1700020N01Rikl
218733,>XR_010062834.1,1700020N01Rikl
218735,>XR_010062835.1,1700020N01Rikl
218737,>XR_010062836.1,1700020N01Rikl
218739,>XR_010062837.1,LOC134484974
218741,>XR_010062838.1,LOC134484975
218743,>XR_010062839.1,LOC134484975
218745,>XR_010062840.1,LOC134484976
218747,>XR_010062841.1,LOC120097700
218749,>XR_010062842.1,LOC134484977
218751,>XR_010062843.1,LOC134484978
218753,>XR_010062844.1,LOC134484979
218755,>XR_010062845.1,LOC134484980
218757,>XR_010062846.1,LOC134484981
218759,>XR_010062847.1,LOC134484981
218761,>XR_010062848.1,LOC120098992
218763,>XR_010062849.1,LOC108349508
218765,>XR_010062850.1,LOC108349508
218767,>XR_010062851.1,LOC134484982
218769,>XR_010062852.1,LOC134484983
218771,>XR_010062853.1,LOC120099033
218773,>XR_010062854.1,LOC120099033
218775,>XR_010062855.1,LOC108349392
218777,>XR_010062856.1,LOC134484984
218779,>XR_010062857.1,LOC134484985
218781,>XR_010062858.1,LOC134484988
218783,>XR_010062859.1,LOC134484988
218785,>XR_010062860.1,LOC134484988
218787,>XR_010062861.1,LOC134484989
218789,>XR_010062862.1,LOC134484990
218791,>XR_010062863.1,LOC134484991
218793,>XR_010062864.1,LOC102546790
218795,>XR_010062865.1,LOC102546790
218797,>XR_010062866.1,LOC120099109
218799,>XR_010062867.1,LOC120099109
218801,>XR_010062868.1,LOC120099109
218803,>XR_010062869.1,LOC120099109
218805,>XR_010062870.1,LOC120099109
218807,>XR_010062871.1,LOC120099109
218809,>XR_010062872.1,LOC120099109
218811,>XR_010062873.1,LOC134484992
218813,>XR_010062874.1,LOC134484993
218815,>XR_010062875.1,LOC120099113
218817,>XR_010062876.1,LOC102548472
218819,>XR_010062877.1,LOC102548472
218821,>XR_010062878.1,LOC102548472
218823,>XR_010062879.1,LOC102548472
218825,>XR_010062880.1,LOC134484994
218827,>XR_010062881.1,LOC134484995
218829,>XR_010062882.1,LOC134484995
218831,>XR_010062883.1,Scaf8
218833,>XR_010062884.1,Scaf8
218835,>XR_010062885.1,LOC134484996
218837,>XR_010062886.1,LOC134484997
218839,>XR_010062887.1,LOC134484997
218841,>XR_010062888.1,Scaf8
218843,>XR_010062889.1,LOC134478836
218845,>XR_010062890.1,Scaf8
218847,>XR_010062891.1,LOC134485000
218849,>XR_010062892.1,LOC134485000
218851,>XR_010062893.1,LOC134485000
218853,>XR_010062894.1,LOC134485000
218855,>XR_010062895.1,LOC134485000
218857,>XR_010062896.1,Scaf8
218859,>XR_010062897.1,LOC134485001
218861,>XR_010062898.1,Scaf8
218863,>XR_010062899.1,LOC120100105
218865,>XR_010062900.1,Afdnl1
218867,>XR_010062901.1,LOC134485005
218869,>XR_010062902.1,LOC102555078
218871,>XR_010062903.1,LOC102555078
218873,>XR_010062904.1,LOC102555078
218875,>XR_010062905.1,LOC102555078
218877,>XR_010062906.1,LOC102555078
218879,>XR_010062907.1,LOC134485006
218881,>XR_010062908.1,LOC134485007
218883,>XR_010062909.1,Smokyl-ps1
218885,>XR_010062910.1,LOC134485008
218887,>XR_010062911.1,LOC134485009
218889,>XR_010062912.1,LOC134485010
218891,>XR_010062913.1,LOC134485010
218893,>XR_010062914.1,LOC134485010
218895,>XR_010062915.1,LOC134485013
218897,>XR_010062916.1,LOC134485017
218899,>XR_010062917.1,LOC134485020
218901,>XR_010062918.1,LOC134485022
218903,>XR_010062919.1,LOC134485025
218905,>XR_010062920.1,LOC134485028
218907,>XR_010062921.1,LOC134485040
218909,>XR_010062922.1,LOC134485040
218911,>XR_010062923.1,LOC134485040
218913,>XR_010062924.1,LOC134485041
218915,>XR_010062925.1,LOC134485042
218917,>XR_010062926.1,LOC134485042
218919,>XR_010062927.1,LOC134485043
218921,>XR_010062928.1,LOC134485043
218923,>XR_010062929.1,LOC134485046
218925,>XR_010062930.1,LOC134485046
218927,>XR_010062931.1,LOC134485046
218929,>XR_010062932.1,LOC134485052
218931,>XR_010062933.1,LOC134485053
218933,>XR_010062934.1,LOC134485053
218935,>XR_010062935.1,LOC134485055
218937,>XR_010062936.1,LOC134485055
218939,>XR_010062937.1,LOC134485059
218941,>XR_010062938.1,LOC134485059
218943,>XR_010062939.1,LOC134485059
218945,>XR_010062940.1,LOC102556873
218947,>XR_010062941.1,LOC134485060
218949,>XR_010062942.1,LOC134485062
218951,>XR_010062943.1,LOC134478887
218953,>XR_010062944.1,LOC134485072
218955,>XR_010062945.1,LOC134485073
218957,>XR_010062946.1,LOC134485074
218959,>XR_010062947.1,LOC134485086
218961,>XR_010062948.1,LOC134485086
218963,>XR_010062949.1,LOC134485086
218965,>XR_010062950.1,LOC134485086
218967,>XR_010062951.1,LOC134485086
218969,>XR_010062952.1,LOC102546709
218971,>XR_010062953.1,LOC134485093
218973,>XR_010062954.1,LOC134485094
218975,>XR_010062955.1,LOC134485095
218977,>XR_010062956.1,LOC102553133
218979,>XR_010062957.1,LOC108349528
218981,>XR_010062958.1,LOC134485096
218983,>XR_010062959.1,LOC134485096
218985,>XR_010062960.1,LOC134485097
218987,>XR_010062961.1,LOC134485097
218989,>XR_010062962.1,Vstm1
218991,>XR_010062963.1,Lilrb1
218993,>XR_010062964.1,Smokxl-ps8
218995,>XR_010062965.1,Smokxl-ps8
218997,>XR_010062966.1,Smokxl-ps8
218999,>XR_010062967.1,Mark3-ps1
219001,>XR_010062968.1,Mark3-ps1
219003,>XR_010062969.1,LOC134485099
219005,>XR_010062970.1,LOC134485101
219007,>XR_010062971.1,LOC134485103
219009,>XR_010062972.1,LOC134485104
219011,>XR_010062973.1,LOC134485104
219013,>XR_010062974.1,LOC134485106
219015,>XR_010062975.1,LOC108349512
219017,>XR_010062976.1,LOC102550499
219019,>XR_010062977.1,LOC102550499
219021,>XR_010062978.1,LOC134485108
219023,>XR_010062979.1,LOC108349560
219025,>XR_010062980.1,LOC108349560
219027,>XR_010062981.1,LOC108349560
219029,>XR_010062982.1,LOC120099792
219031,>XR_010062983.1,LOC100910905
219033,>XR_010062984.1,LOC102555648
219035,>XR_010062985.1,LOC102555648
219037,>XR_010062986.1,LOC102555648
219039,>XR_010062987.1,LOC102555648
219041,>XR_010062988.1,LOC102555648
219043,>XR_010062989.1,LOC102555770
219045,>XR_010062990.1,LOC134485109
219047,>XR_010062991.1,LOC134485110
219049,>XR_010062992.1,LOC134485112
219051,>XR_010062993.1,Zfp939
219053,>XR_010062994.1,LOC102548014
219055,>XR_010062995.1,LOC102548014
219057,>XR_010062996.1,LOC134485114
219059,>XR_010062997.1,LOC134485115
219061,>XR_010062998.1,LOC134485116
219063,>XR_010062999.1,LOC102548815
219065,>XR_010063000.1,LOC102548815
219067,>XR_010063001.1,LOC102548815
219069,>XR_010063002.1,LOC102549042
219071,>XR_010063003.1,LOC102550061
219073,>XR_010063004.1,LOC102550061
219075,>XR_010063005.1,LOC120099799
219077,>XR_010063006.1,LOC134485118
219079,>XR_010063007.1,LOC134485118
219081,>XR_010063008.1,1700028J19Rikl
219083,>XR_010063009.1,LOC134485119
219085,>XR_010063010.1,LOC134485120
219087,>XR_010063011.1,LOC120099808
219089,>XR_010063012.1,LOC134485121
219091,>XR_010063013.1,LOC120099823
219093,>XR_010063014.1,LOC134485123
219095,>XR_010063015.1,LOC120099827
219097,>XR_010063016.1,LOC120099827
219099,>XR_010063017.1,LOC120099827
219101,>XR_010063018.1,LOC134485124
219103,>XR_010063019.1,LOC102548601
219105,>XR_010063020.1,LOC102548601
219107,>XR_010063021.1,LOC102548601
219109,>XR_010063022.1,LOC134485125
219111,>XR_010063023.1,LOC134485126
219113,>XR_010063024.1,LOC134485127
219115,>XR_010063025.1,LOC102546680
219117,>XR_010063026.1,LOC108349586
219119,>XR_010063027.1,LOC102547214
219121,>XR_010063028.1,LOC102547214
219123,>XR_010063029.1,LOC102547214
219125,>XR_010063030.1,LOC102547214
219127,>XR_010063031.1,LOC102547214
219129,>XR_010063032.1,LOC102547214
219131,>XR_010063033.1,LOC102547214
219133,>XR_010063034.1,LOC102547214
219135,>XR_010063035.1,LOC102547214
219137,>XR_010063036.1,LOC102547214
219139,>XR_010063037.1,LOC102549305
219141,>XR_010063038.1,LOC102549305
219143,>XR_010063039.1,LOC134485128
219145,>XR_010063040.1,LOC102549616
219147,>XR_010063041.1,LOC102549616
219149,>XR_010063042.1,LOC102549616
219151,>XR_010063043.1,LOC102549616
219153,>XR_010063044.1,LOC102549616
219155,>XR_010063045.1,LOC102549616
219157,>XR_010063046.1,LOC134485129
219159,>XR_010063047.1,LOC134485130
219161,>XR_010063048.1,LOC134485131
219163,>XR_010063049.1,Fam169b
219165,>XR_010063050.1,Fam169b
219167,>XR_010063051.1,Fam169b
219169,>XR_010063052.1,Fam169b
219171,>XR_010063053.1,Fam169b
219173,>XR_010063054.1,Macrod1
219175,>XR_010063055.1,Fam169b
219177,>XR_010063056.1,Fam169b
219179,>XR_010063057.1,Fam169b
219181,>XR_010063058.1,LOC134485133
219183,>XR_010063059.1,LOC102553329
219185,>XR_010063060.1,LOC102553329
219187,>XR_010063061.1,LOC102553329
219189,>XR_010063062.1,LOC134485134
219191,>XR_010063063.1,LOC120099851
219193,>XR_010063064.1,LOC134485135
219195,>XR_010063065.1,LOC134485136
219197,>XR_010063066.1,LOC134485136
219199,>XR_010063067.1,LOC134485137
219201,>XR_010063068.1,LOC134485138
219203,>XR_010063069.1,LOC120099856
219205,>XR_010063070.1,LOC134485140
219207,>XR_010063071.1,LOC134485140
219209,>XR_010063072.1,LOC134485140
219211,>XR_010063073.1,LOC134485141
219213,>XR_010063074.1,LOC120099863
219215,>XR_010063075.1,LOC120099863
219217,>XR_010063076.1,LOC102547943
219219,>XR_010063077.1,LOC102547943
219221,>XR_010063078.1,LOC120099866
219223,>XR_010063079.1,LOC120097812
219225,>XR_010063080.1,LOC120099872
219227,>XR_010063081.1,LOC120099872
219229,>XR_010063082.1,LOC134485142
219231,>XR_010063083.1,LOC134485143
219233,>XR_010063084.1,LOC134485143
219235,>XR_010063085.1,Ctxnd1
219237,>XR_010063086.1,Ctxnd1
219239,>XR_010063087.1,Ctxnd1
219241,>XR_010063088.1,Ctxnd1
219243,>XR_010063089.1,Ctxnd1
219245,>XR_010063090.1,Ctxnd1
219247,>XR_010063091.1,Ctxnd1
219249,>XR_010063092.1,Ctxnd1
219251,>XR_010063093.1,Ctxnd1
219253,>XR_010063094.1,LOC134485144
219255,>XR_010063095.1,LOC134485145
219257,>XR_010063096.1,LOC134485146
219259,>XR_010063097.1,LOC134485147
219261,>XR_010063098.1,LOC134485149
219263,>XR_010063099.1,LOC134485150
219265,>XR_010063100.1,LOC134485150
219267,>XR_010063101.1,LOC134485150
219269,>XR_010063102.1,LOC134485150
219271,>XR_010063103.1,LOC134485150
219273,>XR_010063104.1,LOC134485150
219275,>XR_010063105.1,LOC100912031
219277,>XR_010063106.1,LOC100912031
219279,>XR_010063107.1,LOC100912031
219281,>XR_010063108.1,LOC100912031
219283,>XR_010063109.1,LOC134485151
219285,>XR_010063110.1,LOC120099884
219287,>XR_010063111.1,LOC120099884
219289,>XR_010063112.1,LOC134485152
219291,>XR_010063113.1,LOC134485153
219293,>XR_010063114.1,LOC108349194
219295,>XR_010063115.1,LOC108349194
219297,>XR_010063116.1,LOC108349194
219299,>XR_010063117.1,LOC134485154
219301,>XR_010063118.1,LOC134485155
219303,>XR_010063119.1,LOC134485157
219305,>XR_010063120.1,LOC134485158
219307,>XR_010063121.1,Trim30d
219309,>XR_010063122.1,LOC134485159
219311,>XR_010063123.1,LOC134485159
219313,>XR_010063124.1,LOC120099902
219315,>XR_010063125.1,LOC134485160
219317,>XR_010063126.1,LOC134485160
219319,>XR_010063127.1,LOC134485161
219321,>XR_010063128.1,LOC134485162
219323,>XR_010063129.1,LOC134485163
219325,>XR_010063130.1,Zfp382
219327,>XR_010063131.1,LOC134485164
219329,>XR_010063132.1,LOC102547978
219331,>XR_010063133.1,LOC120099909
219333,>XR_010063134.1,LOC120099909
219335,>XR_010063135.1,LOC120099909
219337,>XR_010063136.1,LOC134485165
219339,>XR_010063137.1,LOC134485166
219341,>XR_010063138.1,LOC134485167
219343,>XR_010063139.1,LOC134485168
219345,>XR_010063140.1,LOC134485169
219347,>XR_010063141.1,LOC134485170
219349,>XR_010063142.1,LOC134485171
219351,>XR_010063143.1,LOC102550985
219353,>XR_010063144.1,LOC134485172
219355,>XR_010063145.1,LOC134485173
219357,>XR_010063146.1,LOC134485174
219359,>XR_010063147.1,LOC108349630
219361,>XR_010063148.1,LOC108349630
219363,>XR_010063149.1,LOC108349630
219365,>XR_010063150.1,LOC108349630
219367,>XR_010063151.1,LOC108349630
219369,>XR_010063152.1,LOC134485175
219371,>XR_010063153.1,LOC103691232
219373,>XR_010063154.1,LOC134485176
219375,>XR_010063155.1,LOC103691233
219377,>XR_010063156.1,LOC108349639
219379,>XR_010063157.1,LOC134485177
219381,>XR_010063158.1,LOC120099940
219383,>XR_010063159.1,LOC134485178
219385,>XR_010063160.1,LOC134485178
219387,>XR_010063161.1,LOC134485179
219389,>XR_010063162.1,LOC108349652
219391,>XR_010063163.1,LOC108349652
219393,>XR_010063164.1,LOC120098013
219395,>XR_010063165.1,LOC120098013
219397,>XR_010063166.1,LOC134485180
219399,>XR_010063167.1,Ska2l1
219401,>XR_010063168.1,LOC134485181
219403,>XR_010063169.1,LOC134485182
219405,>XR_010063170.1,LOC134485183
219407,>XR_010063171.1,LOC134485184
219409,>XR_010063172.1,LOC102552773
219411,>XR_010063173.1,LOC134485185
219413,>XR_010063174.1,LOC134485186
219415,>XR_010063175.1,LOC102551753
219417,>XR_010063176.1,LOC134485187
219419,>XR_010063177.1,LOC120099949
219421,>XR_010063178.1,LOC134485188
219423,>XR_010063179.1,LOC102552565
219425,>XR_010063180.1,LOC134485189
219427,>XR_010063181.1,LOC134485190
219429,>XR_010063182.1,LOC134485190
219431,>XR_010063183.1,LOC134485191
219433,>XR_010063184.1,LOC120099954
219435,>XR_010063185.1,LOC120099954
219437,>XR_010063186.1,LOC134485193
219439,>XR_010063187.1,LOC134485194
219441,>XR_010063188.1,LOC134485195
219443,>XR_010063189.1,LOC134485196
219445,>XR_010063190.1,Cfap46
219447,>XR_010063191.1,LOC134485197
219449,>XR_010063192.1,LOC134485198
219451,>XR_010063193.1,LOC102551319
219453,>XR_010063194.1,LOC102551319
219455,>XR_010063195.1,LOC134485199
219457,>XR_010063196.1,LOC134485200
219459,>XR_010063197.1,LOC134485201
219461,>XR_010063198.1,LOC134485202
219463,>XR_010063199.1,LOC134485203
219465,>XR_010063200.1,LOC102552318
219467,>XR_010063201.1,LOC134485204
219469,>XR_010063202.1,LOC108349679
219471,>XR_010063203.1,LOC134485205
219473,>XR_010063204.1,LOC134485206
219475,>XR_010063205.1,LOC134485208
219477,>XR_010063206.1,LOC134485209
219479,>XR_010063207.1,LOC134485209
219481,>XR_010063208.1,LOC134485209
219483,>XR_010063209.1,LOC134485210
219485,>XR_010063210.1,LOC102551351
219487,>XR_010063211.1,LOC102551351
219489,>XR_010063212.1,LOC102551351
219491,>XR_010063213.1,LOC102551351
219493,>XR_010063214.1,Rab1b
219495,>XR_010063215.1,LOC134485211
219497,>XR_010063216.1,LOC134485212
219499,>XR_010063217.1,LOC108349212
219501,>XR_010063218.1,LOC134485214
219503,>XR_010063219.1,LOC120100007
219505,>XR_010063220.1,LOC120100010
219507,>XR_010063221.1,LOC102555808
219509,>XR_010063222.1,LOC102555808
219511,>XR_010063223.1,LOC134485215
219513,>XR_010063224.1,LOC134485216
219515,>XR_010063225.1,LOC134485217
219517,>XR_010063226.1,LOC134485218
219519,>XR_010063227.1,LOC134485219
219521,>XR_010063228.1,LOC120100018
219523,>XR_010063229.1,LOC120100018
219525,>XR_010063230.1,LOC120100017
219527,>XR_010063231.1,LOC134485220
219529,>XR_010063232.1,LOC134485221
219531,>XR_010063233.1,LOC134485222
219533,>XR_010063234.1,LOC102548095
219535,>XR_010063235.1,LOC102548095
219537,>XR_010063236.1,LOC102548095
219539,>XR_010063237.1,LOC102548095
219541,>XR_010063238.1,LOC102548095
219543,>XR_010063239.1,LOC134485223
219545,>XR_010063240.1,LOC102549070
219547,>XR_010063241.1,LOC134485224
219549,>XR_010063242.1,LOC134485225
219551,>XR_010063243.1,LOC120100024
219553,>XR_010063244.1,LOC120100024
219555,>XR_010063245.1,LOC134485226
219557,>XR_010063246.1,LOC134485227
219559,>XR_010063247.1,LOC134485227
219561,>XR_010063248.1,LOC134485228
219563,>XR_010063249.1,LOC134485229
219565,>XR_010063250.1,LOC134485229
219567,>XR_010063251.1,LOC134485230
219569,>XR_010063252.1,LOC134485231
219571,>XR_010063253.1,LOC102553702
219573,>XR_010063254.1,LOC134485232
219575,>XR_010063255.1,LOC134485233
219577,>XR_010063256.1,LOC120100032
219579,>XR_010063257.1,LOC120100032
219581,>XR_010063258.1,LOC120100032
219583,>XR_010063259.1,LOC120100032
219585,>XR_010063260.1,LOC134485236
219587,>XR_010063261.1,LOC102555231
219589,>XR_010063262.1,LOC102555231
219591,>XR_010063263.1,LOC134485237
219593,>XR_010063264.1,LOC134485238
219595,>XR_010063265.1,LOC134485238
219597,>XR_010063266.1,LOC134485239
219599,>XR_010063267.1,LOC134485240
219601,>XR_010063268.1,LOC134485240
219603,>XR_010063269.1,Scd-ps1
219605,>XR_010063270.1,LOC134485241
219607,>XR_010063271.1,LOC134485242
219609,>XR_010063272.1,LOC120100048
219611,>XR_010063273.1,LOC120100048
219613,>XR_010063274.1,LOC120100048
219615,>XR_010063275.1,LOC120100051
219617,>XR_010063276.1,LOC120100051
219619,>XR_010063277.1,LOC120100051
219621,>XR_010063278.1,LOC120100051
219623,>XR_010063279.1,LOC120100051
219625,>XR_010063280.1,LOC120100051
219627,>XR_010063281.1,LOC134485243
219629,>XR_010063282.1,LOC134485243
219631,>XR_010063283.1,LOC134485243
219633,>XR_010063284.1,LOC134485244
219635,>XR_010063285.1,LOC120100053
219637,>XR_010063286.1,LOC120100053
219639,>XR_010063287.1,LOC134485245
219641,>XR_010063288.1,LOC102554215
219643,>XR_010063289.1,LOC102554215
219645,>XR_010063290.1,LOC134485246
219647,>XR_010063291.1,LOC134485247
219649,>XR_010063292.1,LOC134485248
219651,>XR_010063293.1,LOC134485249
219653,>XR_010063294.1,Rccd1-ps1
219655,>XR_010063295.1,Rccd1-ps1
219657,>XR_010063296.1,Rccd1-ps1
219659,>XR_010063297.1,Rccd1-ps1
219661,>XR_010063298.1,LOC102551352
219663,>XR_010063299.1,LOC134485250
219665,>XR_010063300.1,LOC134485251
219667,>XR_010063301.1,LOC102552097
219669,>XR_010063302.1,LOC134485253
219671,>XR_010063303.1,LOC134485254
219673,>XR_010063304.1,LOC134485254
219675,>XR_010063305.1,LOC134485255
219677,>XR_010063306.1,LOC134485256
219679,>XR_010063307.1,LOC120100063
219681,>XR_010063308.1,LOC103691381
219683,>XR_010063309.1,LOC134485257
219685,>XR_010063310.1,LOC134485258
219687,>XR_010063311.1,LOC134485259
219689,>XR_010063312.1,LOC102551125
219691,>XR_010063313.1,LOC102551125
219693,>XR_010063314.1,LOC102551125
219695,>XR_010063315.1,LOC102551125
219697,>XR_010063316.1,LOC102551125
219699,>XR_010063317.1,LOC102551125
219701,>XR_010063318.1,LOC134485260
219703,>XR_010063319.1,LOC120097692
219705,>XR_010063320.1,LOC134485261
219707,>XR_010063321.1,LOC102556644
219709,>XR_010063322.1,LOC134485263
219711,>XR_010063323.1,LOC120100067
219713,>XR_010063324.1,LOC134485264
219715,>XR_010063325.1,LOC120100068
219717,>XR_010063326.1,LOC134485265
219719,>XR_010063327.1,LOC134485266
219721,>XR_010063328.1,LOC108349711
219723,>XR_010063329.1,LOC108349711
219725,>XR_010063330.1,LOC108349715
219727,>XR_010063331.1,LOC134485267
219729,>XR_010063332.1,LOC134485268
219731,>XR_010063333.1,LOC134485268
219733,>XR_010063334.1,LOC134485269
219735,>XR_010063335.1,LOC134485296
219737,>XR_010063336.1,LOC134485297
219739,>XR_010063337.1,LOC134485298
219741,>XR_010063338.1,LOC134485299
219743,>XR_010063339.1,LOC134485300
219745,>XR_010063340.1,LOC134485301
219747,>XR_010063341.1,LOC134485302
219749,>XR_010063342.1,LOC134485303
219751,>XR_010063343.1,LOC134485304
219753,>XR_010063344.1,LOC134485305
219755,>XR_010063345.1,LOC134485306
219757,>XR_010063346.1,LOC134485307
219759,>XR_010063347.1,LOC134485308
219761,>XR_010063348.1,LOC134485309
219763,>XR_010063349.1,LOC134485310
219765,>XR_010063350.1,LOC134485311
219767,>XR_010063351.1,LOC134485312
219769,>XR_010063352.1,LOC134485313
219771,>XR_010063353.1,LOC134485314
219773,>XR_010063354.1,LOC134485315
219775,>XR_010063355.1,LOC134485316
219777,>XR_010063356.1,LOC134485317
219779,>XR_010063357.1,LOC134485318
219781,>XR_010063358.1,LOC134485319
219783,>XR_010063359.1,LOC134485320
219785,>XR_010063360.1,LOC134485321
219787,>XR_010063361.1,LOC134485322
219789,>XR_010063362.1,LOC134485323
219791,>XR_010063363.1,LOC134485324
219793,>XR_010063364.1,LOC134485325
219795,>XR_010063365.1,LOC134485326
219797,>XR_010063366.1,LOC134485327
219799,>XR_010063367.1,LOC134485328
219801,>XR_010063368.1,LOC134485329
219803,>XR_010063369.1,LOC134485330
219805,>XR_010063370.1,LOC134485331
219807,>XR_010063371.1,LOC134485332
219809,>XR_010063372.1,LOC134485333
219811,>XR_010063373.1,LOC134485334
219813,>XR_010063374.1,LOC134485335
219815,>XR_010063375.1,LOC134485336
219817,>XR_010063376.1,LOC134485337
219819,>XR_010063377.1,LOC134485338
219821,>XR_010063378.1,LOC134485339
219823,>XR_010063379.1,LOC134485340
219825,>XR_010063380.1,LOC134485341
219827,>XR_010063381.1,LOC134485342
219829,>XR_010063382.1,LOC134485343
219831,>XR_010063383.1,LOC134485344
219833,>XR_010063384.1,LOC134485345
219835,>XR_010063385.1,LOC134485346
219837,>XR_010063386.1,LOC134485347
219839,>XR_010063387.1,LOC134485348
219841,>XR_010063388.1,LOC134485349
219843,>XR_010063389.1,LOC134485350
219845,>XR_010063390.1,LOC134485351
219847,>XR_010063391.1,LOC134485352
219849,>XR_010063392.1,LOC134485353
219851,>XR_010063393.1,LOC134485354
219853,>XR_010063394.1,LOC134485355
219855,>XR_010063395.1,LOC134485356
219857,>XR_010063396.1,LOC134485357
219859,>XR_010063397.1,LOC134485358
219861,>XR_010063398.1,LOC134485359
219863,>XR_010063399.1,LOC134485360
219865,>XR_010063400.1,LOC134485361
219867,>XR_010063401.1,LOC134485362
219869,>XR_010063402.1,LOC134485363
219871,>XR_010063403.1,LOC134485364
219873,>XR_010063404.1,LOC134485365
219875,>XR_010063405.1,LOC134485366
219877,>XR_010063406.1,LOC134485367
219879,>XR_010063407.1,LOC134485368
219881,>XR_010063408.1,LOC134485369
219883,>XR_010063409.1,LOC134485370
219885,>XR_010063410.1,LOC134485371
219887,>XR_010063411.1,LOC134485372
219889,>XR_010063412.1,LOC134485373
219891,>XR_010063413.1,LOC134485374
219893,>XR_010063414.1,LOC134485375
219895,>XR_010063415.1,LOC134485376
219897,>XR_010063416.1,LOC134485377
219899,>XR_010063417.1,LOC134485378
219901,>XR_010063418.1,LOC134485379
219903,>XR_010063419.1,LOC134485380
219905,>XR_010063420.1,LOC134485381
219907,>XR_010063421.1,LOC134485382
219909,>XR_010063422.1,LOC134485383
