,accession,gene
4707,>NM_001180738.1,CYM1
4709,>NM_001180740.3,NPL3
4711,>NM_001180742.3,GPI17
4713,>NM_001180743.1,PPM1
4715,>NM_001180744.1,PPZ2
4717,>NM_001180745.3,GPI19
4719,>NM_001180746.3,THI74
4721,>NM_001180747.1,LRS4
4723,>NM_001180748.1,DOT1
4725,>NM_001180749.3,APT2
4727,>NM_001180751.3,SSN2
4729,>NM_001180752.1,YDR444W
4731,>NM_001180754.1,ECM11
4733,>NM_001180755.3,RPS17B
4735,>NM_001180756.3,ADA2
4737,>NM_001180757.1,UTP6
4739,>NM_001180758.1,RPS18A
4741,>NM_001180759.3,YHP1
4743,>NM_001180760.3,PPN1
4745,>NM_001180761.1,TSA2
4747,>NM_001180762.1,GUK1
4749,>NM_001180764.3,NHX1
4751,>NM_001180765.3,TOM1
4753,>NM_001180766.1,HEH2
4755,>NM_001180767.1,PFA5
4757,>NM_001180768.3,TFB3
4759,>NM_001180769.3,MFA1
4761,>NM_001180770.1,MRPL28
4763,>NM_001180771.3,STP1
4765,>NM_001180772.3,SPP41
4767,>NM_001180773.1,RMT2
4769,>NM_001180774.1,PKH3
4771,>NM_001180776.3,TLG1
4773,>NM_001180777.3,SDC1
4775,>NM_001180778.2,UGO1
4777,>NM_001180779.1,RPL27B
4779,>NM_001180780.3,TRS31
4781,>NM_001180781.3,PRP3
4783,>NM_001180783.1,JIP4
4785,>NM_001180784.1,YDR476C
4787,>NM_001180785.3,SNF1
4789,>NM_001180786.3,SNM1
4791,>NM_001180787.1,PEX29
4793,>NM_001180788.1,DIG2
4795,>NM_001180789.3,PHO8
4797,>NM_001180790.3,CWC21
4799,>NM_001180791.1,KRE2
4801,>NM_001180792.1,VPS52
4803,>NM_001180793.3,VPS72
4805,>NM_001180794.3,VPS60
4807,>NM_001180795.1,RIB3
4809,>NM_001180796.1,PAC11
4811,>NM_001180797.3,SLD5
4813,>NM_001180798.3,PKH1
4815,>NM_001180800.1,IZH1
4817,>NM_001180801.1,MZM1
4819,>NM_001180802.3,RSM28
4821,>NM_001180803.3,VPS3
4823,>NM_001180804.1,PUF6
4825,>NM_001180805.1,ITR1
4827,>NM_001180806.3,SEC20
4829,>NM_001180807.3,LCD1
4831,>NM_001180808.1,RPL37B
4833,>NM_001180809.1,PLM2
4835,>NM_001180810.3,SAM2
4837,>NM_001180811.3,LPP1
4839,>NM_001180812.1,SPG3
4841,>NM_001180813.2,PSP1
4843,>NM_001180814.3,GMC1
4845,>NM_001180815.3,GIN4
4847,>NM_001180816.1,GNP1
4849,>NM_001180818.1,SMT3
4851,>NM_001180819.3,SDH7
4853,>NM_001180820.3,EMI1
4855,>NM_001180821.1,GRX2
4857,>NM_001180822.1,YDR514C
4859,>NM_001180823.3,SLF1
4861,>NM_001180824.3,EMI2
4863,>NM_001180825.1,GRH1
4865,>NM_001180826.1,EUG1
4867,>NM_001180827.3,FPR2
4869,>NM_001180828.3,URC2
4871,>NM_001180830.1,SPS2
4873,>NM_001180831.1,SPS1
4875,>NM_001180832.3,AGE1
4877,>NM_001180835.4,RBA50
4879,>NM_001180836.3,HLR1
4881,>NM_001180837.1,QCR7
4883,>NM_001180838.1,APA2
4885,>NM_001180839.3,CAB1
4887,>NM_001180840.3,KRE28
4889,>NM_001180841.1,HSP31
4891,>NM_001180842.1,FIT1
4893,>NM_001180844.3,STL1
4895,>NM_001180846.3,PAD1
4897,>NM_001180847.1,FDC1
4899,>NM_001180848.1,IRC4
4901,>NM_001180849.4,YDR541C
4903,>NM_001180850.3,PAU10
4905,>NM_001180853.1,YRF1-1
4907,>NM_001180854.3,SOM1
4909,>NM_001180855.1,YEL076C-A
4911,>NM_001180857.3,TMA20
4913,>NM_001180858.1,FCY22
4915,>NM_001180860.1,AIM11
4917,>NM_001180862.2,YFL002W-A
4919,>NM_001180864.1,SMX2
4921,>NM_001180865.3,LSB3
4923,>NM_001180866.1,ERG26
4925,>NM_001180867.1,ERP6
4927,>NM_001180868.1,CDH1
4929,>NM_001180869.3,RPN14
4931,>NM_001180870.1,COG7
4933,>NM_001180871.1,PMC1
4935,>NM_001180873.1,PMA1
4937,>NM_001180874.1,LEU1
4939,>NM_001180875.1,MPO1
4941,>NM_001180876.3,SCL1
4943,>NM_001180877.1,ERG4
4945,>NM_001180878.1,PDR1
4947,>NM_001180879.1,PUF4
4949,>NM_001180880.3,BIL2
4951,>NM_001180881.1,KAP122
4953,>NM_001180882.1,ATE1
4955,>NM_001180883.1,JAC1
4957,>NM_001180884.3,CKB1
4959,>NM_001180885.1,GET1
4961,>NM_001180886.1,ALK1
4963,>NM_001180887.1,STT3
4965,>NM_001180888.3,PIB2
4967,>NM_001180890.1,PGD1
4969,>NM_001180891.1,TRP5
4971,>NM_001180892.1,CWH41
4973,>NM_001180893.3,SCW11
4975,>NM_001180894.1,CGR1
4977,>NM_001180895.1,RPL30
4979,>NM_001180896.1,RPL24A
4981,>NM_001180897.3,AGA2
4983,>NM_001180898.2,HOP2
4985,>NM_001180900.1,MIG1
4987,>NM_001180901.1,VIR1
4989,>NM_001180902.3,PNC1
4991,>NM_001180903.1,OCH1
4993,>NM_001180904.1,YGL039W
4995,>NM_001180905.1,HEM2
4997,>NM_001180908.1,DST1
4999,>NM_001180909.1,RNA15
5001,>NM_001180910.3,RIM8
5003,>NM_001180912.1,ALG13
5005,>NM_001180913.1,RPT6
5007,>NM_001180914.1,TIF4632
5009,>NM_001180915.3,TYW3
5011,>NM_001180916.1,MST27
5013,>NM_001180918.1,PRM8
5015,>NM_001180919.1,ERV14
5017,>NM_001180920.3,OLE1
5019,>NM_001180921.2,SDS23
5021,>NM_001180922.1,GEP7
5023,>NM_001180923.1,RAD6
5025,>NM_001180924.4,PKP2
5027,>NM_001180925.1,YBP2
5029,>NM_001180926.1,DUO1
5031,>NM_001180927.1,PYC1
5033,>NM_001180928.4,PUS2
5035,>NM_001180929.1,MRH4
5037,>NM_001180930.1,ALG2
5039,>NM_001180931.1,SGF73
5041,>NM_001180932.3,NPY1
5043,>NM_001180933.1,MNP1
5045,>NM_001180935.1,RPB9
5047,>NM_001180936.1,AFT1
5049,>NM_001180938.3,HSF1
5051,>NM_001180940.1,MPS2
5053,>NM_001180941.1,RPL7A
5055,>NM_001180942.1,HNM1
5057,>NM_001180943.3,DBP3
5059,>NM_001180944.1,KXD1
5061,>NM_001180945.1,MPC1
5063,>NM_001180946.1,YGL081W
5065,>NM_001180947.3,YGL082W
5067,>NM_001180948.1,SCY1
5069,>NM_001180949.1,GUP1
5071,>NM_001180950.1,LCL3
5073,>NM_001180951.3,MAD1
5075,>NM_001180952.1,MMS2
5077,>NM_001180954.1,ALPHA
5079,>NM_001180955.1,LIF1
5081,>NM_001180956.3,NBP35
5083,>NM_001180957.1,NUP145
5085,>NM_001180958.1,SPC105
5087,>NM_001180959.1,PAN2
5089,>NM_001180960.3,VPS45
5091,>NM_001180961.1,TOS8
5093,>NM_001180962.1,SRM1
5095,>NM_001180963.1,USE1
5097,>NM_001180964.3,LSG1
5099,>NM_001180965.1,SEH1
5101,>NM_001180966.1,YGK1
5103,>NM_001180968.1,RPL28
5105,>NM_001180969.3,VPS73
5107,>NM_001180970.1,ARC1
5109,>NM_001180971.1,MLC1
5111,>NM_001180972.1,RMD9
5113,>NM_001180973.3,YGL108C
5115,>NM_001180975.1,CUE3
5117,>NM_001180976.1,NSA1
5119,>NM_001180977.1,TAF6
5121,>NM_001180978.3,SLD3
5123,>NM_001180979.1,YGL114W
5125,>NM_001180980.1,SNF4
5127,>NM_001180981.1,CDC20
5129,>NM_001180982.3,ARO5
5131,>NM_001180984.1,COQ8
5133,>NM_001180985.1,PRP43
5135,>NM_001180986.1,GPG1
5137,>NM_001180987.3,NAB2
5139,>NM_001180988.1,RPS2
5141,>NM_001180989.2,MON1
5143,>NM_001180990.1,MET13
5145,>NM_001180991.3,SCS3
5147,>NM_001180992.1,SOH1
5149,>NM_001180993.1,CWC23
5151,>NM_001180994.2,RSM23
5153,>NM_001180995.3,CEG1
5155,>NM_001180996.1,SNT2
5157,>NM_001180998.1,ITC1
5159,>NM_001180999.1,PCL10
5161,>NM_001181000.3,RPL1B
5163,>NM_001181001.1,MRM2
5165,>NM_001181002.1,SEC27
5167,>NM_001181003.1,YGL138C
5169,>NM_001181004.3,FLC3
5171,>NM_001181005.1,YGL140C
5173,>NM_001181006.1,HUL5
5175,>NM_001181007.1,GPI10
5177,>NM_001181008.3,MRF1
5179,>NM_001181009.1,ROG1
5181,>NM_001181010.2,TIP20
5183,>NM_001181011.1,RRT6
5185,>NM_001181012.3,RPL9A
5187,>NM_001181013.1,ARO2
5189,>NM_001181015.1,INO80
5191,>NM_001181016.1,NUT1
5193,>NM_001181018.3,PEX14
5195,>NM_001181019.1,LYS5
5197,>NM_001181020.1,CDC43
5199,>NM_001181021.1,AMS1
5201,>NM_001181022.3,ARI1
5203,>NM_001181023.1,RCK1
5205,>NM_001181024.1,YGL159W
5207,>NM_001181025.1,AIM14
5209,>NM_001181026.3,YIP5
5211,>NM_001181027.1,SUT1
5213,>NM_001181028.1,RAD54
5215,>NM_001181029.1,YRB30
5217,>NM_001181031.3,CUP2
5219,>NM_001181032.1,PMR1
5221,>NM_001181033.1,HUR1
5223,>NM_001181034.1,SUA5
5225,>NM_001181035.3,SPO74
5227,>NM_001181036.1,ROK1
5229,>NM_001181037.1,NUP49
5231,>NM_001181038.1,XRN1
5233,>NM_001181039.3,BUD13
5235,>NM_001181040.1,SAE2
5237,>NM_001181041.1,YGL176C
5239,>NM_001181043.1,MPT5
5241,>NM_001181044.3,TOS3
5243,>NM_001181045.1,ATG1
5245,>NM_001181046.1,GTS1
5247,>NM_001181048.1,MND1
5249,>NM_001181049.3,STR3
5251,>NM_001181050.1,YGL185C
5253,>NM_001181051.1,TPN1
5255,>NM_001181052.1,COX4
5257,>NM_001181054.1,RPS26A
5259,>NM_001181055.1,CDC55
5261,>NM_001181056.1,COX13
5263,>NM_001181057.3,IME4
5265,>NM_001181058.1,YGL193C
5267,>NM_001181059.1,HOS2
5269,>NM_001181060.3,GCN1
5271,>NM_001181061.1,DSD1
5273,>NM_001181062.2,MDS3
5275,>NM_001181063.1,YIP4
5277,>NM_001181065.3,EMP24
5279,>NM_001181066.1,MCM6
5281,>NM_001181067.1,ARO8
5283,>NM_001181068.1,KEX1
5285,>NM_001181070.1,POX1
5287,>NM_001181071.1,CHC1
5289,>NM_001181072.1,SPT16
5291,>NM_001181073.2,SIP2
5293,>NM_001181074.1,MIG2
5295,>NM_001181075.1,YPT32
5297,>NM_001181076.1,NCS6
5299,>NM_001181077.1,VAM7
5301,>NM_001181078.1,SKI8
5303,>NM_001181080.1,CLG1
5305,>NM_001181081.1,KIP3
5307,>NM_001181084.1,MDM34
5309,>NM_001181085.1,BOL2
5311,>NM_001181086.1,NIF3
5313,>NM_001181087.1,EDC1
5315,>NM_001181088.1,COG1
5317,>NM_001181089.1,SDT1
5319,>NM_001181090.1,VRG4
5321,>NM_001181091.1,OST5
5323,>NM_001181092.1,MTC3
5325,>NM_001181093.1,VID30
5327,>NM_001181094.1,SHE10
5329,>NM_001181095.1,SAP4
5331,>NM_001181096.1,YGL230C
5333,>NM_001181097.1,EMC4
5335,>NM_001181098.1,TAN1
5337,>NM_001181099.1,SEC15
5339,>NM_001181100.1,ADE57
5341,>NM_001181101.1,YGL235W
5343,>NM_001181102.1,MTO1
5345,>NM_001181103.1,HAP2
5347,>NM_001181104.1,CSE1
5349,>NM_001181106.1,DOC1
5351,>NM_001181107.1,KAP114
5353,>NM_001181108.1,ANK1
5355,>NM_001181109.1,TAD1
5357,>NM_001181110.1,RTF1
5359,>NM_001181111.1,GUS1
5361,>NM_001181112.1,RAI1
5363,>NM_001181113.1,BRR6
5365,>NM_001181114.1,PDE1
5367,>NM_001181115.1,ZIP2
5369,>NM_001181116.1,RMR1
5371,>NM_001181117.1,HFM1
5373,>NM_001181118.1,RTG2
5375,>NM_001181119.1,HXK2
5377,>NM_001181120.1,FZF1
5379,>NM_001181121.1,ZRT1
5381,>NM_001181122.1,ADH4
5383,>NM_001181123.1,MNT2
5385,>NM_001181124.1,VEL1
5387,>NM_001181125.1,YPS5
5389,>NM_001181126.1,YGL260W
5391,>NM_001181127.1,PAU11
5393,>NM_001181128.1,YGL262W
5395,>NM_001181129.1,COS12
5397,>NM_001181130.3,EFM5
5399,>NM_001181131.1,SWC4
5401,>NM_001181132.1,CUL3
5403,>NM_001181133.1,PEX31
5405,>NM_001181134.3,TFG2
5407,>NM_001181135.1,PRP18
5409,>NM_001181136.1,ECT1
5411,>NM_001181137.1,STF2
5413,>NM_001181138.3,SEC9
5415,>NM_001181139.1,NMA2
5417,>NM_001181141.1,MCY1
5419,>NM_001181142.1,SNU71
5421,>NM_001181143.3,MSB2
5423,>NM_001181144.1,EAT1
5425,>NM_001181145.1,YGR016W
5427,>NM_001181146.1,YGR017W
5429,>NM_001181148.3,UGA1
5431,>NM_001181149.1,VMA7
5433,>NM_001181150.1,DPC29
5435,>NM_001181152.1,MTL1
5437,>NM_001181153.3,THG1
5439,>NM_001181155.3,YGR026W
5441,>NM_001181156.1,RPS25A
5443,>NM_001181157.3,MSP1
5445,>NM_001181158.3,ERV1
5447,>NM_001181159.1,POP6
5449,>NM_001181160.1,IMO32
5451,>NM_001181161.3,GSC2
5453,>NM_001181162.3,TIM21
5455,>NM_001181163.1,RPL26B
5457,>NM_001181164.1,YGR035C
5459,>NM_001181165.3,CAX4
5461,>NM_001181166.3,ACB1
5463,>NM_001181167.1,ORM1
5465,>NM_001181169.3,KSS1
5467,>NM_001181170.3,BUD9
5469,>NM_001181171.1,MTE1
5471,>NM_001181172.1,NQM1
5473,>NM_001181173.1,RME1
5475,>NM_001181175.3,TAM41
5477,>NM_001181176.3,TFC4
5479,>NM_001181177.1,UFD1
5481,>NM_001181178.1,SCM4
5483,>NM_001181181.1,FMP48
5485,>NM_001181182.3,MCO32
5487,>NM_001181183.4,YGR054W
5489,>NM_001181184.1,MUP1
5491,>NM_001181185.1,RSC1
5493,>NM_001181186.3,LST7
5495,>NM_001181187.2,PEF1
5497,>NM_001181188.3,SPR3
5499,>NM_001181189.3,ERG25
5501,>NM_001181190.1,ADE6
5503,>NM_001181191.1,COX18
5505,>NM_001181192.3,SPT4
5507,>NM_001181194.1,VHT1
5509,>NM_001181195.3,GID10
5511,>NM_001181196.4,YGR067C
5513,>NM_001181197.1,ART5
5515,>NM_001181199.2,ROM1
5517,>NM_001181200.3,ENV11
5519,>NM_001181201.1,UPF3
5521,>NM_001181203.3,SMD1
5523,>NM_001181204.3,PRP38
5525,>NM_001181205.1,MRPL25
5527,>NM_001181206.1,PEX8
5529,>NM_001181207.3,PAC10
5531,>NM_001181208.1,YGR079W
5533,>NM_001181209.3,TWF1
5535,>NM_001181210.3,SLX9
5537,>NM_001181211.1,TOM20
5539,>NM_001181212.1,GCD2
5541,>NM_001181213.3,MRP13
5543,>NM_001181214.1,RPL11B
5545,>NM_001181215.3,PIL1
5547,>NM_001181216.3,PDC6
5549,>NM_001181217.1,CTT1
5551,>NM_001181218.1,NNF2
5553,>NM_001181219.3,UTP22
5555,>NM_001181220.1,PRP31
5557,>NM_001181221.3,DBF2
5559,>NM_001181222.3,DRN1
5561,>NM_001181223.1,VAS1
5563,>NM_001181224.1,RRP46
5565,>NM_001181225.3,TPC1
5567,>NM_001181226.1,ASK10
5569,>NM_001181227.3,ESP1
5571,>NM_001181228.3,TEL2
5573,>NM_001181229.1,MDR1
5575,>NM_001181230.1,PCP1
5577,>NM_001181231.3,GTF1
5579,>NM_001181232.1,NOP7
5581,>NM_001181233.3,SRB5
5583,>NM_001181234.3,VMA21
5585,>NM_001181235.1,VOA1
5587,>NM_001181237.1,CLB1
5589,>NM_001181238.3,CLB6
5591,>NM_001181239.3,CLD1
5593,>NM_001181240.1,YGR111W
5595,>NM_001181241.1,SHY1
5597,>NM_001181242.3,DAM1
5599,>NM_001181245.1,SPT6
5601,>NM_001181246.3,YGR117C
5603,>NM_001181247.3,RPS23A
5605,>NM_001181248.1,NUP57
5607,>NM_001181249.1,COG2
5609,>NM_001181250.3,MEP1
5611,>NM_001181251.3,YGR122W
5613,>NM_001181252.3,PPT1
5615,>NM_001181253.1,ASN2
5617,>NM_001181254.1,VSB1
5619,>NM_001181255.3,YGR126W
5621,>NM_001181256.1,YGR127W
5623,>NM_001181257.3,UTP8
5625,>NM_001181258.3,SYF2
5627,>NM_001181259.1,YGR130C
5629,>NM_001181260.1,FHN1
5631,>NM_001181261.3,PHB1
5633,>NM_001181262.1,PEX4
5635,>NM_001181263.3,CAF130
5637,>NM_001181264.3,PRE9
5639,>NM_001181265.1,LSB1
5641,>NM_001181267.1,TPO2
5643,>NM_001181269.3,CBF2
5645,>NM_001181270.1,VPS62
5647,>NM_001181271.3,BTN2
5649,>NM_001181272.3,SKN1
5651,>NM_001181273.1,THI4
5653,>NM_001181274.2,ENP2
5655,>NM_001181275.3,ECL1
5657,>NM_001181276.3,NAT2
5659,>NM_001181277.3,RPL24B
5661,>NM_001181278.1,GPC1
5663,>NM_001181279.1,CCM1
5665,>NM_001181281.3,RSR1
5667,>NM_001181282.2,YGR153W
5669,>NM_001181283.3,GTO1
5671,>NM_001181284.3,CYS4
5673,>NM_001181285.1,PTI1
5675,>NM_001181286.1,CHO2
5677,>NM_001181287.3,MTR3
5679,>NM_001181288.1,NSR1
5681,>NM_001181290.3,RTS3
5683,>NM_001181291.3,TIF4631
5685,>NM_001181292.3,GTR2
5687,>NM_001181294.1,MRPS35
5689,>NM_001181295.1,TRS65
5691,>NM_001181296.3,CLC1
5693,>NM_001181297.1,PEX35
5695,>NM_001181298.3,PUS6
5697,>NM_001181299.1,PSD2
5699,>NM_001181300.1,MSM1
5701,>NM_001181301.3,YIP1
5703,>NM_001181302.1,RBG2
5705,>NM_001181303.3,CBP4
5707,>NM_001181304.1,ERG1
5709,>NM_001181306.1,ATF2
5711,>NM_001181307.3,PBP1
5713,>NM_001181308.1,OKP1
5715,>NM_001181309.3,RNR4
5717,>NM_001181310.3,TIM13
5719,>NM_001181312.1,QCR9
5721,>NM_001181313.1,UBR1
5723,>NM_001181314.3,TYS1
5725,>NM_001181315.1,TFG1
5727,>NM_001181316.3,HGH1
5729,>NM_001181317.3,BUB1
5731,>NM_001181318.1,CRH1
5733,>NM_001181320.1,HIP1
5735,>NM_001181321.3,TDH3
5737,>NM_001181322.1,PDX1
5739,>NM_001181323.3,XKS1
5741,>NM_001181324.3,SKI6
5743,>NM_001181325.1,FYV8
5745,>NM_001181326.1,SNG1
5747,>NM_001181327.3,YPP1
5749,>NM_001181328.1,PMT6
5751,>NM_001181329.3,ELP2
5753,>NM_001181330.3,YGR201C
5755,>NM_001181331.1,PCT1
5757,>NM_001181332.1,YCH1
5759,>NM_001181333.3,ADE3
5761,>NM_001181334.3,TDA10
5763,>NM_001181335.3,MVB12
5765,>NM_001181336.1,CIR1
5767,>NM_001181337.1,SER2
5769,>NM_001181338.3,TRX2
5771,>NM_001181339.1,YGR210C
5773,>NM_001181340.3,ZPR1
5775,>NM_001181341.3,SLI1
5777,>NM_001181342.1,RTA1
5779,>NM_001181343.1,RPS0A
5781,>NM_001181344.3,RSM27
5783,>NM_001181345.1,GPI1
5785,>NM_001181346.3,CCH1
5787,>NM_001181347.3,CRM1
5789,>NM_001181349.1,MRPL9
5791,>NM_001181350.2,TOS2
5793,>NM_001181351.3,PET54
5795,>NM_001181352.1,HSV2
5797,>NM_001181353.3,AZR1
5799,>NM_001181354.3,AMA1
5801,>NM_001181356.2,DIE2
5803,>NM_001181358.1,SMI1
5805,>NM_001181359.3,BNS1
5807,>NM_001181360.1,PHB2
5809,>NM_001181361.3,NAS6
5811,>NM_001181362.3,PHO81
5813,>NM_001181363.1,YHB1
5815,>NM_001181364.1,MIC26
5817,>NM_001181365.3,SPG1
5819,>NM_001181366.1,YGR237C
5821,>NM_001181367.3,KEL2
5823,>NM_001181368.3,PEX21
5825,>NM_001181369.1,PFK1
5827,>NM_001181370.3,YAP1802
5829,>NM_001181372.1,MPC3
5831,>NM_001181373.3,LSC2
5833,>NM_001181374.3,SDA1
5835,>NM_001181375.1,BRF1
5837,>NM_001181376.1,CPD1
5839,>NM_001181377.3,SOL4
5841,>NM_001181378.1,MGA1
5843,>NM_001181379.3,RIE1
5845,>NM_001181380.3,NOP19
5847,>NM_001181381.1,GCN5
5849,>NM_001181382.1,PUP2
5851,>NM_001181383.3,ENO1
5853,>NM_001181384.1,COQ6
5855,>NM_001181385.3,GND2
5857,>NM_001181386.3,MTM1
5859,>NM_001181387.1,RAD2
5861,>NM_001181389.1,TNA1
5863,>NM_001181390.3,APL6
5865,>NM_001181391.1,BUD32
5867,>NM_001181392.3,SAY1
5869,>NM_001181393.3,MES1
5871,>NM_001181395.1,YGR266W
5873,>NM_001181396.1,FOL2
5875,>NM_001181397.3,HUA1
5877,>NM_001181399.1,YTA7
5879,>NM_001181400.4,SLH1
5881,>NM_001181402.1,YGR273C
5883,>NM_001181403.2,TAF1
5885,>NM_001181404.3,RTT102
5887,>NM_001181405.1,RNH70
5889,>NM_001181406.3,CAB4
5891,>NM_001181407.3,CWC22
5893,>NM_001181408.1,SCW4
5895,>NM_001181409.1,PXR1
5897,>NM_001181410.3,YOR1
5899,>NM_001181411.1,BGL2
5901,>NM_001181412.3,UPA1
5903,>NM_001181413.3,ERV29
5905,>NM_001181414.1,ZUO1
5907,>NM_001181415.1,BIO2
5909,>NM_001181416.3,IMA1
5911,>NM_001181417.1,MAL13
5913,>NM_001181418.3,MAL11
5915,>NM_001181421.3,MAL12
5917,>NM_001181423.1,PAU12
5919,>NM_001181424.1,COS6
5921,>NM_001181425.3,YRF1-3
5923,>NM_001181426.1,QCR10
5925,>NM_001181427.1,TIM10
5927,>NM_001181428.1,ECM12
5929,>NM_001181431.2,YHR214C-B
5931,>NM_001181433.3,YIL014C-A
5933,>NM_001181434.4,YIL082W-A
5935,>NM_001181435.1,PRE3
5937,>NM_001181436.3,OST1
5939,>NM_001181437.1,COX16
5941,>NM_001181438.1,SYS1
5943,>NM_001181439.3,CYR1
5945,>NM_001181440.1,CTK2
5947,>NM_001181442.2,CCT8
5949,>NM_001181444.3,NOP9
5951,>NM_001181445.2,RPC17
5953,>NM_001181446.1,VTC4
5955,>NM_001181447.3,MAD3
5957,>NM_001181448.1,CCT3
5959,>NM_001181450.1,TPH3
5961,>NM_001181453.3,MPS3
5963,>NM_001181454.1,BBC1
5965,>NM_001181457.1,PET130
5967,>NM_001181458.3,APS3
5969,>NM_001181459.1,RRN7
5971,>NM_001181460.1,RNR2
5973,>NM_001181461.3,YJL027C
5975,>NM_001181462.1,YJL028W
5977,>NM_001181463.1,VPS53
5979,>NM_001181464.3,MAD2
5981,>NM_001181465.1,BET4
5983,>NM_001181467.1,HCA4
5985,>NM_001181468.3,KAR2
5987,>NM_001181469.1,TAD2
5989,>NM_001181470.1,SNX4
5991,>NM_001181471.3,IRC18
5993,>NM_001181472.1,LOH1
5995,>NM_001181473.1,NUP192
5997,>NM_001181474.3,NSP1
5999,>NM_001181475.1,MHP1
6001,>NM_001181476.1,YJL043W
6003,>NM_001181477.3,GYP6
6005,>NM_001181478.1,SDH9
6007,>NM_001181479.1,AIM22
6009,>NM_001181480.3,RTT101
6011,>NM_001181481.1,UBX6
6013,>NM_001181482.3,CHM7
6015,>NM_001181483.1,MTR4
6017,>NM_001181484.1,IRC8
6019,>NM_001181485.3,TDH1
6021,>NM_001181486.1,PEP8
6023,>NM_001181487.3,TIM54
6025,>NM_001181488.1,LOG1
6027,>NM_001181489.1,ZAP1
6029,>NM_001181490.3,IKS1
6031,>NM_001181491.1,BIT61
6033,>NM_001181492.1,YHC3
6035,>NM_001181493.3,BNA3
6037,>NM_001181494.1,NUP82
6039,>NM_001181495.1,LAS21
6041,>NM_001181496.1,MRPL8
6043,>NM_001181498.1,DLS1
6045,>NM_001181499.3,MPM1
6047,>NM_001181501.1,YJL068C
6049,>NM_001181502.1,UTP18
6051,>NM_001181503.3,YJL070C
6053,>NM_001181504.1,ARG2
6055,>NM_001181505.1,PSF2
6057,>NM_001181506.3,JEM1
6059,>NM_001181507.1,SMC3
6061,>NM_001181509.1,NET1
6063,>NM_001181510.1,ICS3
6065,>NM_001181511.1,PRY3
6067,>NM_001181512.1,PRY1
6069,>NM_001181513.1,SCP160
6071,>NM_001181514.1,ARP4
6073,>NM_001181515.1,IML2
6075,>NM_001181516.1,TAX4
6077,>NM_001181517.1,ALY2
6079,>NM_001181518.1,EXO70
6081,>NM_001181520.1,TRL1
6083,>NM_001181521.1,ARG3
6085,>NM_001181522.1,SIP4
6087,>NM_001181523.1,DPB11
6089,>NM_001181524.1,GWT1
6091,>NM_001181525.1,SRS2
6093,>NM_001181526.1,TOK1
6095,>NM_001181527.1,KHA1
6097,>NM_001181528.1,BCK1
6099,>NM_001181529.1,MRPL49
6101,>NM_001181530.1,PHS1
6103,>NM_001181531.1,SAP185
6105,>NM_001181532.1,CHS6
6107,>NM_001181533.1,LSB6
6109,>NM_001181534.1,GSH1
6111,>NM_001181535.1,MEF2
6113,>NM_001181536.1,GSM1
6115,>NM_001181537.1,PAM16
6117,>NM_001181538.1,SET4
6119,>NM_001181539.1,IME2
6121,>NM_001181540.1,YJL107C
6123,>NM_001181541.1,PRM10
6125,>NM_001181542.1,UTP10
6127,>NM_001181543.1,GZF3
6129,>NM_001181544.1,CCT7
6131,>NM_001181545.2,MDV1
6133,>NM_001181546.3,YJL113W
6135,>NM_001181547.2,YJL114W
6137,>NM_001181548.1,ASF1
6139,>NM_001181549.1,NCA3
6141,>NM_001181550.1,PHO86
6143,>NM_001181551.1,YJL118W
6145,>NM_001181554.1,RPE1
6147,>NM_001181555.1,ALB1
6149,>NM_001181556.1,MTC1
6151,>NM_001181557.1,LSM1
6153,>NM_001181558.1,GCD14
6155,>NM_001181559.1,NIT2
6157,>NM_001181560.1,SPT10
6159,>NM_001181561.2,PBS2
6161,>NM_001181562.1,TRK1
6163,>NM_001181563.2,URA2
6165,>NM_001181564.1,AIM23
6167,>NM_001181565.1,YJL132W
6169,>NM_001181566.1,MRS3
6171,>NM_001181567.1,LCB3
6173,>NM_001181569.1,RPS21B
6175,>NM_001181570.1,GLG2
6177,>NM_001181571.1,TIF2
6179,>NM_001181572.1,YUR1
6181,>NM_001181573.1,RPB4
6183,>NM_001181574.1,YAK1
6185,>NM_001181576.1,TIM17
6187,>NM_001181577.1,ROQ1
6189,>NM_001181578.1,SFH5
6191,>NM_001181579.1,IDS2
6193,>NM_001181580.1,SMT1
6195,>NM_001181581.1,RPA34
6197,>NM_001181582.1,DAS1
6199,>NM_001181584.1,SNA3
6201,>NM_001181586.1,INO1
6203,>NM_001181587.1,VPS35
6205,>NM_001181588.1,FBP26
6207,>NM_001181589.1,SSY5
6209,>NM_001181590.1,FAR1
6211,>NM_001181591.1,CIS3
6213,>NM_001181592.1,HSP150
6215,>NM_001181593.1,PIR5
6217,>NM_001181594.1,FMP33
6219,>NM_001181595.1,JJJ2
6221,>NM_001181596.1,YJL163C
6223,>NM_001181597.2,TPK1
6225,>NM_001181598.1,HAL5
6227,>NM_001181599.1,QCR8
6229,>NM_001181600.1,ERG20
6231,>NM_001181601.2,SET2
6233,>NM_001181603.1,ASG7
6235,>NM_001181604.2,TOH1
6237,>NM_001181605.1,CPS1
6239,>NM_001181606.1,RFA3
6241,>NM_001181607.1,KRE9
6243,>NM_001181609.1,SWI3
6245,>NM_001181610.1,RPL17B
6247,>NM_001181611.1,ATG27
6249,>NM_001181612.2,PFD1
6251,>NM_001181613.1,ATP12
6253,>NM_001181614.1,RBH1
