,accession,gene
141085,>XR_001469162.4,AMDHD2
141087,>XR_001469167.4,LOC107054664
141089,>XR_001469170.4,CATSPER4
141091,>XR_001469174.3,LOC107054670
141093,>XR_001469178.4,LOC107054672
141095,>XR_001469186.2,LOC107054677
141097,>XR_001469190.3,LOC107054682
141099,>XR_001469191.3,LOC107054681
141101,>XR_001469198.3,LOC107054686
141103,>XR_001469266.4,SPICE1
141105,>XR_001469271.4,GAS7
141107,>XR_001469283.3,LOC107054725
141109,>XR_001469284.4,LOC107054726
141111,>XR_001469286.4,LOC107054727
141113,>XR_001469316.4,LOC107054735
141115,>XR_001469317.2,LOC107054736
141117,>XR_001469322.4,LOC107054740
141119,>XR_001469332.4,LOC107054744
141121,>XR_001469335.4,LOC107054748
141123,>XR_001469347.4,NAT9
141125,>XR_001469353.4,ABCC3
141127,>XR_001469376.4,ERAL1
141129,>XR_001469377.4,ERAL1
141131,>XR_001469405.3,LOC107054775
141133,>XR_001469407.4,LOC107054777
141135,>XR_001469416.3,LOC107054781
141137,>XR_001469417.4,GTF2I
141139,>XR_001469422.4,LOC107054784
141141,>XR_001469426.3,LOC101747302
141143,>XR_001469427.3,LOC101747302
141145,>XR_001469439.4,HSD3B7
141147,>XR_001469462.4,LOC107054800
141149,>XR_001469467.4,LOC107054806
141151,>XR_001469469.4,IMPG2
141153,>XR_001469471.4,LOC107054808
141155,>XR_001469491.4,LOC107054812
141157,>XR_001469492.4,LOC107054812
141159,>XR_001469498.4,RBM23
141161,>XR_001469499.4,RBM23
141163,>XR_001469507.4,LOC107054815
141165,>XR_001469510.4,CD200
141167,>XR_001469561.4,VAPB
141169,>XR_001469562.4,VAPB
141171,>XR_001469567.4,CBLN3
141173,>XR_001469572.4,LOC101748448
141175,>XR_001469575.4,LOC107054821
141177,>XR_001469577.4,LOC107054823
141179,>XR_001469592.4,LOC101751795
141181,>XR_001469600.4,LOC107054835
141183,>XR_001469607.4,LOC107054840
141185,>XR_001469611.3,LOC107054844
141187,>XR_001469612.3,LOC107054844
141189,>XR_001469621.3,LOC107054850
141191,>XR_001469638.4,LOC107054859
141193,>XR_001469651.4,LOC107054866
141195,>XR_001469654.4,LSM14B
141197,>XR_001469656.3,LOC107054870
141199,>XR_001469660.4,PREX1
141201,>XR_001469674.4,PABPC1L
141203,>XR_001469690.4,LOC101750366
141205,>XR_001469709.4,LOC107054894
141207,>XR_001469715.4,LOC107054896
141209,>XR_001469725.4,PER3
141211,>XR_001469728.3,LOC107054902
141213,>XR_001469732.3,LZIC
141215,>XR_001469733.3,LZIC
141217,>XR_001469734.4,TARDBP
141219,>XR_001469737.4,NECAP2
141221,>XR_001469739.4,DHRS3
141223,>XR_001469745.4,LOC107054908
141225,>XR_001469769.4,LOC107054918
141227,>XR_001469793.4,LOC107054930
141229,>XR_001469797.4,CEP97
141231,>XR_001469806.3,LOC107054938
141233,>XR_001469813.4,LOC107054940
141235,>XR_001469815.4,LOC101752312
141237,>XR_001469818.4,USP48
141239,>XR_001469826.4,CHMP7
141241,>XR_001469827.4,LOC107054948
141243,>XR_001469837.4,LOC107054953
141245,>XR_001469847.4,LOC107054964
141247,>XR_001469855.3,LOC101749927
141249,>XR_001469857.4,TTI2
141251,>XR_001469861.4,LOC101749127
141253,>XR_001469862.4,LOC101749127
141255,>XR_001469863.4,LOC101749127
141257,>XR_001469865.4,LOC101749127
141259,>XR_001469869.4,LOC107054976
141261,>XR_001469889.4,LOC107054998
141263,>XR_001469894.4,LOC107055003
141265,>XR_001469896.4,LOC768829
141267,>XR_001469897.4,LOC768829
141269,>XR_001469898.3,LOC101751112
141271,>XR_001469904.4,LOC107055010
141273,>XR_001469911.4,KHDRBS1
141275,>XR_001469913.4,AGO3
141277,>XR_001469914.4,AGO3
141279,>XR_001469921.4,LOC101752186
141281,>XR_001469930.2,LOC107055020
141283,>XR_001469937.4,GRIK3
141285,>XR_001469949.4,NIPAL3
141287,>XR_001469950.4,NIPAL3
141289,>XR_001469951.4,NIPAL3
141291,>XR_001469954.3,LOC107055033
141293,>XR_001469968.4,MSANTD2
141295,>XR_001469969.4,MSANTD2
141297,>XR_001469989.4,KCNJ1
141299,>XR_001469995.4,SNX19
141301,>XR_001470000.4,LOC107055050
141303,>XR_001470007.4,LOC107055055
141305,>XR_001470026.4,LOC101749178
141307,>XR_001470038.4,LOC107055064
141309,>XR_001470055.4,LOC107055072
141311,>XR_001470075.4,LOC107055083
141313,>XR_001470082.4,LOC107055090
141315,>XR_001470083.4,LOC107055092
141317,>XR_001470086.4,LOC107055095
141319,>XR_001470088.4,LOC107055099
141321,>XR_001470091.4,LOC107055101
141323,>XR_001470092.2,LOC107055102
141325,>XR_001470096.3,RHBG
141327,>XR_001470097.4,RHBG
141329,>XR_001470098.4,RHBG
141331,>XR_001470106.4,INSRR
141333,>XR_001470120.4,KHDC4
141335,>XR_001470122.4,LOC107055143
141337,>XR_001470127.3,LOC107055145
141339,>XR_001470133.4,LOC107055146
141341,>XR_001470141.4,KIF21B
141343,>XR_001470142.4,KIF21B
141345,>XR_001470144.3,SRPK1
141347,>XR_001470145.4,LOC107055152
141349,>XR_001470146.4,LOC101749482
141351,>XR_001470147.4,LOC101747295
141353,>XR_001470149.4,LOC101749567
141355,>XR_001470157.4,C4BPM
141357,>XR_001470158.4,C4BPM
141359,>XR_001470160.4,C4BPM
141361,>XR_001470174.4,LOC107055163
141363,>XR_001470182.4,LOC107055171
141365,>XR_001470183.4,LOC107055172
141367,>XR_001470184.4,LOC107055173
141369,>XR_001470189.3,USP49
141371,>XR_001470193.4,LOC107055180
141373,>XR_001470194.3,LOC107055181
141375,>XR_001470200.3,LOC101750261
141377,>XR_001470202.4,LOC100858737
141379,>XR_001470205.4,LOC101748186
141381,>XR_001470233.4,LOC107055194
141383,>XR_001470241.3,LOC101748073
141385,>XR_001470254.4,PIK3C2B
141387,>XR_001470255.4,LOC107055203
141389,>XR_001470262.4,LOC107055210
141391,>XR_001470276.4,LOC101748259
141393,>XR_001470298.4,LOC101752000
141395,>XR_001470299.4,LOC107055274
141397,>XR_001470313.4,MYO1D
141399,>XR_001470350.4,LOC107055292
141401,>XR_001470353.4,ATP6V0A1
141403,>XR_001470354.4,ATP6V0A1
141405,>XR_001470355.4,LOC107055302
141407,>XR_001470370.4,LOC107055312
141409,>XR_001470373.4,SAFB2
141411,>XR_001470380.3,LOC107055324
141413,>XR_001470382.4,MRAP
141415,>XR_001470384.4,LOC107055328
141417,>XR_001470393.4,LOC100859149
141419,>XR_001470400.4,LOC107055337
141421,>XR_001470401.4,LOC107055337
141423,>XR_001470405.4,DUS3L
141425,>XR_001470408.4,BTBD2
141427,>XR_001470410.4,LOC107055347
141429,>XR_001470415.4,RNF126
141431,>XR_001470428.4,LOC420160
141433,>XR_001470433.4,LOC107055362
141435,>XR_001470443.4,LOC107055362
141437,>XR_001470445.4,LOC107055366
141439,>XR_001470455.4,LOC107055373
141441,>XR_001470456.4,LOC107055374
141443,>XR_001470468.4,LOC107055381
141445,>XR_001470470.4,LOC107055385
141447,>XR_001470471.4,SARS2
141449,>XR_001470485.2,LOC107055410
141451,>XR_001470486.2,LOC107055410
141453,>XR_001470506.4,LOC107055426
141455,>XR_001470509.4,LOC107055439
141457,>XR_001470566.4,LOC107055509
141459,>XR_001470567.4,LOC107055509
141461,>XR_001470577.3,LOC107055549
141463,>XR_001470585.4,LOC107055565
141465,>XR_001470610.4,LOC107055626
141467,>XR_001470631.4,HSF2BP
141469,>XR_001470663.4,LOC101748713
141471,>XR_001470728.4,SLC37A1
141473,>XR_001470741.4,HGF
141475,>XR_001470856.3,LOC107056111
141477,>XR_001470878.3,LOC107056158
141479,>XR_001470925.4,LOC107056274
141481,>XR_001470990.4,LOC107056398
141483,>XR_001471105.4,LOC101750030
141485,>XR_001471161.4,LOC107056776
141487,>XR_001471250.4,LOC107057001
141489,>XR_001471251.4,LOC107057002
141491,>XR_001471267.4,LOC101751659
141493,>XR_001471273.3,LOC107057049
141495,>XR_001471287.4,LOC107057061
141497,>XR_001471291.4,LOC107057076
141499,>XR_001471309.4,LOC107057089
141501,>XR_001471342.4,LOC107057175
141503,>XR_001471365.4,TAB3
141505,>XR_001471439.4,LOC107049068
141507,>XR_001471483.4,LOC107057438
141509,>XR_001471484.4,LOC107057438
141511,>XR_001471486.3,LOC100857473
141513,>XR_001471487.4,LOC100857473
141515,>XR_001471530.4,LOC107057581
141517,>XR_001471543.4,FBXL12
141519,>XR_003070956.3,CRB2
141521,>XR_003070958.3,LOC112529972
141523,>XR_003070964.3,LOC107052170
141525,>XR_003070976.3,LOC112529983
141527,>XR_003070977.3,STKLD1
141529,>XR_003070994.3,MAMDC4
141531,>XR_003070996.3,DNM1
141533,>XR_003070997.3,DNM1
141535,>XR_003070998.3,DNM1
141537,>XR_003071000.3,LOC101752247
141539,>XR_003071001.3,LOC112529986
141541,>XR_003071002.3,LOC112529987
141543,>XR_003071004.2,LOC112529989
141545,>XR_003071008.3,LOC112529992
141547,>XR_003071009.3,RALGPS1
141549,>XR_003071019.3,RALGPS1
141551,>XR_003071039.1,LOC112530002
141553,>XR_003071040.2,LOC112530003
141555,>XR_003071041.1,LOC112530004
141557,>XR_003071042.1,LOC112530005
141559,>XR_003071043.1,LOC112530006
141561,>XR_003071044.1,LOC112530007
141563,>XR_003071045.1,LOC112530008
141565,>XR_003071046.1,LOC112530009
141567,>XR_003071048.3,CENPX
141569,>XR_003071056.3,ARSG
141571,>XR_003071057.3,ARSG
141573,>XR_003071087.3,MFSD11
141575,>XR_003071091.3,LOC101750578
141577,>XR_003071129.2,LOC112530021
141579,>XR_003071141.3,LOC107052248
141581,>XR_003071145.3,LOC107052248
141583,>XR_003071149.3,SLC26A11
141585,>XR_003071157.3,MILR1
141587,>XR_003071159.2,LOC112530030
141589,>XR_003071162.3,TMEM94
141591,>XR_003071163.2,LOC112530033
141593,>XR_003071184.1,LOC112530043
141595,>XR_003071185.2,LOC112530044
141597,>XR_003071187.1,LOC112530046
141599,>XR_003071188.1,LOC112530047
141601,>XR_003071195.3,PLEKHA5
141603,>XR_003071203.3,LOC112530062
141605,>XR_003071204.3,SMYD4
141607,>XR_003071205.3,DPH1
141609,>XR_003071206.3,SRSF1
141611,>XR_003071235.2,LOC107054811
141613,>XR_003071274.2,LOC418209
141615,>XR_003071279.3,LOC418209
141617,>XR_003071282.3,LOC101747302
141619,>XR_003071283.3,LOC101747302
141621,>XR_003071285.3,LOC101747302
141623,>XR_003071286.3,LOC101747302
141625,>XR_003071291.3,LOC101747302
141627,>XR_003071292.3,LOC101747302
141629,>XR_003071303.3,LOC417507
141631,>XR_003071311.3,FBXO39
141633,>XR_003071312.3,BHLHE41
141635,>XR_003071335.2,LOC112530089
141637,>XR_003071336.1,LOC112530090
141639,>XR_003071337.1,LOC112530091
141641,>XR_003071338.2,LOC112530092
141643,>XR_003071339.1,LOC112530093
141645,>XR_003071340.1,LOC112530094
141647,>XR_003071341.1,LOC112530095
141649,>XR_003071342.2,LOC112530096
141651,>XR_003071343.2,LOC112530097
141653,>XR_003071344.2,LOC112530098
141655,>XR_003071345.1,LOC112530099
141657,>XR_003071346.1,LOC112530100
141659,>XR_003071347.3,CD40
141661,>XR_003071349.3,ZNF335
141663,>XR_003071356.3,KIAA1644
141665,>XR_003071357.3,KIAA1644
141667,>XR_003071358.3,KIAA1644
141669,>XR_003071359.3,KIAA1644
141671,>XR_003071363.3,KIAA1644
141673,>XR_003071364.3,KIAA1644
141675,>XR_003071365.3,KIAA1644
141677,>XR_003071367.3,KIAA1644
141679,>XR_003071373.3,DDEFL1
141681,>XR_003071374.3,LOC107053999
141683,>XR_003071376.3,LOC107054014
141685,>XR_003071377.2,LOC112530109
141687,>XR_003071384.3,ATP9A
141689,>XR_003071406.3,TAF4
141691,>XR_003071419.2,LOC112530116
141693,>XR_003071439.3,LOC112530118
141695,>XR_003071444.3,EDN3
141697,>XR_003071455.3,LOC112530119
141699,>XR_003071460.3,LOC101749705
141701,>XR_003071476.3,LOC112530123
141703,>XR_003071486.3,LOC112530128
141705,>XR_003071495.3,CCDC91
141707,>XR_003071497.3,CCDC91
141709,>XR_003071498.3,CCDC91
141711,>XR_003071506.2,LOC112530134
141713,>XR_003071507.2,LOC121106427
141715,>XR_003071508.2,LOC112529916
141717,>XR_003071509.1,SNORD12C
141719,>XR_003071510.1,LOC112529918
141721,>XR_003071522.3,LOC112530139
141723,>XR_003071531.3,LOC107054937
141725,>XR_003071533.3,LOC112530144
141727,>XR_003071541.3,LOC112530147
141729,>XR_003071542.3,LOC112530147
141731,>XR_003071543.3,LOC112530147
141733,>XR_003071544.3,LOC112530147
141735,>XR_003071546.3,LOC112530148
141737,>XR_003071562.3,LOC101748309
141739,>XR_003071563.3,LOC112530151
141741,>XR_003071565.3,LOC112530152
141743,>XR_003071566.3,IGSF21
141745,>XR_003071567.3,IGSF21
141747,>XR_003071568.3,IGSF21
141749,>XR_003071574.2,LOC107054939
141751,>XR_003071581.3,RIMKLB
141753,>XR_003071583.3,SNRPGP15
141755,>XR_003071584.3,SNRPGP15
141757,>XR_003071586.3,LOC101749127
141759,>XR_003071593.3,TTI2
141761,>XR_003071597.3,ZMAT4
141763,>XR_003071598.3,ZMAT4
141765,>XR_003071599.3,ZMAT4
141767,>XR_003071600.3,ZMAT4
141769,>XR_003071601.3,ZMAT4
141771,>XR_003071602.3,ZMAT4
141773,>XR_003071616.3,ZNF703
141775,>XR_003071644.3,LOC107054952
141777,>XR_003071652.2,CDCA2
141779,>XR_003071655.1,LOC112530192
141781,>XR_003071657.3,ZDHHC18
141783,>XR_003071665.2,LOC107055022
141785,>XR_003071666.3,LOC112530197
141787,>XR_003071667.3,LOC112530198
141789,>XR_003071674.3,LOC107054533
141791,>XR_003071687.2,LOC112530213
141793,>XR_003071717.2,LOC112530224
141795,>XR_003071719.3,LOC112530226
141797,>XR_003071723.2,LOC112530229
141799,>XR_003071724.1,LOC112530230
141801,>XR_003071725.1,LOC112530231
141803,>XR_003071726.1,LOC112530232
141805,>XR_003071727.1,LOC112530233
141807,>XR_003071728.2,LOC112530234
141809,>XR_003071729.2,LOC112530235
141811,>XR_003071730.1,LOC112530236
141813,>XR_003071731.2,LOC112530237
141815,>XR_003071732.1,LOC112530238
141817,>XR_003071733.1,LOC112530239
141819,>XR_003071734.1,LOC112530240
141821,>XR_003071736.3,PCSK7
141823,>XR_003071748.2,LOC112530254
141825,>XR_003071749.3,LOC100857473
141827,>XR_003071760.3,LOC112530262
141829,>XR_003071762.3,LOC107054599
141831,>XR_003071765.3,LOC107055072
141833,>XR_003071766.3,LOC107055072
141835,>XR_003071768.3,LOC107055072
141837,>XR_003071769.3,LOC107055072
141839,>XR_003071774.3,LOC112530267
141841,>XR_003071782.2,LOC112530274
141843,>XR_003071793.1,LOC112530276
141845,>XR_003071794.2,LOC112530277
141847,>XR_003071795.1,LOC112530278
141849,>XR_003071799.3,SPICE1
141851,>XR_003071801.3,SPICE1
141853,>XR_003071815.3,PIAS3
141855,>XR_003071816.3,PIAS3
141857,>XR_003071817.3,PIAS3
141859,>XR_003071818.3,PIAS3
141861,>XR_003071823.3,PLA1A
141863,>XR_003071826.3,LOC112530292
141865,>XR_003071847.3,LOC107055147
141867,>XR_003071861.3,LOC112530313
141869,>XR_003071865.2,LOC112530314
141871,>XR_003071866.2,LOC112530315
141873,>XR_003071867.3,C4BPM
141875,>XR_003071868.3,C4BPM
141877,>XR_003071869.3,AHCYL1
141879,>XR_003071872.3,LOC107055168
141881,>XR_003071883.3,LOC112530323
141883,>XR_003071897.3,LOC101747934
141885,>XR_003071898.3,LOC101747934
141887,>XR_003071901.3,LOC101747934
141889,>XR_003071906.3,LOC101747934
141891,>XR_003071920.3,LOC112530330
141893,>XR_003071924.3,LOC112530334
141895,>XR_003071929.1,LOC112530339
141897,>XR_003071931.3,ATP6V0A1
141899,>XR_003071932.3,ATP6V0A1
141901,>XR_003071938.3,GRN
141903,>XR_003071982.3,LOC112530349
141905,>XR_003071984.3,ASIC2
141907,>XR_003071986.3,LOC112530352
141909,>XR_003071999.3,LOC112530378
141911,>XR_003072032.2,LOC112530403
141913,>XR_003072039.3,LOC101749109
141915,>XR_003072042.1,LOC112530406
141917,>XR_003072047.3,LOC112530424
141919,>XR_003072048.3,HSD11B1L
141921,>XR_003072049.3,HSD11B1L
141923,>XR_003072052.3,NCLN
141925,>XR_003072057.3,LOC107055377
141927,>XR_003072062.2,LOC107055338
141929,>XR_003072063.3,LOC112530436
141931,>XR_003072081.3,KCNN1
141933,>XR_003072082.2,LOC112530450
141935,>XR_003072084.3,LOC112530453
141937,>XR_003072088.3,LOC112530456
141939,>XR_003072099.2,LOC101750039
141941,>XR_003072100.1,LOC112530462
141943,>XR_003072101.1,LOC112530463
141945,>XR_003072102.2,LOC112530464
141947,>XR_003072113.3,LOC112530476
141949,>XR_003072115.3,LOC107055446
141951,>XR_003072116.3,LOC431003
141953,>XR_003072121.2,LOC112530491
141955,>XR_003072124.2,LOC107049328
141957,>XR_003072127.3,LOC112530495
141959,>XR_003072129.1,LOC112530496
141961,>XR_003072130.1,LOC112530497
141963,>XR_003072131.1,LOC112530498
141965,>XR_003072132.1,LOC112530499
141967,>XR_003072133.1,LOC112530500
141969,>XR_003072134.1,LOC112530501
141971,>XR_003072135.1,LOC112530502
141973,>XR_003072136.1,LOC112530503
141975,>XR_003072137.1,LOC112530504
141977,>XR_003072142.2,LOC101752250
141979,>XR_003072146.3,LOC112530507
141981,>XR_003072149.3,LOC112530509
141983,>XR_003072156.2,LOC112530511
141985,>XR_003072159.3,LOC112530512
141987,>XR_003072167.3,LOC101752071
141989,>XR_003072170.3,LOC101752071
141991,>XR_003072175.3,LOC112530518
141993,>XR_003072177.3,LOC112530521
141995,>XR_003072178.3,FREM1
141997,>XR_003072179.3,LOC112530522
141999,>XR_003072200.3,LOC107052404
142001,>XR_003072231.3,PIGG
142003,>XR_003072252.3,LOC107051939
142005,>XR_003072253.3,LOC769359
142007,>XR_003072260.2,LOC112530557
142009,>XR_003072266.2,LOC112530560
142011,>XR_003072287.3,LOC107052326
142013,>XR_003072288.2,LOC112530575
142015,>XR_003072292.3,LOC107051903
142017,>XR_003072294.3,LOC101748371
142019,>XR_003072304.3,LOC107052408
142021,>XR_003072308.3,PIK3R1
142023,>XR_003072311.3,LOC100859691
142025,>XR_003072314.3,LOC112530582
142027,>XR_003072315.3,CEP120
142029,>XR_003072319.3,CEP120
142031,>XR_003072322.3,LOC112530584
142033,>XR_003072323.3,LOC112530584
142035,>XR_003072324.3,LOC112530584
142037,>XR_003072325.3,LOC112530584
142039,>XR_003072328.2,LOC112530586
142041,>XR_003072332.3,PIK3C3
142043,>XR_003072338.3,LOC112530592
142045,>XR_003072349.2,LOC112530595
142047,>XR_003072352.3,LOC112530597
142049,>XR_003072362.3,LOC112530601
142051,>XR_003072375.3,NXNL2
142053,>XR_003072380.3,LOC112530609
142055,>XR_003072381.2,LOC112530610
142057,>XR_003072388.3,LOC112530619
142059,>XR_003072392.3,LOC112530624
142061,>XR_003072395.2,LOC112530626
142063,>XR_003072396.2,LOC112530627
142065,>XR_003072398.3,LOC112530629
142067,>XR_003072400.3,LOC101750462
142069,>XR_003072409.3,LOC107052357
142071,>XR_003072414.3,LOC112530634
142073,>XR_003072418.3,LOC112530636
142075,>XR_003072419.3,LOC107051948
142077,>XR_003072423.3,LOC112530641
142079,>XR_003072425.3,LOC101750506
142081,>XR_003072427.3,LOC112530644
142083,>XR_003072434.2,LOC112530650
142085,>XR_003072438.3,LOC112530653
142087,>XR_003072440.3,LOC112530655
142089,>XR_003072441.3,LOC112530657
142091,>XR_003072442.3,LOC112530658
142093,>XR_003072444.2,LOC112530661
142095,>XR_003072446.2,LOC112530663
142097,>XR_003072449.2,LOC112530664
142099,>XR_003072450.2,LOC112530664
142101,>XR_003072455.2,LOC112530668
142103,>XR_003072456.3,LOC112530669
142105,>XR_003072459.2,LOC112530671
142107,>XR_003072465.2,LOC112530675
142109,>XR_003072467.2,LOC112530676
142111,>XR_003072473.3,LOC107055362
142113,>XR_003072480.3,LOC107055362
142115,>XR_003072489.3,LOC112530708
142117,>XR_003072490.3,LOC101748003
142119,>XR_003072514.2,LOC112530725
142121,>XR_003072531.3,LOC101748473
142123,>XR_003072532.3,LOC101748473
142125,>XR_003072551.3,LOC112530754
142127,>XR_003072569.3,LOC101751355
142129,>XR_003072579.3,LOC112530770
142131,>XR_003072581.3,LOC112530772
142133,>XR_003072582.3,LOC112530772
142135,>XR_003072586.3,LOC112530775
142137,>XR_003072587.3,LOC112530775
142139,>XR_003072592.1,LOC112530779
142141,>XR_003072594.1,LOC112530781
142143,>XR_003072595.1,LOC112530782
142145,>XR_003072596.1,LOC112530783
142147,>XR_003072597.1,LOC112530784
142149,>XR_003072598.1,LOC112530785
142151,>XR_003072599.1,LOC112530786
142153,>XR_003072600.1,LOC112530787
142155,>XR_003072601.1,LOC112530788
142157,>XR_003072602.1,LOC112530789
142159,>XR_003072603.1,LOC112530790
142161,>XR_003072604.1,LOC112530791
142163,>XR_003072605.1,LOC112530792
142165,>XR_003072606.1,LOC112530793
142167,>XR_003072607.1,LOC112530794
142169,>XR_003072608.1,LOC112530795
142171,>XR_003072612.3,LOC112530800
142173,>XR_003072621.3,LOC121106464
142175,>XR_003072622.3,LOC769660
142177,>XR_003072631.3,LOC112530903
142179,>XR_003072634.3,LOC112530913
142181,>XR_003072636.3,LOC101749099
142183,>XR_003072640.2,LOC112530920
142185,>XR_003072642.3,LOC112530925
142187,>XR_003072665.2,LOC112530948
142189,>XR_003072670.3,LOC112530951
142191,>XR_003072673.3,LOC112530954
142193,>XR_003072679.2,LOC112530960
142195,>XR_003072680.2,LOC112530962
142197,>XR_003072685.1,LOC112530966
142199,>XR_003072696.3,AKAP8
142201,>XR_003072712.3,CHCHD5
142203,>XR_003072719.3,LOC112531003
142205,>XR_003072751.3,LOC112531051
142207,>XR_003072762.2,LOC107049957
142209,>XR_003072771.3,LOC107055463
142211,>XR_003072777.3,LOC101750030
142213,>XR_003072778.3,LOC101750030
142215,>XR_003072788.2,LOC107057081
142217,>XR_003072824.1,LOC112531175
142219,>XR_003072825.3,LOC112531176
142221,>XR_003072857.3,LOC107054340
142223,>XR_003072980.3,LOC112531259
142225,>XR_003072981.3,LOC112531259
142227,>XR_003073076.3,LOC107057105
142229,>XR_003073121.3,LOC112531400
142231,>XR_003073131.2,LOC112531406
142233,>XR_003073142.3,LOC112531414
142235,>XR_003073176.3,LOC107050786
142237,>XR_003073205.2,LOC107057257
142239,>XR_003073246.3,LOC112531488
142241,>XR_003073248.3,LOC112531489
142243,>XR_003073251.3,LOC107049353
142245,>XR_003073252.3,LOC112531491
142247,>XR_003073253.3,LOC112531491
142249,>XR_003073254.3,LOC112531491
142251,>XR_003073255.3,LOC112531491
142253,>XR_003073263.3,LOC101748844
142255,>XR_003073264.3,LOC101748844
142257,>XR_003073266.3,LOC101748844
142259,>XR_003073269.3,LOC101748844
142261,>XR_003073270.3,LOC101748844
142263,>XR_003073271.3,LOC101748844
142265,>XR_003073272.3,LOC101748844
142267,>XR_003073273.3,LOC101748844
142269,>XR_003073279.2,LOC112531499
142271,>XR_003073283.3,LOC112531502
142273,>XR_003073289.2,LOC112531504
142275,>XR_003073290.3,LOC112531505
142277,>XR_003073291.3,LOC112531506
142279,>XR_003073292.2,LOC112531507
142281,>XR_003073301.3,LOC107051965
142283,>XR_003073302.2,LOC112531513
142285,>XR_003073315.3,LOC101751432
142287,>XR_003073316.3,LOC112531517
142289,>XR_003073317.3,LOC112531517
142291,>XR_003073340.3,CUL4A
142293,>XR_003073345.3,NAXD
142295,>XR_003073350.3,NAXD
142297,>XR_003073359.3,LOC112531529
142299,>XR_003073360.3,LOC112531529
142301,>XR_003073361.3,LOC112531529
142303,>XR_003073373.3,LOC112531536
142305,>XR_003073376.3,LOC107051115
142307,>XR_003073382.2,LOC112531542
142309,>XR_003073383.2,LOC112531543
142311,>XR_003073386.3,LOC101749205
142313,>XR_003073394.3,LOC112531554
142315,>XR_003073398.3,LOC112531558
142317,>XR_003073399.3,LOC112531559
142319,>XR_003073410.3,LOC112531565
142321,>XR_003073415.3,LOC770248
142323,>XR_003073417.3,LOC770248
142325,>XR_003073418.3,LOC770248
142327,>XR_003073419.3,LOC770248
142329,>XR_003073420.3,LOC770248
142331,>XR_003073433.2,LOC112531568
142333,>XR_003073434.3,LOC112531569
142335,>XR_003073443.2,LOC112531572
142337,>XR_003073444.2,LOC112531574
142339,>XR_003073445.2,LOC107052041
142341,>XR_003073446.3,LOC107052071
142343,>XR_003073450.3,KATNAL1
142345,>XR_003073460.2,LOC112531582
142347,>XR_003073461.2,LOC112531583
142349,>XR_003073462.3,LOC112531584
142351,>XR_003073473.2,LOC112531587
142353,>XR_003073476.3,LOC112531591
142355,>XR_003073479.2,LOC112531595
142357,>XR_003073486.3,FOLH1
142359,>XR_003073489.3,LOC107052306
142361,>XR_003073491.3,GAB2
142363,>XR_003073493.3,LOC112531602
142365,>XR_003073508.1,LOC112531610
142367,>XR_003073510.1,LOC112531612
142369,>XR_003073511.1,LOC112531614
142371,>XR_003073512.2,LOC112531616
142373,>XR_003073513.1,LOC112531617
142375,>XR_003073514.2,LOC112531618
142377,>XR_003073515.1,LOC112531619
142379,>XR_003073516.1,LOC112531620
142381,>XR_003073517.1,LOC112531621
142383,>XR_003073518.1,LOC112531622
142385,>XR_003073519.1,LOC112531623
142387,>XR_003073520.2,LOC112531624
142389,>XR_003073521.2,LOC112531625
142391,>XR_003073522.1,LOC112531626
142393,>XR_003073523.1,LOC112531627
142395,>XR_003073524.1,LOC112531628
142397,>XR_003073525.1,LOC112531629
142399,>XR_003073526.2,LOC112531631
142401,>XR_003073527.1,LOC112531632
142403,>XR_003073528.1,LOC112531633
142405,>XR_003073529.1,LOC112531634
142407,>XR_003073530.1,LOC112531635
142409,>XR_003073531.1,LOC112531636
142411,>XR_003073532.1,LOC112531637
142413,>XR_003073533.2,LOC112531638
142415,>XR_003073534.1,LOC112531639
142417,>XR_003073535.2,LOC112531640
142419,>XR_003073536.2,LOC112531641
142421,>XR_003073537.1,LOC112531642
142423,>XR_003073538.2,LOC112531643
142425,>XR_003073539.1,LOC112531644
142427,>XR_003073540.2,LOC112531645
142429,>XR_003073541.1,LOC112531646
142431,>XR_003073550.3,LIMS1
142433,>XR_003073554.3,PHF14
142435,>XR_003073559.3,HNRNPA2B1
142437,>XR_003073560.3,HNRNPA2B1
142439,>XR_003073561.3,HNRNPA2B1
142441,>XR_003073562.3,HNRNPA2B1
142443,>XR_003073563.3,CMTM7
142445,>XR_003073571.3,PLAG1
142447,>XR_003073573.3,PLAG1
142449,>XR_003073584.3,LOC107052495
142451,>XR_003073590.3,LOC112531699
142453,>XR_003073594.3,LOC112531701
142455,>XR_003073596.3,LOC107052556
142457,>XR_003073606.3,LOC107052553
142459,>XR_003073620.2,LOC112531716
142461,>XR_003073622.3,LOC112531717
142463,>XR_003073625.2,LOC112531719
142465,>XR_003073629.3,ZNRF2
142467,>XR_003073631.3,LOC107052529
142469,>XR_003073636.2,LOC112531722
142471,>XR_003073637.3,LOC112531723
142473,>XR_003073639.3,LARS2
142475,>XR_003073644.3,LOC101750697
142477,>XR_003073645.3,LOC107052523
142479,>XR_003073649.3,MLH1
142481,>XR_003073652.3,LOC107052519
142483,>XR_003073653.2,LOC112531726
142485,>XR_003073665.3,LOC112531736
142487,>XR_003073666.3,LOC101749674
142489,>XR_003073667.2,LOC112531737
142491,>XR_003073668.3,LOC107052508
142493,>XR_003073669.2,LOC112531738
142495,>XR_003073670.3,LOC112531739
142497,>XR_003073677.3,ADCY1
